t_s,agent_id,event_type,model
0.02,2,agent_flash,eapf
0.43,1,agent_flash,eapf
0.45,2,agent_flash,eapf
0.5,0,agent_flash,eapf
0.9,2,agent_flash,eapf
0.96,1,agent_flash,eapf
1.17,0,agent_flash,eapf
1.3,2,agent_flash,eapf
1.53,1,agent_flash,eapf
1.67,2,agent_flash,eapf
1.83,0,agent_flash,eapf
1.98,1,agent_flash,eapf
2.1,2,agent_flash,eapf
2.49,1,agent_flash,eapf
2.5,0,agent_flash,eapf
2.51,2,agent_flash,eapf
2.93,2,agent_flash,eapf
3.0,1,agent_flash,eapf
3.17,0,agent_flash,eapf
3.31,2,agent_flash,eapf
3.56,1,agent_flash,eapf
3.68,2,agent_flash,eapf
3.83,0,agent_flash,eapf
4.0,1,agent_flash,eapf
4.1,2,agent_flash,eapf
4.5,0,agent_flash,eapf
4.5,1,agent_flash,eapf
4.51,2,agent_flash,eapf
4.92,2,agent_flash,eapf
5.0,1,agent_flash,eapf
5.17,0,agent_flash,eapf
5.3,2,agent_flash,eapf
5.56,1,agent_flash,eapf
5.66,2,agent_flash,eapf
5.83,0,agent_flash,eapf
6.0,1,agent_flash,eapf
6.08,2,agent_flash,eapf
6.49,2,agent_flash,eapf
6.5,0,agent_flash,eapf
6.5,1,agent_flash,eapf
6.9,2,agent_flash,eapf
7.0,1,agent_flash,eapf
7.17,0,agent_flash,eapf
7.29,2,agent_flash,eapf
7.56,1,agent_flash,eapf
7.65,2,agent_flash,eapf
7.83,0,agent_flash,eapf
7.99,1,agent_flash,eapf
8.07,2,agent_flash,eapf
8.47,2,agent_flash,eapf
8.49,1,agent_flash,eapf
8.5,0,agent_flash,eapf
8.89,2,agent_flash,eapf
8.99,1,agent_flash,eapf
9.17,0,agent_flash,eapf
9.28,2,agent_flash,eapf
9.55,1,agent_flash,eapf
9.64,2,agent_flash,eapf
9.83,0,agent_flash,eapf
9.99,1,agent_flash,eapf
10.07,2,agent_flash,eapf
10.47,2,agent_flash,eapf
10.48,1,agent_flash,eapf
10.5,0,agent_flash,eapf
10.88,2,agent_flash,eapf
10.99,1,agent_flash,eapf
11.17,0,agent_flash,eapf
11.28,2,agent_flash,eapf
11.55,1,agent_flash,eapf
11.64,2,agent_flash,eapf
11.83,0,agent_flash,eapf
11.98,1,agent_flash,eapf
12.06,2,agent_flash,eapf
12.46,2,agent_flash,eapf
12.48,1,agent_flash,eapf
12.5,0,agent_flash,eapf
12.88,2,agent_flash,eapf
12.98,1,agent_flash,eapf
13.17,0,agent_flash,eapf
13.27,2,agent_flash,eapf
13.55,1,agent_flash,eapf
13.64,2,agent_flash,eapf
13.83,0,agent_flash,eapf
13.97,2,agent_flash,eapf
13.98,1,agent_flash,eapf
14.36,2,agent_flash,eapf
14.48,1,agent_flash,eapf
14.5,0,agent_flash,eapf
14.83,2,agent_flash,eapf
14.98,1,agent_flash,eapf
15.17,0,agent_flash,eapf
15.24,2,agent_flash,eapf
