t_s,timestamp_s,frame_index,roi_id,agent_id,raw_brightness,brightness_used,normalized_signal,signal_norm,state,rising_edge,accepted_flash_event,event_type,threshold_on,threshold_off,norm_on_threshold,norm_off_threshold,adaptive_low,adaptive_high,adaptive_amplitude,estimated_frequency_hz,signal_frequency_hz,accepted_flash_event_count,brightness_mean,detection_mode,detector_episode_latch_enabled,detector_reject_reason,duplicate_suppressed_count,elapsed_time_s,full_frame_mean,last_rising_edge_time_s,latch_off_threshold,latch_on_threshold,local_contrast,local_contrast_ratio,periodicity_confidence,rising_edge_count,roi,roi_mean,roi_median_brightness,roi_top_percentile_brightness,signal_quality,source_agent_id,top_percentile_brightness,use_adaptive
0.267309,15908.095139447,1,0,V0,20.0,20.0,0.0,0.0,OFF,False,False,,180.0,120.0,0.65,0.35,0.0,1.0,0.0,0.0,0.0,0,20.0,local_contrast,False,,0,0.38682764700024563,106.03,,0.35,0.65,20.0,0.2817,0.0,0,"{'x': 77, 'y': 276, 'width': 222, 'height': 204}",70.73,70.0,90.0,0.0,V0,90.0,True
0.267309,15908.095139447,1,1,V1,8.0,8.0,0.0,0.0,OFF,False,False,,180.0,120.0,0.65,0.35,0.0,1.0,0.0,0.0,0.0,0,8.0,local_contrast,False,,0,0.38682764700024563,106.03,,0.35,0.65,8.0,0.1569,0.0,0,"{'x': 438, 'y': 254, 'width': 202, 'height': 226}",50.47,50.0,58.0,0.0,V1,58.0,True
0.40075,15908.10906885,2,0,V0,56.0,56.0,0.0,0.0,OFF,False,False,,180.0,120.0,0.65,0.35,0.0,1.0,0.0,0.0,0.0,0,56.0,local_contrast,False,,0,0.40075705000163,113.32,,0.35,0.65,56.0,0.6022,0.0,0,"{'x': 77, 'y': 276, 'width': 222, 'height': 204}",104.78,92.0,148.0,0.0,V0,148.0,True
0.40075,15908.10906885,2,1,V1,47.0,47.0,0.0,0.0,OFF,False,False,,180.0,120.0,0.65,0.35,0.0,1.0,0.0,0.0,0.0,0,47.0,local_contrast,False,,0,0.40075705000163,113.32,,0.35,0.65,47.0,0.4312,0.0,0,"{'x': 438, 'y': 254, 'width': 202, 'height': 226}",108.39,108.0,155.0,0.0,V1,155.0,True
0.434009,15908.142327732,3,0,V0,57.0,57.0,0.0,0.0,OFF,False,False,,180.0,120.0,0.65,0.35,0.0,1.0,0.0,0.0,0.0,0,57.0,local_contrast,False,,0,0.4340159319999657,110.25,,0.35,0.65,57.0,0.6404,0.0,0,"{'x': 77, 'y': 276, 'width': 222, 'height': 204}",101.56,88.0,145.0,0.0,V0,145.0,True
0.434009,15908.142327732,3,1,V1,48.0,48.0,0.0,0.0,OFF,False,False,,180.0,120.0,0.65,0.35,0.0,1.0,0.0,0.0,0.0,0,48.0,local_contrast,False,,0,0.4340159319999657,110.25,,0.35,0.65,48.0,0.4571,0.0,0,"{'x': 438, 'y': 254, 'width': 202, 'height': 226}",105.47,104.0,152.0,0.0,V1,152.0,True
0.467319,15908.175637522,4,0,V0,57.0,57.0,0.0,0.0,OFF,False,False,,180.0,120.0,0.65,0.35,0.0,1.0,0.0,0.0,0.0,0,57.0,local_contrast,False,,0,0.46732572200016875,110.48,,0.35,0.65,57.0,0.6404,0.0,0,"{'x': 77, 'y': 276, 'width': 222, 'height': 204}",101.82,88.0,145.0,0.0,V0,145.0,True
0.467319,15908.175637522,4,1,V1,48.0,48.0,0.0,0.0,OFF,False,False,,180.0,120.0,0.65,0.35,0.0,1.0,0.0,0.0,0.0,0,48.0,local_contrast,False,,0,0.46732572200016875,110.48,,0.35,0.65,48.0,0.4528,0.0,0,"{'x': 438, 'y': 254, 'width': 202, 'height': 226}",105.66,105.0,153.0,0.0,V1,153.0,True
0.500638,15908.208957108,5,0,V0,56.0,56.0,0.0,0.0,OFF,False,False,,180.0,120.0,0.65,0.35,0.0,1.0,0.0,0.0,0.0,0,56.0,local_contrast,False,,0,0.5006453080004576,110.62,,0.35,0.65,56.0,0.6222,0.0,0,"{'x': 77, 'y': 276, 'width': 222, 'height': 204}",101.96,89.0,145.0,0.0,V0,145.0,True
0.500638,15908.208957108,5,1,V1,48.0,48.0,0.0,0.0,OFF,False,False,,180.0,120.0,0.65,0.35,0.0,1.0,0.0,0.0,0.0,0,48.0,local_contrast,False,,0,0.5006453080004576,110.62,,0.35,0.65,48.0,0.4528,0.0,0,"{'x': 438, 'y': 254, 'width': 202, 'height': 226}",105.81,105.0,153.0,0.0,V1,153.0,True
0.533961,15908.242279954,6,0,V0,56.0,56.0,0.0,0.0,OFF,False,False,,180.0,120.0,0.65,0.35,0.0,1.0,0.0,0.0,0.0,0,56.0,local_contrast,False,,0,0.5339681540008314,109.26,,0.35,0.65,56.0,0.6222,0.0,0,"{'x': 77, 'y': 276, 'width': 222, 'height': 204}",102.08,89.0,145.0,0.0,V0,145.0,True
0.533961,15908.242279954,6,1,V1,46.0,46.0,0.0,0.0,OFF,False,False,,180.0,120.0,0.65,0.35,0.0,1.0,0.0,0.0,0.0,0,46.0,local_contrast,False,,0,0.5339681540008314,109.26,,0.35,0.65,46.0,0.4946,0.0,0,"{'x': 438, 'y': 254, 'width': 202, 'height': 226}",95.98,92.0,138.0,0.0,V1,138.0,True
0.567279,15908.275597873,7,0,V0,19.0,19.0,0.0,0.0,OFF,False,False,,180.0,120.0,0.65,0.35,0.0,1.0,0.0,0.0,0.0,0,19.0,local_contrast,False,,0,0.5672860730010143,95.07,,0.35,0.65,19.0,0.3115,0.0,0,"{'x': 77, 'y': 276, 'width': 222, 'height': 204}",60.6,60.0,79.0,0.0,V0,79.0,True
0.567279,15908.275597873,7,1,V1,9.0,9.0,0.0,0.0,OFF,False,False,,180.0,120.0,0.65,0.35,0.0,1.0,0.0,0.0,0.0,0,9.0,local_contrast,False,,0,0.5672860730010143,95.07,,0.35,0.65,9.0,0.2143,0.0,0,"{'x': 438, 'y': 254, 'width': 202, 'height': 226}",41.36,41.0,50.0,0.0,V1,50.0,True
0.600592,15908.308911182,8,0,V0,19.0,19.0,0.0,0.0,OFF,False,False,,180.0,120.0,0.65,0.35,0.0,1.0,0.0,0.0,0.0,0,19.0,local_contrast,False,,0,0.6005993820017466,95.03,,0.35,0.65,19.0,0.3115,0.0,0,"{'x': 77, 'y': 276, 'width': 222, 'height': 204}",60.6,60.0,79.0,0.0,V0,79.0,True
0.600592,15908.308911182,8,1,V1,9.0,9.0,0.0,0.0,OFF,False,False,,180.0,120.0,0.65,0.35,0.0,1.0,0.0,0.0,0.0,0,9.0,local_contrast,False,,0,0.6005993820017466,95.03,,0.35,0.65,9.0,0.2143,0.0,0,"{'x': 438, 'y': 254, 'width': 202, 'height': 226}",41.36,41.0,50.0,0.0,V1,50.0,True
0.633908,15908.342226787,9,0,V0,19.0,19.0,0.0,0.0,OFF,False,False,,180.0,120.0,0.65,0.35,0.0,1.0,0.0,0.0,0.0,0,19.0,local_contrast,False,,0,0.6339149870000256,96.05,,0.35,0.65,19.0,0.3065,0.0,0,"{'x': 77, 'y': 276, 'width': 222, 'height': 204}",61.74,61.0,80.0,0.0,V0,80.0,True
0.633908,15908.342226787,9,1,V1,8.0,8.0,0.0,0.0,OFF,False,False,,180.0,120.0,0.65,0.35,0.0,1.0,0.0,0.0,0.0,0,8.0,local_contrast,False,,0,0.6339149870000256,96.05,,0.35,0.65,8.0,0.1818,0.0,0,"{'x': 438, 'y': 254, 'width': 202, 'height': 226}",42.77,43.0,51.0,0.0,V1,51.0,True
0.667249,15908.375567947,10,0,V0,20.0,20.0,0.0263,0.0263,OFF,False,False,,180.0,120.0,0.65,0.35,19.0,57.0,38.0,0.0,0.0,0,20.0,local_contrast,False,,0,0.6672561470004439,99.25,,0.35,0.65,20.0,0.3125,0.0,0,"{'x': 77, 'y': 276, 'width': 222, 'height': 204}",64.48,63.0,83.0,1.0,V0,83.0,True
0.667249,15908.375567947,10,1,V1,8.0,8.0,0.0,0.0,OFF,False,False,,180.0,120.0,0.65,0.35,8.0,48.0,40.0,0.0,0.0,0,8.0,local_contrast,False,,0,0.6672561470004439,99.25,,0.35,0.65,8.0,0.1739,0.0,0,"{'x': 438, 'y': 254, 'width': 202, 'height': 226}",44.92,45.0,53.0,1.0,V1,53.0,True
0.700555,15908.408874274,11,0,V0,20.0,20.0,0.0263,0.0263,OFF,False,False,,180.0,120.0,0.65,0.35,19.0,57.0,38.0,0.0,0.0,0,20.0,local_contrast,False,,0,0.7005624740013445,101.8,,0.35,0.65,20.0,0.2985,0.0,0,"{'x': 77, 'y': 276, 'width': 222, 'height': 204}",67.25,66.0,86.0,1.0,V0,86.0,True
0.700555,15908.408874274,11,1,V1,8.0,8.0,0.0,0.0,OFF,False,False,,180.0,120.0,0.65,0.35,8.0,48.0,40.0,0.0,0.0,0,8.0,local_contrast,False,,0,0.7005624740013445,101.8,,0.35,0.65,8.0,0.1667,0.0,0,"{'x': 438, 'y': 254, 'width': 202, 'height': 226}",47.4,47.0,55.0,1.0,V1,55.0,True
0.733914,15908.442233026,12,0,V0,20.0,20.0,0.0264,0.0264,OFF,False,False,,180.0,120.0,0.65,0.35,19.0,56.9,37.9,0.0,0.0,0,20.0,local_contrast,False,,0,0.7339212260012573,102.95,,0.35,0.65,20.0,0.2941,0.0,0,"{'x': 77, 'y': 276, 'width': 222, 'height': 204}",68.32,67.0,87.0,0.9974,V0,87.0,True
0.733914,15908.442233026,12,1,V1,8.0,8.0,0.0,0.0,OFF,False,False,,180.0,120.0,0.65,0.35,8.0,48.0,40.0,0.0,0.0,0,8.0,local_contrast,False,,0,0.7339212260012573,102.95,,0.35,0.65,8.0,0.1633,0.0,0,"{'x': 438, 'y': 254, 'width': 202, 'height': 226}",48.58,48.0,56.0,1.0,V1,56.0,True
0.767179,15908.475497854,13,0,V0,20.0,20.0,0.0265,0.0265,OFF,False,False,,180.0,120.0,0.65,0.35,19.0,56.8,37.8,0.0,0.0,0,20.0,local_contrast,False,,0,0.7671860540012858,103.53,,0.35,0.65,20.0,0.2899,0.0,0,"{'x': 77, 'y': 276, 'width': 222, 'height': 204}",68.87,68.0,88.0,0.9947,V0,88.0,True
0.767179,15908.475497854,13,1,V1,8.0,8.0,0.0,0.0,OFF,False,False,,180.0,120.0,0.65,0.35,8.0,48.0,40.0,0.0,0.0,0,8.0,local_contrast,False,,0,0.7671860540012858,103.53,,0.35,0.65,8.0,0.16,0.0,0,"{'x': 438, 'y': 254, 'width': 202, 'height': 226}",49.14,49.0,57.0,1.0,V1,57.0,True
0.80049,15908.508808662,14,0,V0,45.0,45.0,0.6897,0.6897,ON,True,True,leader_rising_edge,180.0,120.0,0.65,0.35,19.0,56.7,37.7,0.0,0.0,1,45.0,local_contrast,False,,0,0.8004968620007276,116.78,15908.508808662,0.35,0.65,45.0,0.5114,0.0,1,"{'x': 77, 'y': 276, 'width': 222, 'height': 204}",98.08,87.0,132.0,0.9921,V0,132.0,True
0.80049,15908.508808662,14,1,V1,47.0,47.0,0.975,0.975,ON,True,True,leader_rising_edge,180.0,120.0,0.65,0.35,8.0,48.0,40.0,0.0,0.0,1,47.0,local_contrast,False,,0,0.8004968620007276,116.78,15908.508808662,0.35,0.65,47.0,0.4234,0.0,1,"{'x': 438, 'y': 254, 'width': 202, 'height': 226}",110.9,110.0,157.0,1.0,V1,157.0,True
0.833823,15908.542142211,15,0,V0,56.0,56.0,0.984,0.984,ON,False,False,,180.0,120.0,0.65,0.35,19.0,56.6,37.6,0.0,0.0,1,56.0,local_contrast,False,,0,0.8338304110002355,119.22,15908.508808662,0.35,0.65,56.0,0.56,0.0,1,"{'x': 77, 'y': 276, 'width': 222, 'height': 204}",110.91,99.0,155.0,0.9895,V0,155.0,True
0.833823,15908.542142211,15,1,V1,47.0,47.0,0.975,0.975,ON,False,False,,180.0,120.0,0.65,0.35,8.0,48.0,40.0,0.0,0.0,1,47.0,local_contrast,False,,0,0.8338304110002355,119.22,15908.508808662,0.35,0.65,47.0,0.4052,0.0,1,"{'x': 438, 'y': 254, 'width': 202, 'height': 226}",114.04,115.0,162.0,1.0,V1,162.0,True
0.867122,15908.575441371,16,0,V0,56.0,56.0,0.9867,0.9867,ON,False,False,,180.0,120.0,0.65,0.35,19.0,56.5,37.5,0.0,0.0,1,56.0,local_contrast,False,,0,0.8671295710009872,119.31,15908.508808662,0.35,0.65,56.0,0.56,0.0,1,"{'x': 77, 'y': 276, 'width': 222, 'height': 204}",111.08,99.0,155.0,0.9868,V0,155.0,True
0.867122,15908.575441371,16,1,V1,48.0,48.0,1.0,1.0,ON,False,False,,180.0,120.0,0.65,0.35,8.0,48.0,40.0,0.0,0.0,1,48.0,local_contrast,False,,0,0.8671295710009872,119.31,15908.508808662,0.35,0.65,48.0,0.4138,0.0,1,"{'x': 438, 'y': 254, 'width': 202, 'height': 226}",114.13,115.0,163.0,1.0,V1,163.0,True
0.900478,15908.608796717,17,0,V0,56.0,56.0,0.9893,0.9893,ON,False,False,,180.0,120.0,0.65,0.35,19.0,56.4,37.4,0.0,0.0,1,56.0,local_contrast,False,,0,0.9004849170014495,116.18,15908.508808662,0.35,0.65,56.0,0.5833,0.0,1,"{'x': 77, 'y': 276, 'width': 222, 'height': 204}",107.68,95.0,151.0,0.9842,V0,151.0,True
