brightness,camera_processing_time_ms,signal_norm,state,t_s,virtual_event
132.0,331.977,0.0,0,0.104185,0
134.0,39.332,0.0,0,0.447231,0
150.0,35.393,0.0,0,0.557431,0
150.0,30.555,0.0,0,0.59286,0
172.0,29.292,0.0,0,0.62345,0
172.0,29.825,0.0,0,0.652777,0
170.0,29.981,0.0,0,0.682637,0
175.0,43.44,0.0,0,0.787134,0
175.0,47.155,0.0,0,0.83061,0
174.0,50.443,0.9757,1,0.877801,1
142.0,50.299,0.1951,0,0.928328,0
135.0,49.826,0.0221,0,0.978708,0
133.0,49.734,0.0,0,1.028614,0
141.0,28.83,0.186,0,1.078427,0
144.0,26.579,0.2573,0,1.107335,0
173.0,34.93,0.9634,1,1.230206,1
172.0,43.131,0.9412,1,1.26527,0
173.0,47.444,0.968,1,1.308481,0
173.0,49.209,0.9703,1,1.356002,0
169.0,49.871,0.8731,1,1.40529,0
143.0,51.274,0.225,0,1.455227,0
134.0,49.66,0.0,0,1.506568,0
138.0,29.401,0.1005,0,1.627381,0
145.0,25.908,0.2771,0,1.656848,0
144.0,25.5,0.2525,0,1.682824,0
169.0,21.779,0.8861,1,1.70839,1
169.0,22.795,0.8883,1,1.730278,0
172.0,40.364,0.9669,1,1.753143,0
171.0,41.068,0.9439,1,1.793573,0
172.0,43.462,0.9719,1,1.834708,0
158.0,47.698,0.6154,1,1.878238,0
144.0,50.65,0.2545,0,1.926004,0
141.0,28.239,0.1753,0,2.055872,0
145.0,25.447,0.2765,0,2.084196,0
142.0,44.225,0.1969,0,2.109725,0
146.0,42.588,0.2987,0,2.165183,0
145.0,39.241,0.2708,0,2.20784,0
171.0,35.156,0.9478,1,2.247148,1
173.0,18.077,1.0,1,2.282417,0
173.0,32.414,1.0,1,2.300561,0
171.0,38.402,0.9474,1,2.333042,0
145.0,59.26,0.2573,0,2.440157,0
144.0,48.683,0.2246,0,2.499484,0
138.0,50.383,0.0566,0,2.548234,0
144.0,25.803,0.212,0,2.598684,0
142.0,24.109,0.1507,0,2.624555,0
142.0,22.218,0.1436,0,2.648732,0
151.0,22.099,0.3872,0,2.671018,0
170.0,38.354,0.9157,1,2.693185,1
170.0,38.89,0.915,1,2.731649,0
155.0,42.626,0.4857,1,2.861462,0
143.0,50.603,0.1429,0,2.904157,0
137.0,49.596,0.0,0,2.954828,0
143.0,50.369,0.1597,0,3.004493,0
144.0,24.992,0.1854,0,3.05493,0
141.5,22.824,0.1127,0,3.07999,0
141.0,21.594,0.096,0,3.102881,0
142.0,21.592,0.1218,0,3.124542,0
172.0,26.035,0.9716,1,3.230104,1
174.0,33.583,1.0,1,3.256247,0
174.0,32.496,1.0,1,3.2899,0
172.0,37.908,0.9714,1,3.322463,0
172.0,42.162,0.9714,1,3.360438,0
154.0,46.303,0.4571,1,3.402667,0
145.0,48.779,0.2,0,3.449037,0
139.0,49.503,0.0286,0,3.497886,0
143.0,50.648,0.1429,0,3.547455,0
169.0,21.748,0.8857,1,3.667259,1
173.0,38.253,1.0,1,3.689118,0
173.0,37.61,1.0,1,3.727438,0
173.0,42.438,1.0,1,3.765115,0
174.0,45.749,1.0,1,3.807619,0
152.0,49.115,0.3966,1,3.853437,0
140.0,49.716,0.049,0,3.902622,0
135.0,50.725,0.0,0,3.952404,0
143.0,50.405,0.1429,0,4.003196,0
148.0,55.8,0.2857,0,4.129334,0
153.0,31.514,0.4286,0,4.191644,0
174.0,35.628,1.0,1,4.223223,1
174.0,34.502,1.0,1,4.258958,0
172.0,36.039,0.9714,1,4.293526,0
175.0,41.207,1.0,1,4.329633,0
176.0,44.321,1.0,1,4.370907,0
149.0,48.068,0.2997,0,4.415295,0
139.0,25.815,0.0169,0,4.538207,0
148.0,26.413,0.2676,0,4.56409,0
146.0,25.018,0.209,0,4.590569,0
146.0,21.295,0.2068,0,4.615655,0
170.0,22.885,0.8864,1,4.637017,1
175.0,38.761,1.0,1,4.66001,0
174.0,39.721,1.0,1,4.698838,0
175.0,43.328,1.0,1,4.738628,0
176.0,46.805,1.0,1,4.78205,0
152.0,50.599,0.3714,1,4.828928,0
136.0,29.406,0.0,0,4.950142,0
144.0,50.389,0.1549,0,4.979616,0
149.0,24.871,0.2938,0,5.030098,0
146.0,24.512,0.2068,0,5.055036,0
146.0,22.138,0.2045,0,5.079615,0
146.0,21.857,0.2023,0,5.10182,0
150.0,39.004,0.3143,0,5.123742,0
154.0,38.01,0.4286,0,5.162814,0
174.0,50.646,1.0,1,5.220585,1
174.0,37.03,1.0,1,5.27134,0
169.0,19.037,0.8571,1,5.377407,0
148.0,48.867,0.2486,0,5.396511,0
144.0,49.645,0.1071,0,5.445446,0
140.0,49.722,0.0,0,5.495157,0
148.0,26.614,0.2353,0,5.544947,0
145.0,24.046,0.1471,0,5.571643,0
148.0,22.178,0.2353,0,5.595757,0
171.0,21.661,0.9118,1,5.618004,1
174.0,39.158,1.0,1,5.639774,0
173.0,39.602,0.9706,1,5.678998,0
150.0,51.903,0.2941,0,5.805862,0
139.0,50.755,0.0,0,5.857833,0
135.0,49.625,0.0,0,5.908655,0
143.0,50.642,0.1143,0,5.958348,0
147.0,24.842,0.2151,0,6.009059,0
143.0,24.585,0.0962,0,6.033968,0
144.0,20.871,0.1176,0,6.05862,0
144.0,23.286,0.1176,0,6.07956,0
147.0,37.907,0.2059,0,6.102913,0
153.0,37.58,0.3824,0,6.140887,0
172.0,20.568,0.9412,1,6.250399,1
172.0,27.095,0.9412,1,6.287236,0
172.0,42.672,0.9412,1,6.314398,0
148.0,46.562,0.2353,0,6.357136,0
145.0,48.914,0.1471,0,6.403765,0
139.0,49.666,0.0,0,6.452758,0
145.0,26.362,0.1496,0,6.502492,0
143.0,24.311,0.0882,0,6.528923,0
142.0,21.967,0.0588,0,6.553301,0
149.0,22.272,0.2625,0,6.575335,0
172.0,38.85,0.9408,1,6.597674,0
172.0,39.28,0.9394,1,6.636591,0
169.0,52.808,0.8494,1,6.750971,0
145.0,49.647,0.1265,0,6.803849,0
138.0,49.947,0.0,0,6.853564,0
135.0,49.486,0.0,0,6.90358,0
145.0,27.208,0.152,0,6.953135,0
143.0,24.81,0.0909,0,6.980411,0
146.0,21.764,0.1765,0,7.005289,0
168.0,22.808,0.8235,1,7.027121,1
171.0,39.574,0.9118,1,7.050066,0
171.0,40.392,0.9118,1,7.089708,0
172.0,70.817,0.9413,1,7.204222,0
168.0,50.709,0.8246,1,7.275122,0
141.0,40.609,0.0351,0,7.336318,0
134.0,43.496,0.0,0,7.37701,0
132.0,51.24,0.0,0,7.420574,0
138.0,28.137,0.0,0,7.471881,0
142.0,26.522,0.0857,0,7.500085,0
142.0,24.29,0.0857,0,7.526675,0
149.0,24.957,0.2857,0,7.551033,0
171.0,41.652,0.9143,1,7.576058,1
171.0,58.991,0.9143,1,7.686991,0
152.0,48.512,0.3714,1,7.746077,0
143.0,50.177,0.1143,0,7.794657,0
137.0,49.924,0.0,0,7.844903,0
142.0,49.775,0.0857,0,7.894895,0
144.0,24.988,0.1429,0,7.944738,0
141.0,23.651,0.0571,0,7.969793,0
158.0,20.91,0.5429,0,7.993513,0
168.0,22.099,0.8286,1,8.01449,1
171.0,37.58,0.9143,1,8.036701,0
171.0,38.708,0.9143,1,8.074351,0
146.0,64.933,0.2,0,8.185017,0
138.0,50.479,0.0,0,8.250018,0
134.0,49.733,0.0,0,8.300566,0
142.0,43.467,0.0909,0,8.359512,0
141.0,23.233,0.0625,0,8.403046,0
156.0,22.657,0.4886,0,8.426347,0
171.0,40.118,0.9145,1,8.449084,1
171.0,40.156,0.9145,1,8.489312,0
171.0,42.981,0.9145,1,8.529535,0
172.0,46.758,0.943,1,8.572582,0
138.0,29.28,0.0,0,8.690476,0
134.0,49.184,0.0,0,8.719824,0
141.0,49.946,0.0833,0,8.769076,0
145.0,25.827,0.1944,0,8.819091,0
142.0,24.093,0.114,0,8.844985,0
142.0,21.232,0.1143,0,8.869147,0
142.0,22.631,0.1143,0,8.890448,0
145.0,38.027,0.2006,0,8.913149,0
149.0,37.609,0.3152,0,8.951243,0
172.0,36.309,0.9741,1,8.988919,1
172.0,52.736,0.9741,1,9.025346,0
170.0,40.245,0.9191,1,9.078152,0
143.0,63.168,0.1408,0,9.188052,0
142.0,49.263,0.1176,0,9.251288,0
145.0,48.056,0.2059,0,9.300618,0
142.0,34.994,0.1176,0,9.35886,0
143.0,19.945,0.1445,0,9.393922,0
143.0,20.486,0.1445,0,9.413935,0
147.0,35.437,0.2625,0,9.434488,0
147.0,36.833,0.2604,0,9.469991,0
172.0,32.988,1.0,1,9.506891,1
174.0,32.376,1.0,1,9.539987,0
172.0,31.0,1.0,1,9.572431,0
158.0,52.468,0.5882,1,9.67345,0
146.0,48.59,0.2353,0,9.726,0
144.0,50.151,0.1765,0,9.774659,0
144.0,49.822,0.1765,0,9.824877,0
146.0,24.279,0.2353,0,9.874765,0
143.0,22.728,0.1445,0,9.899113,0
147.0,20.443,0.2604,0,9.921908,0
169.0,23.997,0.911,1,9.942421,1
173.0,33.919,1.0,1,9.966528,0
173.0,38.267,1.0,1,10.000516,0
173.0,40.829,1.0,1,10.038852,0
174.0,45.323,1.0,1,10.079747,0
140.0,27.698,0.0303,0,10.196613,0
136.0,50.089,0.0,0,10.224377,0
143.0,50.676,0.1471,0,10.274533,0
147.0,24.82,0.2625,0,10.325276,0
170.0,20.17,0.9408,1,10.375636,1
170.0,22.395,0.9408,1,10.395916,0
174.0,38.693,1.0,1,10.418377,0
173.0,39.255,1.0,1,10.457137,0
174.0,43.172,1.0,1,10.496458,0
172.0,47.239,1.0,1,10.539699,0
140.0,31.46,0.0588,0,10.655862,0
136.0,49.319,0.0,0,10.687388,0
146.0,27.137,0.2353,0,10.736773,0
145.0,25.333,0.2059,0,10.763979,0
149.0,22.473,0.3235,0,10.789381,0
171.0,23.634,0.9706,1,10.81192,1
174.0,39.203,1.0,1,10.835664,0
174.0,40.967,1.0,1,10.874932,0
175.0,43.398,1.0,1,10.915967,0
176.0,47.604,1.0,1,10.959432,0
151.0,50.774,0.3692,1,11.007102,0
139.0,49.424,0.0259,0,11.057954,0
143.0,23.768,0.1429,0,11.18372,0
148.0,26.096,0.2845,0,11.207557,0
145.0,24.051,0.1965,0,11.23372,0
145.0,21.931,0.1965,0,11.25784,0
145.0,22.482,0.1948,0,11.279837,0
149.0,38.518,0.311,0,11.302385,0
155.0,39.315,0.4855,0,11.340971,0
173.0,31.709,1.0,1,11.401609,1
174.0,38.681,1.0,1,11.433429,0
174.0,42.614,1.0,1,11.472177,0
174.0,43.839,1.0,1,11.514857,0
150.0,46.204,0.341,0,11.558763,0
140.0,19.48,0.0571,0,11.684451,0
147.0,27.018,0.255,0,11.703998,0
145.0,26.28,0.1954,0,11.731083,0
145.0,20.359,0.1931,0,11.757429,0
153.0,22.96,0.422,0,11.777856,0
175.0,38.753,1.0,1,11.800884,1
174.0,40.185,1.0,1,11.839744,0
173.0,39.471,0.9711,1,11.879995,0
175.0,44.694,1.0,1,11.919532,0
159.0,47.909,0.5588,1,11.964294,0
146.0,50.697,0.1765,0,12.012269,0
145.0,29.202,0.1471,0,12.133274,0
148.0,25.175,0.2353,0,12.162545,0
146.0,23.988,0.1765,0,12.187787,0
146.0,21.008,0.1765,0,12.211843,0
146.0,22.587,0.1765,0,12.232918,0
149.0,38.235,0.2647,0,12.25557,0
149.0,37.917,0.2647,0,12.293873,0
174.0,35.468,1.0,1,12.331857,1
173.0,39.583,0.9706,1,12.367433,0
174.0,60.247,1.0,1,12.416941,0
147.0,68.541,0.1818,0,12.549466,0
140.0,49.816,0.0,0,12.618119,0
145.0,41.627,0.1395,0,12.668041,0
148.0,25.043,0.2262,0,12.709738,0
145.0,23.141,0.1369,0,12.73485,0
159.0,21.669,0.5522,0,12.758088,0
171.0,21.553,0.9104,1,12.779824,1
174.0,37.786,1.0,1,12.801486,0
174.0,38.991,1.0,1,12.839339,0
175.0,41.977,1.0,1,12.878396,0
150.0,21.211,0.2727,0,12.995439,0
140.0,50.303,0.0,0,13.016717,0
135.0,49.792,0.0,0,13.067087,0
143.0,49.466,0.0882,0,13.116947,0
148.0,26.011,0.2353,0,13.166481,0
151.0,24.034,0.3235,0,13.192561,0
171.0,21.453,0.9118,1,13.216661,1
170.0,22.01,0.8824,1,13.238225,0
174.0,41.135,1.0,1,13.260303,0
173.0,40.95,0.97,1,13.301505,0
156.0,20.693,0.4462,1,13.413309,0
146.0,39.777,0.1385,0,13.444834,0
139.0,50.29,0.0,0,13.484677,0
144.0,50.112,0.1071,0,13.535035,0
149.0,24.929,0.2537,0,13.585215,0
145.0,23.97,0.1343,0,13.610212,0
145.0,21.453,0.1317,0,13.634248,0
145.0,22.995,0.1291,0,13.655768,0
149.0,37.916,0.247,0,13.67883,0
151.0,38.425,0.2857,0,13.716812,0
174.0,35.47,1.0,1,13.755305,1
174.0,36.811,1.0,1,13.860113,0
174.0,43.366,1.0,1,13.896992,0
152.0,47.299,0.3016,0,13.940426,0
147.0,49.309,0.1456,0,13.987794,0
140.0,50.01,0.0,0,14.03717,0
146.0,50.282,0.125,0,14.087247,0
148.0,24.084,0.1875,0,14.137598,0
147.0,22.711,0.1562,0,14.161749,0
170.0,20.696,0.875,1,14.184525,1
173.0,30.61,0.9682,1,14.274375,0
174.0,42.013,1.0,1,14.305052,0
173.0,46.379,0.9677,1,14.34714,0
146.0,50.27,0.0968,0,14.393585,0
139.0,49.537,0.0,0,14.443922,0
145.0,43.589,0.1159,0,14.527499,0
143.0,24.772,0.0549,0,14.571157,0
147.0,22.58,0.1768,0,14.595997,0
169.0,23.567,0.8462,1,14.618644,1
172.0,40.2,0.9379,1,14.642322,0
173.0,60.572,0.9692,1,14.753738,0
148.0,50.742,0.2,0,14.814377,0
138.0,50.241,0.0,0,14.865187,0
134.0,50.642,0.0,0,14.915496,0
142.0,26.592,0.0588,0,14.966207,0
142.0,25.899,0.0588,0,14.992865,0
143.0,23.138,0.0882,0,15.018833,0
156.0,23.192,0.4706,0,15.04206,0
172.0,41.338,0.9412,1,15.06532,1
171.0,40.082,0.9118,1,15.106766,0
173.0,20.264,0.9706,1,15.215938,0
173.0,49.932,0.9699,1,15.236269,0
169.0,49.507,0.8494,1,15.286267,0
144.0,50.708,0.0964,0,15.33584,0
134.0,50.316,0.0,0,15.386615,0
132.0,49.709,0.0,0,15.436999,0
138.0,50.723,0.0,0,15.486774,0
142.0,41.015,0.0588,0,15.54826,0
170.0,56.131,0.8824,1,15.658785,1
171.0,43.13,0.9118,1,15.715027,0
172.0,46.968,0.9412,1,15.758225,0
145.0,50.515,0.1471,0,15.805261,0
137.0,50.014,0.0,0,15.855843,0
133.0,49.571,0.0,0,15.905925,0
142.0,27.109,0.0588,0,15.955563,0
141.0,25.323,0.0294,0,15.98274,0
170.0,59.154,0.8824,1,16.076259,1
171.0,43.591,0.9118,1,16.135525,0
172.0,46.787,0.9412,1,16.179184,0
147.0,50.633,0.2059,0,16.226075,0
138.0,49.636,0.0,0,16.276776,0
134.0,50.049,0.0,0,16.326479,0
142.0,27.771,0.0857,0,16.376595,0
142.0,25.378,0.0857,0,16.404435,0
142.0,23.008,0.0857,0,16.42988,0
144.0,36.41,0.1429,0,16.522309,0
154.0,26.454,0.4286,0,16.568732,0
175.0,18.717,1.0,1,16.595269,1
169.0,19.114,0.8571,1,16.614134,0
172.0,35.994,0.9429,1,16.633315,0
172.0,35.587,0.9429,1,16.669375,0
170.0,39.464,0.8857,1,16.70503,0
159.0,44.856,0.5714,1,16.744562,0
144.0,48.131,0.1429,0,16.789485,0
142.0,50.294,0.0857,0,16.837685,0
140.0,49.889,0.0286,0,16.888044,0
168.0,19.79,0.8455,1,17.010058,1
171.0,37.586,0.9329,1,17.029956,0
171.0,38.371,0.9357,1,17.067608,0
171.0,42.548,0.9384,1,17.106075,0
172.0,45.861,0.9649,1,17.14869,0
150.0,49.101,0.3207,0,17.194619,0
138.0,50.095,0.0,0,17.243786,0
134.0,50.161,0.0,0,17.29395,0
142.0,49.909,0.1143,0,17.344177,0
168.0,21.63,0.8571,1,17.465381,1
171.0,38.765,0.9429,1,17.487124,0
171.0,39.764,0.9429,1,17.525957,0
171.0,28.556,0.9429,1,17.580345,0
160.0,47.04,0.6286,1,17.608969,0
145.0,54.176,0.2,0,17.656077,0
138.0,49.941,0.0,0,17.710333,0
137.0,49.534,0.0,0,17.760354,0
145.0,26.891,0.2,0,17.809968,0
145.0,38.707,0.2,0,17.907036,0
145.0,40.246,0.2,0,17.945823,0
172.0,37.002,0.9714,1,17.986154,1
172.0,51.863,0.9714,1,18.02329,0
171.0,33.308,0.9429,1,18.075235,0
171.0,38.963,0.9429,1,18.108611,0
172.0,43.197,0.9714,1,18.14764,0
145.0,47.496,0.2,0,18.190903,0
144.0,49.601,0.1714,0,18.238465,0
138.0,49.439,0.0,0,18.288135,0
162.0,23.355,0.7059,1,18.408875,1
