t_s,detected_state,leader_flash_event,brightness_used,signal_norm,camera_ms
11.27756,0,0,103.67,0.0,97.96
11.375797,0,0,105.33,0.0545,68.17
11.444235,0,0,109.67,0.2912,59.78
11.504293,1,1,121.0,0.9106,74.73
11.579344,1,0,121.67,0.9472,79.07
11.6587,0,0,108.33,0.2185,92.31
11.751291,0,0,103.33,0.0,97.89
11.849466,0,0,106.33,0.1093,69.77
11.91952,0,0,104.0,0.0,63.92
11.98372,1,1,120.67,0.9078,74.79
12.058861,1,0,120.67,0.9078,72.71
12.131866,1,0,121.67,0.9651,84.92
12.217083,0,0,103.67,0.0,95.51
12.312886,0,0,106.67,0.1444,95.38
12.408562,0,0,104.67,0.0349,65.05
12.473901,1,1,120.33,0.8937,93.22
12.567449,1,0,121.0,0.9442,78.55
12.646297,1,0,114.0,0.5539,91.91
12.738511,0,0,103.0,0.0,97.83
12.836644,0,0,106.0,0.1255,70.27
12.907215,0,0,105.0,0.0709,64.16
12.971676,1,1,120.67,0.9273,74.27
13.046285,1,0,120.67,0.9273,74.57
13.121162,1,0,121.67,0.9819,86.31
13.207784,0,0,103.67,0.0,95.45
13.303535,0,0,106.67,0.1606,96.01
13.399855,0,0,105.0,0.0692,65.51
13.465712,1,1,120.0,0.8905,57.89
13.523957,1,0,119.67,0.8724,71.14
13.595417,1,0,121.67,0.9819,79.14
13.67489,0,0,105.67,0.1059,91.71
13.766935,0,0,104.0,0.0,96.79
13.864035,0,0,106.67,0.1483,68.36
13.932698,0,0,107.67,0.2039,62.16
13.995172,1,1,120.0,0.8889,72.91
14.068445,1,0,121.0,0.9444,80.09
14.148862,1,0,112.67,0.4834,91.27
14.240456,0,0,102.67,0.0,97.28
14.338054,0,0,106.0,0.1115,69.04
14.407455,0,0,104.0,0.0,63.56
14.471336,1,1,119.33,0.8548,74.27
14.545984,1,0,119.33,0.8548,73.66
14.619972,1,0,120.33,0.9242,85.05
14.705351,0,0,102.33,0.0,95.22
14.800899,0,0,105.0,0.0705,95.21
14.896445,0,0,103.67,0.0,64.49
14.961304,1,1,116.67,0.7222,57.96
15.019644,1,0,118.0,0.7961,70.84
15.090807,1,0,119.33,0.87,79.0
15.170148,0,0,104.67,0.0556,90.82
15.261314,0,0,102.33,0.0,95.26
15.356916,0,0,104.67,0.0556,66.74
15.423986,0,0,103.0,0.0,61.91
15.48624,1,1,118.67,0.8333,72.13
15.558786,1,0,118.33,0.8206,71.75
15.630908,1,0,120.0,0.9423,83.66
15.714961,0,0,102.67,0.0,93.66
15.808971,0,0,106.0,0.1478,92.71
15.902056,0,0,103.67,0.0135,63.72
15.966117,1,1,119.0,0.8862,92.79
16.059301,1,0,119.33,0.9051,71.31
16.130987,1,0,120.67,0.9849,84.13
16.215464,0,0,103.0,0.0,93.99
16.309808,0,0,106.33,0.1827,92.45
16.402636,0,0,103.67,0.0338,63.72
16.466709,1,1,118.67,0.8733,92.86
16.559972,1,0,118.67,0.8864,72.5
16.632838,1,0,119.33,0.9239,83.83
16.717029,0,0,102.67,0.0,94.1
16.811491,0,0,105.33,0.1319,92.51
16.904358,0,0,102.67,0.0,63.39
16.968102,1,1,118.0,0.8489,92.41
17.060925,1,0,117.67,0.8302,72.99
17.134285,1,0,119.0,0.9072,83.93
17.218584,0,0,102.0,0.0,93.22
17.312171,0,0,104.67,0.1083,92.64
17.405197,0,0,102.67,0.0,62.74
17.4683,1,1,117.67,0.8365,92.6
17.56132,1,0,117.67,0.8365,72.76
17.634454,1,0,119.0,0.9282,83.78
17.718601,0,0,102.0,0.0,93.35
17.81233,0,0,104.33,0.0944,91.96
17.904664,0,0,102.67,0.0,63.52
17.968549,1,1,117.33,0.8332,90.49
18.059475,1,0,117.67,0.8656,72.16
18.132015,1,0,119.0,0.9441,83.44
18.215841,0,0,102.67,0.0,93.11
18.309338,0,0,105.33,0.1538,91.89
18.40161,0,0,103.0,0.0191,62.83
18.464815,1,1,118.0,0.888,91.54
18.556789,1,0,117.67,0.9004,71.06
18.628243,1,0,119.33,1.0,83.06
18.711689,0,0,102.67,0.0,93.15
18.805223,0,0,105.67,0.1801,92.11
18.897724,0,0,103.0,0.0198,62.84
18.960947,1,1,117.67,0.9004,92.01
19.053396,1,0,118.0,0.9202,72.0
19.12579,1,0,119.33,1.0,83.18
19.209358,0,0,102.33,0.0,92.81
19.302563,0,0,104.67,0.12,92.64
19.395611,0,0,103.0,0.0198,63.81
19.45983,1,1,117.67,0.9004,91.74
19.552014,1,0,117.67,0.9004,72.25
19.624675,1,0,119.0,0.9802,82.74
19.707818,0,0,102.0,0.0,93.17
19.801398,0,0,104.67,0.12,91.94
19.893782,0,0,102.33,0.0,63.59
19.957773,1,1,117.33,0.8817,91.98
20.050221,1,0,116.67,0.8403,71.61
20.122242,1,0,118.67,0.9798,82.96
20.205616,0,0,101.33,0.0,93.09
20.299139,0,0,103.67,0.0612,91.55
20.391122,0,0,102.33,0.0,63.91
20.455434,1,1,117.0,0.88,92.32
20.54822,1,0,116.33,0.8398,71.78
20.62042,1,0,119.0,1.0,82.06
20.70293,0,0,102.33,0.0,92.94
20.796289,0,0,105.33,0.18,90.41
20.887141,0,0,103.0,0.0402,61.44
20.948995,1,1,117.33,0.8998,90.22
21.039691,1,0,117.67,0.9202,69.28
21.109396,1,0,119.0,1.0,78.93
21.188748,0,0,104.0,0.1002,90.02
21.279199,0,0,103.33,0.06,93.81
21.373438,0,0,103.67,0.0804,64.97
21.438909,0,0,105.67,0.2004,58.59
21.497936,1,1,118.0,0.94,70.65
21.569013,1,0,118.33,0.9598,73.59
21.643065,1,0,119.67,1.0,83.47
21.726996,0,0,102.33,0.0,93.22
21.820646,0,0,104.0,0.1002,70.29
21.891363,0,0,103.33,0.06,64.25
21.956048,1,1,118.33,0.9598,74.46
22.031005,1,0,117.33,0.8998,69.93
22.101377,1,0,119.0,1.0,77.33
22.179172,0,0,103.33,0.06,90.01
22.269618,0,0,102.33,0.0,93.76
22.363815,0,0,104.33,0.12,66.57
22.430841,0,0,104.0,0.1002,61.22
22.49251,1,1,117.67,0.9202,71.05
22.564046,1,0,118.67,0.9802,74.55
22.639071,1,0,118.0,0.94,88.19
22.727707,0,0,101.67,0.0,94.15
22.822304,0,0,103.67,0.0804,70.46
22.89328,0,0,102.67,0.0204,63.79
22.957525,1,1,119.0,1.0,74.03
23.032068,1,0,117.67,0.9202,69.94
23.102459,1,0,119.33,1.0,78.24
23.181155,0,0,103.33,0.06,89.45
23.271083,0,0,103.0,0.0402,94.41
23.365946,0,0,105.33,0.18,65.95
23.43234,0,0,105.33,0.18,61.13
23.493936,1,1,118.33,0.9598,71.64
23.566075,1,0,119.67,1.0,76.52
23.643082,1,0,118.33,0.9598,88.69
23.732246,0,0,102.67,0.0204,95.5
23.828212,0,0,105.0,0.1602,69.62
23.898299,0,0,104.0,0.1002,64.18
23.96298,1,1,119.33,1.0,74.23
24.037719,1,0,118.67,0.9802,70.71
24.108903,1,0,120.0,1.0,82.3
24.191674,0,0,103.67,0.0804,92.28
24.284427,0,0,104.0,0.1002,93.63
24.378534,0,0,103.33,0.06,65.29
24.444364,0,0,106.67,0.2603,58.63
24.503466,1,1,118.67,0.9802,70.22
24.574153,1,0,119.33,1.0,75.59
24.650225,1,0,112.0,0.5801,88.58
24.73929,0,0,102.0,0.0,95.14
24.834934,0,0,104.67,0.1404,67.76
24.903188,0,0,103.33,0.0542,62.64
24.966314,1,1,118.67,0.9801,73.28
25.040117,1,0,118.0,0.9395,70.65
25.111253,1,0,120.0,1.0,82.63
25.194371,0,0,103.0,0.0319,92.62
25.287479,0,0,104.67,0.121,93.76
25.38172,0,0,103.33,0.0399,64.0
25.446201,1,1,118.67,0.9678,93.21
25.539941,1,0,118.0,0.9269,71.34
25.611771,1,0,120.33,1.0,81.8
25.69406,0,0,103.67,0.0525,93.06
25.787611,0,0,105.67,0.1635,93.65
25.881755,0,0,104.0,0.0612,64.22
25.946462,1,1,119.33,1.0,92.98
26.039998,1,0,118.67,0.9596,71.71
26.112209,1,0,120.67,1.0,82.15
26.194877,0,0,104.0,0.0612,93.07
26.288449,0,0,106.0,0.1837,93.36
26.382305,0,0,104.0,0.0612,63.79
26.446665,0,0,107.67,0.286,58.41
26.505587,1,1,118.67,0.9596,69.44
26.575524,1,0,120.33,1.0,76.18
26.652206,1,0,111.0,0.4899,89.25
26.741965,0,0,102.67,0.0,95.11
26.837587,0,0,105.0,0.1225,67.51
26.905601,0,0,103.33,0.0202,62.46
26.968578,1,1,118.67,0.9596,71.52
27.040648,1,0,118.0,0.9186,71.99
27.113167,1,0,120.0,1.0,82.69
27.196383,0,0,103.33,0.0199,92.59
27.289486,0,0,105.33,0.1355,93.31
27.38332,0,0,103.67,0.0347,63.55
27.447374,1,1,119.0,0.9655,93.31
27.541254,1,0,118.0,0.9048,71.26
27.613039,1,0,119.67,1.0,82.65
27.696209,0,0,103.0,0.0,92.98
27.789709,0,0,105.33,0.1346,92.84
27.883098,0,0,103.33,0.0139,64.22
27.947828,1,1,118.33,0.918,92.7
28.041092,1,0,118.0,0.8978,71.57
28.113189,1,0,120.33,1.0,82.16
28.19588,0,0,103.33,0.0,93.51
28.289921,0,0,106.0,0.1608,92.42
28.382892,0,0,103.33,0.0,63.63
28.447095,1,1,118.67,0.9239,92.97
28.540642,1,0,118.33,0.9034,71.61
28.612789,1,0,120.33,1.0,82.37
28.695693,0,0,104.0,0.0402,93.39
28.789617,0,0,106.0,0.1602,93.09
28.883278,0,0,103.67,0.0204,63.88
28.947694,1,1,119.0,0.94,92.71
29.040986,1,0,118.33,0.8998,71.45
29.112979,1,0,119.67,0.9821,82.46
29.195983,0,0,102.67,0.0,93.51
29.290039,0,0,105.33,0.1202,92.15
29.382734,0,0,103.0,0.0,64.17
29.44745,1,1,117.67,0.8619,92.2
29.540241,1,0,117.33,0.8415,71.62
29.612428,1,0,119.0,0.9419,82.57
29.695556,0,0,102.33,0.0,92.97
29.789078,0,0,104.67,0.0805,93.08
29.88271,0,0,103.0,0.0,64.3
29.947565,1,1,117.67,0.8644,92.93
