t_s,agent_id,model,phase,frequency_hz,is_firing
0.0,0,kuramoto,4.580727,1.5,0
0.01,0,kuramoto,4.640299,1.5,0
0.02,0,kuramoto,4.69957,1.5,0
0.03,0,kuramoto,4.758887,1.5,0
0.04,0,kuramoto,4.818596,1.5,0
0.05,0,kuramoto,4.879028,1.5,0
0.06,0,kuramoto,4.940497,1.5,0
0.07,0,kuramoto,5.003283,1.5,0
0.08,0,kuramoto,5.067632,1.5,0
0.09,0,kuramoto,5.133747,1.5,0
0.1,0,kuramoto,5.201791,1.5,0
0.11,0,kuramoto,5.271884,1.5,0
0.12,0,kuramoto,5.344108,1.5,0
0.13,0,kuramoto,5.418507,1.5,0
0.14,0,kuramoto,5.495097,1.5,0
0.15,0,kuramoto,5.573863,1.5,0
0.16,0,kuramoto,5.654769,1.5,0
0.17,0,kuramoto,5.737765,1.5,0
0.18,0,kuramoto,5.822782,1.5,0
0.19,0,kuramoto,5.909747,1.5,0
0.2,0,kuramoto,5.998575,1.5,0
0.21,0,kuramoto,6.089181,1.5,0
0.22,0,kuramoto,6.181477,1.5,0
0.23,0,kuramoto,6.275376,1.5,0
0.24,0,kuramoto,0.087604,1.5,1
0.25,0,kuramoto,0.184448,1.5,0
0.26,0,kuramoto,0.282641,1.5,0
0.27,0,kuramoto,0.382105,1.5,0
0.28,0,kuramoto,0.482766,1.5,0
0.29,0,kuramoto,0.584552,1.5,0
0.3,0,kuramoto,0.687397,1.5,0
0.31,0,kuramoto,0.791238,1.5,0
0.32,0,kuramoto,0.896016,1.5,0
0.33,0,kuramoto,1.001675,1.5,0
0.34,0,kuramoto,1.108165,1.5,0
0.35,0,kuramoto,1.215436,1.5,0
0.36,0,kuramoto,1.323443,1.5,0
0.37,0,kuramoto,1.432144,1.5,0
0.38,0,kuramoto,1.5415,1.5,0
0.39,0,kuramoto,1.651473,1.5,0
0.4,0,kuramoto,1.76203,1.5,0
0.41,0,kuramoto,1.873138,1.5,0
0.42,0,kuramoto,1.984768,1.5,0
0.43,0,kuramoto,2.096891,1.5,0
0.44,0,kuramoto,2.209481,1.5,0
0.45,0,kuramoto,2.322514,1.5,0
0.46,0,kuramoto,2.435967,1.5,0
0.47,0,kuramoto,2.549819,1.5,0
0.48,0,kuramoto,2.66405,1.5,0
0.49,0,kuramoto,2.778641,1.5,0
0.5,0,kuramoto,2.893574,1.5,0
0.51,0,kuramoto,3.008834,1.5,0
0.52,0,kuramoto,3.124403,1.5,0
0.53,0,kuramoto,3.240269,1.5,0
0.54,0,kuramoto,3.356417,1.5,0
0.55,0,kuramoto,3.472835,1.5,0
0.56,0,kuramoto,3.589509,1.5,0
0.57,0,kuramoto,3.70643,1.5,0
0.58,0,kuramoto,3.823586,1.5,0
0.59,0,kuramoto,3.940967,1.5,0
0.6,0,kuramoto,4.058563,1.5,0
0.61,0,kuramoto,4.176366,1.5,0
0.62,0,kuramoto,4.294366,1.5,0
0.63,0,kuramoto,4.412556,1.5,0
0.64,0,kuramoto,4.530929,1.5,0
0.65,0,kuramoto,4.649475,1.5,0
0.66,0,kuramoto,4.76819,1.5,0
0.67,0,kuramoto,4.887066,1.5,0
0.68,0,kuramoto,5.006097,1.5,0
0.69,0,kuramoto,5.125277,1.5,0
0.7,0,kuramoto,5.2446,1.5,0
0.71,0,kuramoto,5.364062,1.5,0
0.72,0,kuramoto,5.483656,1.5,0
0.73,0,kuramoto,5.603379,1.5,0
0.74,0,kuramoto,5.723226,1.5,0
0.75,0,kuramoto,5.843191,1.5,0
0.76,0,kuramoto,5.963272,1.5,0
0.77,0,kuramoto,6.083463,1.5,0
0.78,0,kuramoto,6.203762,1.5,0
0.79,0,kuramoto,0.040978,1.5,1
0.8,0,kuramoto,0.16148,1.5,0
0.81,0,kuramoto,0.282078,1.5,0
0.82,0,kuramoto,0.40277,1.5,0
0.83,0,kuramoto,0.523552,1.5,0
0.84,0,kuramoto,0.644421,1.5,0
0.85,0,kuramoto,0.765375,1.5,0
0.86,0,kuramoto,0.88641,1.5,0
0.87,0,kuramoto,1.007524,1.5,0
0.88,0,kuramoto,1.128715,1.5,0
0.89,0,kuramoto,1.249981,1.5,0
0.9,0,kuramoto,1.371318,1.5,0
0.91,0,kuramoto,1.492725,1.5,0
0.92,0,kuramoto,1.614199,1.5,0
0.93,0,kuramoto,1.735739,1.5,0
0.94,0,kuramoto,1.857342,1.5,0
0.95,0,kuramoto,1.979007,1.5,0
0.96,0,kuramoto,2.100732,1.5,0
0.97,0,kuramoto,2.222515,1.5,0
0.98,0,kuramoto,2.344354,1.5,0
0.99,0,kuramoto,2.466248,1.5,0
1.0,0,kuramoto,2.588194,1.5,0
1.01,0,kuramoto,2.710193,1.5,0
1.02,0,kuramoto,2.832241,1.5,0
1.03,0,kuramoto,2.954338,1.5,0
1.04,0,kuramoto,3.076483,1.5,0
1.05,0,kuramoto,3.198673,1.5,0
1.06,0,kuramoto,3.320908,1.5,0
1.07,0,kuramoto,3.443186,1.5,0
1.08,0,kuramoto,3.565507,1.5,0
1.09,0,kuramoto,3.687868,1.5,0
1.1,0,kuramoto,3.81027,1.5,0
1.11,0,kuramoto,3.93271,1.5,0
1.12,0,kuramoto,4.055189,1.5,0
1.13,0,kuramoto,4.177704,1.5,0
1.14,0,kuramoto,4.300254,1.5,0
1.15,0,kuramoto,4.42284,1.5,0
1.16,0,kuramoto,4.545459,1.5,0
1.17,0,kuramoto,4.668112,1.5,0
1.18,0,kuramoto,4.790796,1.5,0
1.19,0,kuramoto,4.913512,1.5,0
1.2,0,kuramoto,5.036259,1.5,0
1.21,0,kuramoto,5.159035,1.5,0
1.22,0,kuramoto,5.281839,1.5,0
1.23,0,kuramoto,5.404673,1.5,0
1.24,0,kuramoto,5.527533,1.5,0
1.25,0,kuramoto,5.65042,1.5,0
1.26,0,kuramoto,5.773334,1.5,0
1.27,0,kuramoto,5.896272,1.5,0
1.28,0,kuramoto,6.019236,1.5,0
1.29,0,kuramoto,6.142223,1.5,0
1.3,0,kuramoto,6.265235,1.5,0
1.31,0,kuramoto,0.105083,1.5,1
1.32,0,kuramoto,0.22814,1.5,0
1.33,0,kuramoto,0.351218,1.5,0
1.34,0,kuramoto,0.474317,1.5,0
1.35,0,kuramoto,0.597437,1.5,0
1.36,0,kuramoto,0.720577,1.5,0
1.37,0,kuramoto,0.843737,1.5,0
1.38,0,kuramoto,0.966917,1.5,0
1.39,0,kuramoto,1.090115,1.5,0
1.4,0,kuramoto,1.213331,1.5,0
1.41,0,kuramoto,1.336565,1.5,0
1.42,0,kuramoto,1.459817,1.5,0
1.43,0,kuramoto,1.583085,1.5,0
1.44,0,kuramoto,1.70637,1.5,0
1.45,0,kuramoto,1.829671,1.5,0
1.46,0,kuramoto,1.952989,1.5,0
1.47,0,kuramoto,2.076321,1.5,0
1.48,0,kuramoto,2.199668,1.5,0
1.49,0,kuramoto,2.323031,1.5,0
1.5,0,kuramoto,2.446407,1.5,0
1.51,0,kuramoto,2.569798,1.5,0
1.52,0,kuramoto,2.693202,1.5,0
1.53,0,kuramoto,2.816619,1.5,0
1.54,0,kuramoto,2.94005,1.5,0
1.55,0,kuramoto,3.063493,1.5,0
1.56,0,kuramoto,3.186948,1.5,0
1.57,0,kuramoto,3.310416,1.5,0
1.58,0,kuramoto,3.433895,1.5,0
1.59,0,kuramoto,3.557386,1.5,0
1.6,0,kuramoto,3.680889,1.5,0
1.61,0,kuramoto,3.804402,1.5,0
1.62,0,kuramoto,3.927926,1.5,0
1.63,0,kuramoto,4.051461,1.5,0
1.64,0,kuramoto,4.175005,1.5,0
1.65,0,kuramoto,4.29856,1.5,0
1.66,0,kuramoto,4.422125,1.5,0
1.67,0,kuramoto,4.545699,1.5,0
1.68,0,kuramoto,4.669282,1.5,0
1.69,0,kuramoto,4.792875,1.5,0
1.7,0,kuramoto,4.916476,1.5,0
1.71,0,kuramoto,5.040086,1.5,0
1.72,0,kuramoto,5.163705,1.5,0
1.73,0,kuramoto,5.287332,1.5,0
1.74,0,kuramoto,5.410967,1.5,0
1.75,0,kuramoto,5.53461,1.5,0
1.76,0,kuramoto,5.658261,1.5,0
1.77,0,kuramoto,5.781919,1.5,0
1.78,0,kuramoto,5.905585,1.5,0
1.79,0,kuramoto,6.029258,1.5,0
1.8,0,kuramoto,6.152938,1.5,0
1.81,0,kuramoto,6.276625,1.5,0
1.82,0,kuramoto,0.117133,1.5,1
