coupling_term,follower_flash_event,freq_error_hz,frequency_error_hz,frequency_hz,loop_dt_ms,model,phase_error_rad,phase_rad,t_s,virtual_frequency_hz
0.523993,0,0.0,0.7516948877976728,1.40849,0.002,kuramoto,2.59006,3.693147,0.230608,2.160184887797673
0.524012,0,0.0,0.7395037742839043,1.408498,1016.731,kuramoto,2.590038,4.578132,1.247339,2.1480017742839044
0.991001,0,0.0,0.5536947742839045,1.594307,30.725,kuramoto,1.705053,4.885919,1.278064,2.1480017742839044
0.984981,0,0.0,0.5560897742839044,1.591912,40.826,kuramoto,1.397266,5.294273,1.31889,2.1480017742839044
0.835429,0,0.0,0.6155957742839044,1.532406,50.711,kuramoto,0.988912,5.78254,1.369602,2.1480017742839044
0.479992,1,0.0,0.7570187742839043,1.390983,66.29,kuramoto,0.500645,0.078716,1.435892,2.1480017742839044
-0.078635,0,0.0,0.9792897742839044,1.168712,136.229,kuramoto,-0.078716,0.813039,1.572121,2.1480017742839044
-0.72638,0,0.0,1.2370187742839045,0.910983,49.739,kuramoto,-0.813039,1.097737,1.621859,2.1480017742839044
-0.890179,0,0.0,1.3021927742839043,0.845809,49.828,kuramoto,-1.097737,1.36254,1.671687,2.1480017742839044
-0.978393,0,0.0,1.3372917742839043,0.81071,49.955,kuramoto,-1.36254,1.617001,1.721642,2.1480017742839044
-0.698093,0,0.0,1.2257647742839044,0.922237,67.185,kuramoto,-0.772731,2.00631,1.788827,2.1480017742839044
-0.303794,0,0.0,1.0688777742839044,1.079124,67.909,kuramoto,-0.308673,2.466754,1.856735,2.1480017742839044
0.060313,0,0.0,0.9240037742839045,1.223998,66.007,kuramoto,0.06035,2.974387,1.922742,2.1480017742839044
0.381063,0,0.0,0.7963817742839043,1.35162,66.704,kuramoto,0.390946,3.540871,1.989446,2.1480017742839044
0.441579,0,0.0,0.7723027742839044,1.375699,50.364,kuramoto,0.457358,3.976207,2.039811,2.1480017742839044
0.609053,0,0.0,0.7056667742839045,1.442335,50.36,kuramoto,0.654866,4.432595,2.090171,2.1480017742839044
0.961112,0,0.0,0.5655877742839044,1.582414,50.058,kuramoto,1.850591,4.930297,2.140228,2.1480017742839044
0.723236,0,0.0,0.6602347742839043,1.487767,65.303,kuramoto,2.333116,5.540743,2.205531,2.1480017742839044
0.402926,0,0.0,0.8190871408402871,1.360319,66.901,kuramoto,2.726881,6.112552,2.272432,2.179406140840287
-0.0565,1,0.0,1.0018871408402872,1.177519,69.488,kuramoto,-3.085063,0.34348,2.34192,2.179406140840287
-0.993371,0,0.0,1.3746561408402873,0.80475,127.456,kuramoto,-1.686002,0.849119,2.469376,2.179406140840287
-0.973096,0,0.0,1.3665881408402871,0.812818,56.849,kuramoto,-1.338306,1.139454,2.526225,2.179406140840287
-0.811245,0,0.0,1.3021901408402872,0.877216,45.459,kuramoto,-0.946278,1.390011,2.571684,2.179406140840287
-0.542098,0,0.0,1.195100140840287,0.984306,41.565,kuramoto,-0.572932,1.64707,2.613249,2.179406140840287
0.171293,0,0.0,0.9112511408402872,1.268155,66.762,kuramoto,0.172142,2.179035,2.680011,2.179406140840287
0.610347,0,0.0,0.7365571408402871,1.442849,67.708,kuramoto,0.656499,2.792851,2.747719,2.179406140840287
0.86673,0,0.0,0.6345451408402871,1.544861,67.015,kuramoto,1.048609,3.443341,2.814734,2.179406140840287
0.982969,0,0.0,0.5882951408402872,1.591111,65.811,kuramoto,1.385976,4.101271,2.880545,2.179406140840287
0.996614,0,0.0,0.5828661408402871,1.59654,50.66,kuramoto,1.488476,4.60946,2.931205,2.179406140840287
0.987214,0,0.0,0.5866061408402872,1.5928,50.005,kuramoto,1.730881,5.109899,2.981209,2.179406140840287
0.922028,0,0.0,0.6125431408402873,1.566863,49.434,kuramoto,1.173286,5.59657,3.030643,2.179406140840287
0.957771,0,0.0,0.5983211408402871,1.581085,61.722,kuramoto,1.279148,6.209736,3.092366,2.179406140840287
0.92595,1,0.0,0.6109821408402871,1.568424,53.913,kuramoto,1.183543,0.457844,3.146278,2.179406140840287
0.947677,0,0.0,0.028444229402619925,1.577069,129.528,kuramoto,1.895714,1.448746,3.275807,1.60551322940262
0.996494,0,0.0,0.009021229402619957,1.596492,78.099,kuramoto,1.654561,2.232162,3.353906,1.60551322940262
0.977324,0,0.0,0.016648229402620007,1.588865,50.655,kuramoto,1.357433,2.73786,3.404561,1.60551322940262
0.972915,0,0.0,0.01840222940262004,1.587111,50.603,kuramoto,1.337524,3.24248,3.455164,1.60551322940262
0.965349,0,0.0,0.021413229402619915,1.5841,49.362,kuramoto,1.306778,3.73379,3.504526,1.60551322940262
0.558186,0,0.0,0.18341822940261987,1.422095,50.072,kuramoto,2.549395,4.181197,3.554598,1.60551322940262
0.282696,0,0.0,0.29303222940261997,1.312481,62.793,kuramoto,2.854989,4.699022,3.617391,1.60551322940262
0.134417,0,0.0,0.3520302294026201,1.253483,55.838,kuramoto,3.006768,5.138796,3.673229,1.60551322940262
-0.062813,0,0.0,0.4305052294026199,1.175008,53.157,kuramoto,-3.078738,5.531244,3.726386,1.60551322940262
-0.450951,0,0.0,0.5849412294026199,1.020572,66.497,kuramoto,-2.673762,5.957654,3.792883,1.60551322940262
-0.745752,1,0.0,0.7022382294026199,0.903275,66.732,kuramoto,-2.29993,0.053203,3.859615,1.60551322940262
-0.864259,0,0.0,0.7493912294026199,0.856122,136.342,kuramoto,-1.043675,0.591121,3.995957,1.60551322940262
-0.557292,0,0.0,0.6272522294026199,0.978261,64.473,kuramoto,-0.591121,0.987411,4.06043,1.60551322940262
-0.366032,0,0.0,0.5511522294026199,1.054361,50.207,kuramoto,-0.374741,1.320019,4.110637,1.60551322940262
-0.103551,0,0.0,0.44671522940262,1.158798,49.465,kuramoto,-0.103737,1.680169,4.160102,1.60551322940262
0.147039,0,0.0,0.34700822940262,1.258505,50.108,kuramoto,0.147574,2.076393,4.21021,1.60551322940262
0.533916,0,0.0,0.8887529965699639,1.412438,66.531,kuramoto,0.563225,2.666834,4.276741,2.301190996569964
0.822244,0,0.0,0.7740309965699639,1.52716,81.338,kuramoto,0.965343,3.447308,4.358079,2.301190996569964
0.743387,0,0.0,0.805406996569964,1.495784,53.533,kuramoto,0.83812,3.950422,4.411612,2.301190996569964
0.912522,0,0.0,0.738109996569964,1.563081,66.739,kuramoto,1.149409,4.605869,4.478351,2.301190996569964
