K,agent_id,applied_kuramoto_correction,coupling_input,dt,effective_period_s,fire_count,flash_count_delta,flash_on,frequency_hz_after,frequency_hz_before,neighbour_period_est,neighbour_phase_est,phase_after,phase_before,phase_delta,phase_delta_unwrapped,pi_flash_events_consumed_this_step,time,warning,wrapped_phase_error
2.5,0,0.046473455,0.563314603,0.033,0.449612842,0,0,0,2.224135759,2.0,0.5,5.494595975,3.412559004,2.951395319,0.461163685,0.461163685,0,0.033325,,2.543200655
2.5,0,0.049590001,0.601090917,0.033,0.446594753,0,0,0,2.239166477,2.224135759,0.5,5.909286205,3.876839235,3.412559004,0.464280231,0.464280231,0,0.066508,,2.496727201
2.5,0,0.052797286,0.639967104,0.033,0.443530806,0,0,0,2.25463482,2.239166477,0.5,0.040791128,4.344326752,3.876839235,0.467487516,0.467487516,0,0.100028,,2.4471372
2.5,0,0.056069149,0.67962605,0.033,0.440448187,0,0,0,2.270414613,2.25463482,0.5,0.455481358,4.815086131,4.344326752,0.470759379,0.470759379,0,0.133266,,2.394339914
2.5,0,0.059372487,0.719666511,0.033,0.43737908,0,0,0,2.286346206,2.270414613,0.5,0.870171589,5.289148848,4.815086131,0.474062717,0.474062717,0,0.166489,,2.338270765
2.5,0,0.062666812,0.759597722,0.033,0.43436065,0,0,0,2.30223433,2.286346206,0.5,1.284861819,5.766505891,5.289148848,0.477357042,0.477357042,0,0.200029,,2.278898278
2.5,0,0.065904142,0.798838087,0.033,0.431434755,0,0,0,2.317847575,2.30223433,0.5,1.699552049,6.247100263,5.766505891,0.480594372,0.480594372,0,0.233668,,2.216231466
2.5,0,0.069029366,0.836719583,0.033,0.428647334,1,1,1,2.332920144,2.317847575,0.5,2.11424228,0.447634552,6.247100263,0.483719596,0.483719596,0,0.267117,,2.150327324
2.5,0,0.07198121,0.872499513,0.033,0.426047428,1,0,0,2.347156526,2.332920144,0.5,2.52893251,0.934305992,0.447634552,0.48667144,0.48667144,0,0.300653,,2.081297958
2.5,0,0.074693923,0.905380884,0.033,0.423685797,1,0,0,2.360239608,2.347156526,0.5,2.94362274,1.423690145,0.934305992,0.489384153,0.489384153,0,0.333971,,2.009316748
2.5,0,0.077099715,0.934541998,0.033,0.421613165,1,0,0,2.371842446,2.360239608,0.5,3.35831297,1.91548009,1.423690145,0.491789945,0.491789945,0,0.367282,,1.934622825
2.5,0,0.079131915,0.959174724,0.033,0.419878123,1,0,0,2.381643497,2.371842446,0.5,3.773003201,2.409302235,1.91548009,0.493822145,0.493822145,0,0.400772,,1.85752311
2.5,0,0.08072868,0.978529459,0.033,0.41852483,1,0,0,2.389344501,2.381643497,0.5,4.187693431,2.904721146,2.409302235,0.495418911,0.495418911,0,0.434024,,1.778391196
2.5,0,0.08183697,0.991963273,0.033,0.417590648,1,0,0,2.394689646,2.389344501,0.5,4.602383661,3.401248346,2.904721146,0.4965272,0.4965272,0,0.46766,,1.697662515
2.5,0,0.082416374,0.998986356,0.033,0.417103923,1,0,0,2.397484042,2.394689646,0.5,5.017073891,3.898354951,3.401248346,0.497106605,0.497106605,0,0.501164,,1.615825545
2.5,0,0.082442347,0.999301182,0.033,0.417082131,1,0,0,2.397609307,2.397484042,0.5,5.431764122,4.395487529,3.898354951,0.497132578,0.497132578,0,0.534724,,1.533409171
2.5,0,0.081908395,0.992829032,0.033,0.417530586,1,0,0,2.39503412,2.397609307,0.5,5.846454352,4.892086154,4.395487529,0.496598625,0.496598625,0,0.568272,,1.450966823
2.5,0,0.080826886,0.979719831,0.033,0.418441883,1,0,0,2.389818135,2.39503412,0.5,6.261144582,5.38760327,4.892086154,0.495517116,0.495517116,0,0.601865,,1.369058428
2.5,0,0.079228338,0.960343485,0.033,0.419796154,1,0,0,2.382108532,2.389818135,0.5,0.392649505,5.881521838,5.38760327,0.493918568,0.493918568,0,0.635235,,1.288231542
2.5,0,0.077159251,0.935263649,0.033,0.42156213,2,1,1,2.372129582,2.382108532,0.5,0.807339736,0.090186012,5.881521838,0.491849481,0.491849481,0,0.668407,,1.209003205
2.5,0,0.074678785,0.905197392,0.033,0.423698904,2,0,0,2.360166599,2.372129582,0.5,1.222029966,0.579555027,0.090186012,0.489369015,0.489369015,0,0.701937,,1.131843954
2.5,0,0.071854704,0.870966109,0.033,0.426158204,2,0,0,2.346546404,2.360166599,0.5,1.636720196,1.066099962,0.579555027,0.486544934,0.486544934,0,0.735325,,1.057165169
2.5,0,0.068759105,0.833443695,0.033,0.428886959,2,0,0,2.33161671,2.346546404,0.5,2.051410426,1.549549297,1.066099962,0.483449335,0.483449335,0,0.768832,,0.985310465
2.5,0,0.06546438,0.793507637,0.033,0.431829895,2,0,0,2.315726657,2.33161671,0.5,2.466100657,2.029703907,1.549549297,0.48015461,0.48015461,0,0.802329,,0.91655136
2.5,0,0.062039781,0.75199735,0.033,0.434931953,2,0,0,2.299210238,2.315726657,0.5,2.880790887,2.506433919,2.029703907,0.476730012,0.476730012,0,0.835883,,0.85108698
2.5,0,0.058548792,0.709682325,0.033,0.438140359,2,0,0,2.282373625,2.299210238,0.5,3.295481117,2.979672941,2.506433919,0.473239022,0.473239022,0,0.869376,,0.789047198
2.5,0,0.055047379,0.667240952,0.033,0.441406247,2,0,0,2.265486739,2.282373625,0.5,3.710171348,3.44941055,2.979672941,0.469737609,0.469737609,0,0.90259,,0.730498407
2.5,0,0.051583073,0.625249374,0.033,0.444685796,2,0,0,2.248778821,2.265486739,0.5,4.124861578,3.915683853,3.44941055,0.466273304,0.466273304,0,0.936212,,0.675451028
2.5,0,0.048194755,0.584178851,0.033,0.447940896,2,0,0,2.23243738,2.248778821,0.5,4.539551808,4.378568839,3.915683853,0.462884986,0.462884986,0,0.96981,,0.623867955
2.5,0,0.044912968,0.544399611,0.033,0.451139409,2,0,0,2.216609723,2.23243738,0.5,4.954242038,4.838172037,4.378568839,0.459603198,0.459603198,0,1.003268,,0.5756732
2.5,0,0.041760603,0.506189128,0.033,0.454255092,2,0,0,2.201406255,2.216609723,0.5,5.368932269,5.29462287,4.838172037,0.456450833,0.456450833,0,1.036436,,0.530760232
2.5,0,0.038753797,0.469742992,0.033,0.457267276,2,0,0,2.186904798,2.201406255,0.5,5.783622499,5.748066898,5.29462287,0.453444027,0.453444027,0,1.069986,,0.488999629
2.5,0,0.035902918,0.435186879,0.033,0.460160382,2,0,0,2.173155358,2.186904798,0.5,6.198312729,6.198660045,5.748066898,0.450593148,0.450593148,0,1.103488,,0.450245832
2.5,0,0.033213554,0.402588533,0.033,0.462923338,3,1,1,2.160184888,2.173155358,0.5,0.329817652,0.363378522,6.198660045,0.447903784,0.447903784,0,1.136675,,0.414342914
2.5,0,0.030687445,0.371969029,0.033,0.465548964,3,0,0,2.148001774,2.160184888,0.5,0.744507883,0.808756198,0.363378522,0.445377675,0.445377675,0,1.170212,,0.38112936
2.5,0,0.028323314,0.343312897,0.033,0.468033354,3,0,0,2.136599861,2.148001774,0.5,1.159198113,1.251769742,0.808756198,0.443013544,0.443013544,0,1.203539,,0.350441915
2.5,0,0.026117595,0.316576904,0.033,0.470375305,3,0,0,2.125961948,2.136599861,0.5,1.573888343,1.692577567,1.251769742,0.440807825,0.440807825,0,1.236682,,0.322118601
2.5,0,0.024065041,0.29169747,0.033,0.472575781,3,0,0,2.116062735,2.125961948,0.5,1.988578573,2.131332838,1.692577567,0.438755272,0.438755272,0,1.270221,,0.296001007
2.5,0,0.022159233,0.268596763,0.033,0.47463745,3,0,0,2.106871256,2.116062735,0.5,2.403268804,2.568182302,2.131332838,0.436849463,0.436849463,0,1.303763,,0.271935965
2.5,0,0.020392979,0.247187626,0.033,0.476564277,3,0,0,2.098352832,2.106871256,0.5,2.817959034,3.003265511,2.568182302,0.435083209,0.435083209,0,1.337294,,0.249776732
2.5,0,0.018758641,0.227377462,0.033,0.478361184,3,0,0,2.090470617,2.098352832,0.5,3.232649264,3.436714382,3.003265511,0.433448871,0.433448871,0,1.370804,,0.229383753
2.5,0,0.017248377,0.209071239,0.033,0.480033763,3,0,0,2.083186803,2.090470617,0.5,3.647339494,3.868652989,3.436714382,0.431938607,0.431938607,0,1.404264,,0.210625113
2.5,0,0.015854337,0.19217378,0.033,0.481588042,3,0,0,2.076463518,2.083186803,0.5,4.062029725,4.299197556,3.868652989,0.430544567,0.430544567,0,1.437769,,0.193376735
2.5,0,0.014568795,0.176591454,0.033,0.483030299,3,0,0,2.070263507,2.076463518,0.5,4.476719955,4.728456582,4.299197556,0.429259025,0.429259025,0,1.471341,,0.177522399
2.5,0,0.076031711,0.921596494,0.033,0.422530761,3,0,0,2.366691594,2.070263507,0.5,0.41469023,5.219178523,4.728456582,0.490721941,0.490721941,1,1.504474,,1.969418956
2.5,0,0.07824442,0.948417217,0.033,0.420634084,3,0,0,2.37736322,2.366691594,0.5,0.829380461,5.712113173,5.219178523,0.492934651,0.492934651,0,1.537997,,1.893387245
