t_s,agent_id,model,phase,frequency_hz,is_firing
0.0,0,eapf,4.868818,1.5,0
0.01,0,eapf,4.963066,1.5,0
0.02,0,eapf,5.057314,1.5,0
0.03,0,eapf,5.151562,1.5,0
0.04,0,eapf,5.24581,1.5,0
0.05,0,eapf,5.340057,1.5,0
0.06,0,eapf,5.434305,1.5,0
0.07,0,eapf,5.528553,1.5,0
0.08,0,eapf,5.622801,1.5,0
0.09,0,eapf,5.717048,1.5,0
0.1,0,eapf,5.811296,1.5,0
0.11,0,eapf,5.905544,1.5,0
0.12,0,eapf,5.999792,1.5,0
0.13,0,eapf,6.09404,1.5,0
0.14,0,eapf,6.188287,1.5,0
0.15,0,eapf,6.282535,1.5,0
0.16,0,eapf,0.093598,1.5,1
0.17,0,eapf,0.187845,1.5,0
0.18,0,eapf,0.282093,1.5,0
0.19,0,eapf,0.376341,1.5,0
0.2,0,eapf,0.470589,1.5,0
0.21,0,eapf,0.564837,1.5,0
0.22,0,eapf,0.659084,1.5,0
0.23,0,eapf,0.753332,1.5,0
0.24,0,eapf,0.84758,1.5,0
0.25,0,eapf,0.941828,1.5,0
0.26,0,eapf,1.036075,1.5,0
0.27,0,eapf,1.130323,1.5,0
0.28,0,eapf,1.224571,1.5,0
0.29,0,eapf,1.318819,1.5,0
0.3,0,eapf,1.413067,1.5,0
0.31,0,eapf,1.507314,1.5,0
0.32,0,eapf,1.601562,1.5,0
0.33,0,eapf,1.69581,1.5,0
0.34,0,eapf,1.790058,1.5,0
0.35,0,eapf,1.884305,1.5,0
0.36,0,eapf,1.978553,1.5,0
0.37,0,eapf,2.072801,1.5,0
0.38,0,eapf,2.167049,1.5,0
0.39,0,eapf,2.261297,1.5,0
0.4,0,eapf,2.355544,1.5,0
0.41,0,eapf,2.449792,1.5,0
0.42,0,eapf,2.54404,1.5,0
0.43,0,eapf,2.638288,1.5,0
0.44,0,eapf,2.732535,1.5,0
0.45,0,eapf,2.826783,1.5,0
0.46,0,eapf,2.921031,1.5,0
0.47,0,eapf,3.015279,1.5,0
0.48,0,eapf,3.109527,1.5,0
0.49,0,eapf,3.203774,1.5,0
0.5,0,eapf,3.298022,1.5,0
0.51,0,eapf,3.39227,1.5,0
0.52,0,eapf,3.486518,1.5,0
0.53,0,eapf,3.580765,1.5,0
0.54,0,eapf,3.675013,1.5,0
0.55,0,eapf,3.769261,1.5,0
0.56,0,eapf,3.863509,1.5,0
0.57,0,eapf,3.957757,1.5,0
0.58,0,eapf,4.052004,1.5,0
0.59,0,eapf,4.146252,1.5,0
0.6,0,eapf,4.2405,1.5,0
0.61,0,eapf,4.334748,1.5,0
0.62,0,eapf,4.428995,1.5,0
0.63,0,eapf,4.523243,1.5,0
0.64,0,eapf,4.617491,1.5,0
0.65,0,eapf,4.711739,1.5,0
0.66,0,eapf,4.805987,1.5,0
0.67,0,eapf,4.900234,1.5,0
0.68,0,eapf,4.994482,1.5,0
0.69,0,eapf,5.08873,1.5,0
0.7,0,eapf,5.182978,1.5,0
0.71,0,eapf,5.277226,1.5,0
0.72,0,eapf,5.371473,1.5,0
0.73,0,eapf,5.465721,1.5,0
