coupling_term,follower_flash_event,freq_error_hz,frequency_error_hz,frequency_hz,loop_dt_ms,model,phase_error_rad,phase_rad,t_s,virtual_frequency_hz
0.813505,0,0.0,0.6250674354420149,1.847367,0.001,kuramoto,2.191439,4.091759,0.094179,1.222299564557985
0.813512,0,0.0,0.6250734354420149,1.847373,341.948,kuramoto,2.191426,5.252497,0.436126,1.222299564557985
0.857653,0,0.0,0.660198435442015,1.882498,39.69,kuramoto,1.030688,5.72196,0.475817,1.222299564557985
0.532224,1,0.0,0.40123043544201487,1.62353,56.886,kuramoto,0.561225,0.01907,0.532703,1.222299564557985
-0.019068,0,0.0,0.03747356455798512,1.184826,120.1,kuramoto,-0.01907,0.763518,0.652803,1.222299564557985
-0.691467,0,0.0,0.5725515645579851,0.649748,30.134,kuramoto,-0.763518,0.886538,0.682937,1.222299564557985
-0.774888,0,0.0,0.6389355645579851,0.583364,55.859,kuramoto,-0.886538,1.091281,0.738795,1.222299564557985
-0.887219,0,0.0,0.728325564557985,0.493974,49.912,kuramoto,-1.091281,1.246195,0.788707,1.222299564557985
-0.947778,0,0.0,0.776517564557985,0.445782,49.713,kuramoto,-1.246195,1.385437,0.83842,1.222299564557985
-0.98287,0,0.0,0.8044425645579851,0.417857,49.394,kuramoto,-1.385437,1.515119,0.887814,1.222299564557985
-0.99845,0,0.0,0.8168415645579851,0.405458,50.695,kuramoto,-1.515119,1.644267,0.938509,1.222299564557985
-0.997302,0,0.0,0.8159275645579851,0.406372,29.283,kuramoto,-1.644267,1.719036,0.967792,1.222299564557985
-0.989033,0,0.0,0.809346564557985,0.412953,27.58,kuramoto,-1.719036,1.790596,0.995372,1.222299564557985
-0.975941,0,0.0,0.7989285645579851,0.423371,23.511,kuramoto,-1.790596,1.853138,1.018883,1.222299564557985
-0.999834,0,0.0,0.8179415645579851,0.404358,21.017,kuramoto,-1.589037,1.906534,1.039899,1.222299564557985
-0.896153,0,0.0,0.7354355645579851,0.486864,42.288,kuramoto,-1.111022,2.035897,1.082187,1.222299564557985
