brightness,camera_processing_time_ms,signal_norm,state,t_s,virtual_event
159.0,331.67,0.0,0,0.094179,0
164.0,39.656,0.0,0,0.436126,0
162.0,56.85,0.0,0,0.475817,0
163.0,50.019,0.0,0,0.532703,0
163.0,30.098,0.0,0,0.652803,0
162.0,55.818,0.0,0,0.682937,0
163.0,49.871,0.0,0,0.738795,0
137.0,49.673,0.0,0,0.788707,0
133.0,49.353,0.0,0,0.83842,0
132.0,50.655,0.0,0,0.887814,0
138.0,29.243,0.1667,0,0.938509,0
142.0,27.539,0.2905,0,0.967792,0
143.0,23.477,0.3151,0,0.995372,0
157.0,20.977,0.7917,1,1.018883,1
172.0,42.252,1.0,1,1.039899,0
171.0,42.795,1.0,1,1.082187,0
171.0,44.344,1.0,1,1.125019,0
148.0,49.052,0.3466,0,1.218296,0
138.0,50.369,0.0517,0,1.267383,0
134.0,50.325,0.0027,0,1.317788,0
142.0,27.579,0.2162,0,1.368148,0
143.0,25.917,0.2417,0,1.395761,0
143.0,22.986,0.24,0,1.421711,0
153.0,23.468,0.5324,0,1.444734,0
172.0,40.526,1.0,1,1.468238,1
172.0,41.021,1.0,1,1.508842,0
171.0,42.089,0.9888,1,1.549899,0
173.0,21.087,1.0,1,1.666318,0
169.0,49.641,0.9157,1,1.687441,0
147.0,50.272,0.2918,0,1.737116,0
134.0,50.473,0.0,0,1.787424,0
133.0,50.077,0.0,0,1.837964,0
137.0,49.56,0.0794,0,1.888075,0
144.0,27.249,0.2653,0,1.937671,0
143.0,26.029,0.2394,0,1.964954,0
149.0,22.001,0.4,0,1.991018,0
169.0,22.893,0.9358,1,2.013055,1
173.0,40.705,1.0,1,2.036024,0
172.0,40.005,1.0,1,2.076763,0
174.0,44.261,1.0,1,2.116804,0
174.0,46.792,1.0,1,2.161099,0
174.0,40.277,1.0,1,2.217379,0
166.0,30.788,0.822,1,2.32757,0
164.0,49.271,0.7698,1,2.358395,0
140.0,50.644,0.1283,0,2.407701,0
135.0,49.814,0.0132,0,2.458381,0
134.0,50.457,0.0,0,2.508231,0
139.0,29.468,0.1305,0,2.558724,0
144.0,27.109,0.2618,0,2.588226,0
145.0,24.062,0.2887,0,2.61537,0
150.0,24.379,0.4211,0,2.639467,0
173.0,41.7,1.0,1,2.663882,1
173.0,42.676,1.0,1,2.705661,0
175.0,39.926,1.0,1,2.748373,0
174.0,44.193,1.0,1,2.788333,0
175.0,46.52,1.0,1,2.832561,0
174.0,49.74,1.0,1,2.879115,0
170.0,49.777,0.8982,1,2.92889,0
166.0,50.494,0.7959,1,2.978702,0
164.0,49.697,0.7442,1,3.029231,0
163.0,50.062,0.7179,1,3.078962,0
163.0,49.984,0.7183,1,3.129057,0
137.0,50.767,0.0417,0,3.179076,0
134.0,35.094,0.0,0,3.244612,0
143.0,35.881,0.2194,0,3.349127,0
144.0,24.327,0.2436,0,3.385045,0
167.0,24.715,0.8351,1,3.409405,1
173.0,41.977,0.9922,1,3.4342,0
173.0,41.435,0.9948,1,3.476213,0
174.0,45.439,1.0,1,3.517683,0
174.0,48.255,1.0,1,3.563157,0
170.0,49.988,0.8969,1,3.611447,0
166.0,50.034,0.7927,1,3.66147,0
164.0,50.312,0.7396,1,3.711539,0
163.0,49.91,0.712,1,3.761885,0
142.0,50.759,0.1579,0,3.811829,0
134.0,49.213,0.0,0,3.862621,0
133.0,51.007,0.0,0,3.911874,0
138.0,49.555,0.1,0,3.962915,0
145.0,26.749,0.275,0,4.012503,0
174.0,28.959,1.0,1,4.12207,1
173.0,41.56,0.9749,1,4.151108,0
174.0,43.02,1.0,1,4.192704,0
160.0,39.018,0.6474,1,4.244967,0
146.0,50.588,0.2929,0,4.284021,0
139.0,49.371,0.1139,0,4.334646,0
143.0,50.908,0.2132,0,4.384051,0
148.0,25.194,0.3384,0,4.434993,0
145.0,23.711,0.2602,0,4.46022,0
151.0,21.273,0.4118,0,4.483966,0
171.0,22.46,0.9231,1,4.505275,1
174.0,37.214,1.0,1,4.527814,0
174.0,39.52,1.0,1,4.565063,0
175.0,41.927,1.0,1,4.604624,0
176.0,46.637,1.0,1,4.646587,0
175.0,49.046,1.0,1,4.693258,0
171.0,49.505,0.9206,1,4.74234,0
167.0,50.416,0.8138,1,4.791881,0
165.0,50.064,0.7594,1,4.842334,0
143.0,50.671,0.1667,0,4.892433,0
135.0,49.779,0.0,0,4.943141,0
134.0,50.024,0.0,0,4.992956,0
144.0,37.381,0.2308,0,5.15527,0
147.0,39.645,0.3077,0,5.192687,0
151.0,40.116,0.4103,0,5.232366,0
175.0,28.735,1.0,1,5.299772,1
174.0,36.262,1.0,1,5.328588,0
173.0,41.616,0.9744,1,5.364883,0
173.0,42.685,0.9744,1,5.406536,0
174.0,43.698,1.0,1,5.449265,0
