t_s,agent_id,model,phase,frequency_hz,is_firing
0.0,0,eapf,1.85175,1.5,0
0.01,0,eapf,1.945998,1.5,0
0.02,0,eapf,2.040245,1.5,0
0.03,0,eapf,2.134493,1.5,0
0.04,0,eapf,2.228741,1.5,0
0.05,0,eapf,2.322989,1.5,0
0.06,0,eapf,2.417236,1.5,0
0.07,0,eapf,2.511484,1.5,0
0.08,0,eapf,2.605732,1.5,0
0.09,0,eapf,2.69998,1.5,0
0.1,0,eapf,2.794228,1.5,0
0.11,0,eapf,2.888475,1.5,0
0.12,0,eapf,2.982723,1.5,0
0.13,0,eapf,3.076971,1.5,0
0.14,0,eapf,3.171219,1.5,0
0.15,0,eapf,3.265466,1.5,0
0.16,0,eapf,3.359714,1.5,0
0.17,0,eapf,3.453962,1.5,0
0.18,0,eapf,3.54821,1.5,0
0.19,0,eapf,3.642458,1.5,0
0.2,0,eapf,3.736705,1.5,0
0.21,0,eapf,3.830953,1.5,0
0.22,0,eapf,3.925201,1.5,0
0.23,0,eapf,4.019449,1.5,0
0.24,0,eapf,4.113696,1.5,0
0.25,0,eapf,4.207944,1.5,0
0.26,0,eapf,4.302192,1.5,0
0.27,0,eapf,4.39644,1.5,0
0.28,0,eapf,4.490688,1.5,0
0.29,0,eapf,4.584935,1.5,0
0.3,0,eapf,4.679183,1.5,0
0.31,0,eapf,4.773431,1.5,0
0.32,0,eapf,4.867679,1.5,0
0.33,0,eapf,4.961926,1.5,0
0.34,0,eapf,5.056174,1.5,0
0.35,0,eapf,5.150422,1.5,0
0.36,0,eapf,5.24467,1.5,0
0.37,0,eapf,5.338918,1.5,0
0.38,0,eapf,5.433165,1.5,0
0.39,0,eapf,5.527413,1.5,0
0.4,0,eapf,5.621661,1.5,0
0.41,0,eapf,5.715909,1.5,0
0.42,0,eapf,5.810157,1.5,0
0.43,0,eapf,5.904404,1.5,0
0.44,0,eapf,5.998652,1.5,0
0.45,0,eapf,6.0929,1.5,0
0.46,0,eapf,6.187148,1.5,0
0.47,0,eapf,6.281395,1.5,0
0.48,0,eapf,0.092458,1.5,1
0.49,0,eapf,0.186706,1.5,0
0.5,0,eapf,0.280953,1.5,0
0.51,0,eapf,0.375201,1.5,0
0.52,0,eapf,0.469449,1.5,0
0.53,0,eapf,0.563697,1.5,0
0.54,0,eapf,0.657945,1.5,0
0.55,0,eapf,0.752192,1.5,0
0.56,0,eapf,0.84644,1.5,0
0.57,0,eapf,0.940688,1.5,0
0.58,0,eapf,1.034936,1.5,0
0.59,0,eapf,1.129183,1.5,0
0.6,0,eapf,1.223431,1.5,0
0.61,0,eapf,1.317679,1.5,0
0.62,0,eapf,1.411927,1.5,0
0.63,0,eapf,1.506175,1.5,0
0.64,0,eapf,1.600422,1.5,0
0.65,0,eapf,1.69467,1.5,0
0.66,0,eapf,1.788918,1.5,0
0.67,0,eapf,1.883166,1.5,0
0.68,0,eapf,1.977413,1.5,0
0.69,0,eapf,2.071661,1.5,0
0.7,0,eapf,2.165909,1.5,0
0.71,0,eapf,2.260157,1.5,0
0.72,0,eapf,2.354405,1.5,0
0.73,0,eapf,2.448652,1.5,0
0.74,0,eapf,2.5429,1.5,0
0.75,0,eapf,2.637148,1.5,0
0.76,0,eapf,2.731396,1.5,0
0.77,0,eapf,2.825643,1.5,0
0.78,0,eapf,2.919891,1.5,0
0.79,0,eapf,3.014139,1.5,0
0.8,0,eapf,3.108387,1.5,0
0.81,0,eapf,3.202635,1.5,0
0.82,0,eapf,3.296882,1.5,0
0.83,0,eapf,3.39113,1.5,0
0.84,0,eapf,3.485378,1.5,0
0.85,0,eapf,3.579626,1.5,0
0.86,0,eapf,3.673873,1.5,0
0.87,0,eapf,3.768121,1.5,0
0.88,0,eapf,3.862369,1.5,0
0.89,0,eapf,3.956617,1.5,0
0.9,0,eapf,4.050865,1.5,0
0.91,0,eapf,4.145112,1.5,0
0.92,0,eapf,4.23936,1.5,0
0.93,0,eapf,4.333608,1.5,0
0.94,0,eapf,4.427856,1.5,0
0.95,0,eapf,4.522104,1.5,0
0.96,0,eapf,4.616351,1.5,0
0.97,0,eapf,4.710599,1.5,0
0.98,0,eapf,4.804847,1.5,0
0.99,0,eapf,4.899095,1.5,0
1.0,0,eapf,4.993342,1.5,0
1.01,0,eapf,5.08759,1.5,0
1.02,0,eapf,5.181838,1.5,0
1.03,0,eapf,5.276086,1.5,0
1.04,0,eapf,5.370334,1.5,0
1.05,0,eapf,5.464581,1.5,0
1.06,0,eapf,5.558829,1.5,0
1.07,0,eapf,5.653077,1.5,0
1.08,0,eapf,5.747325,1.5,0
1.09,0,eapf,5.841572,1.5,0
1.1,0,eapf,5.93582,1.5,0
1.11,0,eapf,6.030068,1.5,0
1.12,0,eapf,6.124316,1.5,0
1.13,0,eapf,6.218564,1.5,0
1.14,0,eapf,0.029626,1.5,1
1.15,0,eapf,0.123874,1.5,0
1.16,0,eapf,0.218122,1.5,0
1.17,0,eapf,0.312369,1.5,0
1.18,0,eapf,0.406617,1.5,0
1.19,0,eapf,0.500865,1.5,0
1.2,0,eapf,0.595113,1.5,0
1.21,0,eapf,0.68936,1.5,0
1.22,0,eapf,0.783608,1.5,0
1.23,0,eapf,0.877856,1.5,0
1.24,0,eapf,0.972104,1.5,0
1.25,0,eapf,1.066352,1.5,0
1.26,0,eapf,1.160599,1.5,0
1.27,0,eapf,1.254847,1.5,0
1.28,0,eapf,1.349095,1.5,0
1.29,0,eapf,1.443343,1.5,0
1.3,0,eapf,1.53759,1.5,0
1.31,0,eapf,1.631838,1.5,0
1.32,0,eapf,1.726086,1.5,0
1.33,0,eapf,1.820334,1.5,0
1.34,0,eapf,1.914582,1.5,0
1.35,0,eapf,2.008829,1.5,0
1.36,0,eapf,2.103077,1.5,0
1.37,0,eapf,2.197325,1.5,0
1.38,0,eapf,2.291573,1.5,0
1.39,0,eapf,2.385821,1.5,0
1.4,0,eapf,2.480068,1.5,0
1.41,0,eapf,2.574316,1.5,0
1.42,0,eapf,2.668564,1.5,0
1.43,0,eapf,2.762812,1.5,0
1.44,0,eapf,2.857059,1.5,0
1.45,0,eapf,2.951307,1.5,0
1.46,0,eapf,3.045555,1.5,0
1.47,0,eapf,3.139803,1.5,0
1.48,0,eapf,3.234051,1.5,0
1.49,0,eapf,3.328298,1.5,0
1.5,0,eapf,3.422546,1.5,0
1.51,0,eapf,3.516794,1.5,0
1.52,0,eapf,3.611042,1.5,0
1.53,0,eapf,3.705289,1.5,0
1.54,0,eapf,3.799537,1.5,0
1.55,0,eapf,3.893785,1.5,0
1.56,0,eapf,3.988033,1.5,0
1.57,0,eapf,4.082281,1.5,0
1.58,0,eapf,4.176528,1.5,0
1.59,0,eapf,4.270776,1.5,0
1.6,0,eapf,4.365024,1.5,0
1.61,0,eapf,4.459272,1.5,0
1.62,0,eapf,4.553519,1.5,0
1.63,0,eapf,4.647767,1.5,0
1.64,0,eapf,4.742015,1.5,0
1.65,0,eapf,4.836263,1.5,0
1.66,0,eapf,4.930511,1.5,0
1.67,0,eapf,5.024758,1.5,0
1.68,0,eapf,5.119006,1.5,0
1.69,0,eapf,5.213254,1.5,0
1.7,0,eapf,5.307502,1.5,0
1.71,0,eapf,5.401749,1.5,0
1.72,0,eapf,5.495997,1.5,0
1.73,0,eapf,5.590245,1.5,0
1.74,0,eapf,5.684493,1.5,0
1.75,0,eapf,5.778741,1.5,0
1.76,0,eapf,5.872988,1.5,0
1.77,0,eapf,5.967236,1.5,0
1.78,0,eapf,6.061484,1.5,0
1.79,0,eapf,6.155732,1.5,0
1.8,0,eapf,6.249979,1.5,0
1.81,0,eapf,0.061042,1.5,1
1.82,0,eapf,0.15529,1.5,0
1.83,0,eapf,0.249538,1.5,0
1.84,0,eapf,0.343785,1.5,0
1.85,0,eapf,0.438033,1.5,0
1.86,0,eapf,0.532281,1.5,0
1.87,0,eapf,0.626529,1.5,0
1.88,0,eapf,0.720776,1.5,0
1.89,0,eapf,0.815024,1.5,0
