t_s,agent_id,event_type,model
0.29,2,agent_flash,kuramoto
0.32,1,agent_flash,kuramoto
0.35,0,agent_flash,kuramoto
0.8,2,agent_flash,kuramoto
0.91,1,agent_flash,kuramoto
1.01,0,agent_flash,kuramoto
1.36,2,agent_flash,kuramoto
1.56,1,agent_flash,kuramoto
1.68,0,agent_flash,kuramoto
1.89,2,agent_flash,kuramoto
2.22,1,agent_flash,kuramoto
2.27,2,agent_flash,kuramoto
2.35,0,agent_flash,kuramoto
2.75,2,agent_flash,kuramoto
2.89,1,agent_flash,kuramoto
3.01,0,agent_flash,kuramoto
3.32,2,agent_flash,kuramoto
3.55,1,agent_flash,kuramoto
3.68,0,agent_flash,kuramoto
3.8,2,agent_flash,kuramoto
4.18,2,agent_flash,kuramoto
4.22,1,agent_flash,kuramoto
4.35,0,agent_flash,kuramoto
4.72,2,agent_flash,kuramoto
4.88,1,agent_flash,kuramoto
5.01,0,agent_flash,kuramoto
5.27,2,agent_flash,kuramoto
5.55,1,agent_flash,kuramoto
5.68,0,agent_flash,kuramoto
5.68,2,agent_flash,kuramoto
6.11,2,agent_flash,kuramoto
6.22,1,agent_flash,kuramoto
6.35,0,agent_flash,kuramoto
6.68,2,agent_flash,kuramoto
6.88,1,agent_flash,kuramoto
7.01,0,agent_flash,kuramoto
7.19,2,agent_flash,kuramoto
7.55,1,agent_flash,kuramoto
7.56,2,agent_flash,kuramoto
7.68,0,agent_flash,kuramoto
8.07,2,agent_flash,kuramoto
8.22,1,agent_flash,kuramoto
8.35,0,agent_flash,kuramoto
8.64,2,agent_flash,kuramoto
8.88,1,agent_flash,kuramoto
9.01,0,agent_flash,kuramoto
9.08,2,agent_flash,kuramoto
9.48,2,agent_flash,kuramoto
9.55,1,agent_flash,kuramoto
9.68,0,agent_flash,kuramoto
10.03,2,agent_flash,kuramoto
10.22,1,agent_flash,kuramoto
10.35,0,agent_flash,kuramoto
10.57,2,agent_flash,kuramoto
10.88,1,agent_flash,kuramoto
10.96,2,agent_flash,kuramoto
11.01,0,agent_flash,kuramoto
11.43,2,agent_flash,kuramoto
11.55,1,agent_flash,kuramoto
11.68,0,agent_flash,kuramoto
12.0,2,agent_flash,kuramoto
12.22,1,agent_flash,kuramoto
12.35,0,agent_flash,kuramoto
12.48,2,agent_flash,kuramoto
12.86,2,agent_flash,kuramoto
12.88,1,agent_flash,kuramoto
13.01,0,agent_flash,kuramoto
13.39,2,agent_flash,kuramoto
13.55,1,agent_flash,kuramoto
13.68,0,agent_flash,kuramoto
13.95,2,agent_flash,kuramoto
14.22,1,agent_flash,kuramoto
14.35,0,agent_flash,kuramoto
14.36,2,agent_flash,kuramoto
14.79,2,agent_flash,kuramoto
14.88,1,agent_flash,kuramoto
15.01,0,agent_flash,kuramoto
15.35,2,agent_flash,kuramoto
15.55,1,agent_flash,kuramoto
15.68,0,agent_flash,kuramoto
15.87,2,agent_flash,kuramoto
16.22,1,agent_flash,kuramoto
16.25,2,agent_flash,kuramoto
16.35,0,agent_flash,kuramoto
16.74,2,agent_flash,kuramoto
16.88,1,agent_flash,kuramoto
17.01,0,agent_flash,kuramoto
17.31,2,agent_flash,kuramoto
17.55,1,agent_flash,kuramoto
17.68,0,agent_flash,kuramoto
17.77,2,agent_flash,kuramoto
18.16,2,agent_flash,kuramoto
