t_s,agent_id,model,phase,frequency_hz,is_firing
0.0,0,kuramoto,3.365729,1.5,0
0.01,0,kuramoto,3.459977,1.5,0
0.02,0,kuramoto,3.554225,1.5,0
0.03,0,kuramoto,3.648472,1.5,0
0.04,0,kuramoto,3.74272,1.5,0
0.05,0,kuramoto,3.836968,1.5,0
0.06,0,kuramoto,3.931216,1.5,0
0.07,0,kuramoto,4.025463,1.5,0
0.08,0,kuramoto,4.119711,1.5,0
0.09,0,kuramoto,4.213959,1.5,0
0.1,0,kuramoto,4.308207,1.5,0
0.11,0,kuramoto,4.402455,1.5,0
0.12,0,kuramoto,4.496702,1.5,0
0.13,0,kuramoto,4.59095,1.5,0
0.14,0,kuramoto,4.685198,1.5,0
0.15,0,kuramoto,4.779446,1.5,0
0.16,0,kuramoto,4.873693,1.5,0
0.17,0,kuramoto,4.967941,1.5,0
0.18,0,kuramoto,5.062189,1.5,0
0.19,0,kuramoto,5.156437,1.5,0
0.2,0,kuramoto,5.250685,1.5,0
0.21,0,kuramoto,5.344932,1.5,0
0.22,0,kuramoto,5.43918,1.5,0
0.23,0,kuramoto,5.533428,1.5,0
0.24,0,kuramoto,5.627676,1.5,0
0.25,0,kuramoto,5.721923,1.5,0
0.26,0,kuramoto,5.816171,1.5,0
0.27,0,kuramoto,5.910419,1.5,0
0.28,0,kuramoto,6.004667,1.5,0
0.29,0,kuramoto,6.098915,1.5,0
0.3,0,kuramoto,6.193162,1.5,0
0.31,0,kuramoto,0.004225,1.5,1
0.32,0,kuramoto,0.098473,1.5,0
0.33,0,kuramoto,0.19272,1.5,0
0.34,0,kuramoto,0.286968,1.5,0
0.35,0,kuramoto,0.381216,1.5,0
0.36,0,kuramoto,0.475464,1.5,0
0.37,0,kuramoto,0.569712,1.5,0
0.38,0,kuramoto,0.663959,1.5,0
0.39,0,kuramoto,0.758207,1.5,0
0.4,0,kuramoto,0.852455,1.5,0
0.41,0,kuramoto,0.946703,1.5,0
0.42,0,kuramoto,1.04095,1.5,0
0.43,0,kuramoto,1.135198,1.5,0
0.44,0,kuramoto,1.229446,1.5,0
0.45,0,kuramoto,1.323694,1.5,0
0.46,0,kuramoto,1.417942,1.5,0
0.47,0,kuramoto,1.512189,1.5,0
0.48,0,kuramoto,1.606437,1.5,0
0.49,0,kuramoto,1.700685,1.5,0
0.5,0,kuramoto,1.794933,1.5,0
0.51,0,kuramoto,1.88918,1.5,0
0.52,0,kuramoto,1.983428,1.5,0
0.53,0,kuramoto,2.077676,1.5,0
0.54,0,kuramoto,2.171924,1.5,0
0.55,0,kuramoto,2.266172,1.5,0
0.56,0,kuramoto,2.360419,1.5,0
0.57,0,kuramoto,2.454667,1.5,0
0.58,0,kuramoto,2.548915,1.5,0
0.59,0,kuramoto,2.643163,1.5,0
0.6,0,kuramoto,2.73741,1.5,0
0.61,0,kuramoto,2.831658,1.5,0
0.62,0,kuramoto,2.925906,1.5,0
0.63,0,kuramoto,3.020154,1.5,0
0.64,0,kuramoto,3.114402,1.5,0
0.65,0,kuramoto,3.208649,1.5,0
0.66,0,kuramoto,3.302897,1.5,0
0.67,0,kuramoto,3.397145,1.5,0
0.68,0,kuramoto,3.491393,1.5,0
0.69,0,kuramoto,3.58564,1.5,0
0.7,0,kuramoto,3.679888,1.5,0
0.71,0,kuramoto,3.774136,1.5,0
0.72,0,kuramoto,3.868384,1.5,0
0.73,0,kuramoto,3.962632,1.5,0
0.74,0,kuramoto,4.056879,1.5,0
0.75,0,kuramoto,4.151127,1.5,0
0.76,0,kuramoto,4.245375,1.5,0
0.77,0,kuramoto,4.339623,1.5,0
0.78,0,kuramoto,4.43387,1.5,0
0.79,0,kuramoto,4.528118,1.5,0
0.8,0,kuramoto,4.622366,1.5,0
0.81,0,kuramoto,4.716614,1.5,0
0.82,0,kuramoto,4.810862,1.5,0
0.83,0,kuramoto,4.905109,1.5,0
0.84,0,kuramoto,4.999357,1.5,0
0.85,0,kuramoto,5.093605,1.5,0
0.86,0,kuramoto,5.187853,1.5,0
0.87,0,kuramoto,5.2821,1.5,0
0.88,0,kuramoto,5.376348,1.5,0
0.89,0,kuramoto,5.470596,1.5,0
0.9,0,kuramoto,5.564844,1.5,0
0.91,0,kuramoto,5.659092,1.5,0
0.92,0,kuramoto,5.753339,1.5,0
0.93,0,kuramoto,5.847587,1.5,0
0.94,0,kuramoto,5.941835,1.5,0
0.95,0,kuramoto,6.036083,1.5,0
0.96,0,kuramoto,6.130331,1.5,0
0.97,0,kuramoto,6.224578,1.5,0
0.98,0,kuramoto,0.035641,1.5,1
0.99,0,kuramoto,0.129889,1.5,0
1.0,0,kuramoto,0.224136,1.5,0
1.01,0,kuramoto,0.318384,1.5,0
1.02,0,kuramoto,0.412632,1.5,0
1.03,0,kuramoto,0.50688,1.5,0
1.04,0,kuramoto,0.601127,1.5,0
1.05,0,kuramoto,0.695375,1.5,0
1.06,0,kuramoto,0.789623,1.5,0
1.07,0,kuramoto,0.883871,1.5,0
1.08,0,kuramoto,0.978119,1.5,0
1.09,0,kuramoto,1.072366,1.5,0
1.1,0,kuramoto,1.166614,1.5,0
1.11,0,kuramoto,1.260862,1.5,0
1.12,0,kuramoto,1.35511,1.5,0
1.13,0,kuramoto,1.449357,1.5,0
1.14,0,kuramoto,1.543605,1.5,0
1.15,0,kuramoto,1.637853,1.5,0
1.16,0,kuramoto,1.732101,1.5,0
1.17,0,kuramoto,1.826349,1.5,0
1.18,0,kuramoto,1.920596,1.5,0
1.19,0,kuramoto,2.014844,1.5,0
1.2,0,kuramoto,2.109092,1.5,0
1.21,0,kuramoto,2.20334,1.5,0
1.22,0,kuramoto,2.297587,1.5,0
1.23,0,kuramoto,2.391835,1.5,0
1.24,0,kuramoto,2.486083,1.5,0
1.25,0,kuramoto,2.580331,1.5,0
1.26,0,kuramoto,2.674579,1.5,0
1.27,0,kuramoto,2.768826,1.5,0
1.28,0,kuramoto,2.863074,1.5,0
1.29,0,kuramoto,2.957322,1.5,0
1.3,0,kuramoto,3.05157,1.5,0
1.31,0,kuramoto,3.145817,1.5,0
1.32,0,kuramoto,3.240065,1.5,0
1.33,0,kuramoto,3.334313,1.5,0
1.34,0,kuramoto,3.428561,1.5,0
1.35,0,kuramoto,3.522809,1.5,0
1.36,0,kuramoto,3.617056,1.5,0
1.37,0,kuramoto,3.711304,1.5,0
1.38,0,kuramoto,3.805552,1.5,0
1.39,0,kuramoto,3.8998,1.5,0
1.4,0,kuramoto,3.994047,1.5,0
1.41,0,kuramoto,4.088295,1.5,0
1.42,0,kuramoto,4.182543,1.5,0
1.43,0,kuramoto,4.276791,1.5,0
1.44,0,kuramoto,4.371039,1.5,0
1.45,0,kuramoto,4.465286,1.5,0
1.46,0,kuramoto,4.559534,1.5,0
1.47,0,kuramoto,4.653782,1.5,0
1.48,0,kuramoto,4.74803,1.5,0
1.49,0,kuramoto,4.842278,1.5,0
1.5,0,kuramoto,4.936525,1.5,0
1.51,0,kuramoto,5.030773,1.5,0
1.52,0,kuramoto,5.125021,1.5,0
1.53,0,kuramoto,5.219269,1.5,0
1.54,0,kuramoto,5.313516,1.5,0
1.55,0,kuramoto,5.407764,1.5,0
1.56,0,kuramoto,5.502012,1.5,0
1.57,0,kuramoto,5.59626,1.5,0
1.58,0,kuramoto,5.690508,1.5,0
1.59,0,kuramoto,5.784755,1.5,0
