t_s,detected_state,leader_flash_event,brightness_used,signal_norm,camera_ms
6.165776,1,0,129.0,0.9723,85.57
6.251555,0,0,107.33,0.077,97.03
6.348807,0,0,106.33,0.0304,99.71
6.448737,0,0,108.33,0.1135,93.29
6.542244,1,1,129.33,0.9915,82.89
6.625395,1,0,129.0,0.9861,81.21
6.706817,1,0,116.0,0.4408,95.08
6.802145,0,0,104.33,0.0,100.32
6.902687,0,0,108.0,0.1093,98.17
7.00108,1,1,128.67,0.9778,86.18
7.087524,1,0,127.0,0.9153,77.92
7.16567,1,0,129.0,1.0,84.98
7.250882,0,0,107.33,0.0818,97.17
7.348277,0,0,106.67,0.0291,100.48
7.448984,0,0,108.67,0.1161,92.76
7.541992,1,1,129.0,1.0,82.37
7.624631,1,0,129.0,1.0,82.34
7.707212,1,0,116.0,0.4348,94.64
7.802112,0,0,104.33,0.0,100.38
7.902724,0,0,108.0,0.087,97.82
8.000787,1,1,128.33,0.9709,86.04
8.087105,1,0,127.0,0.913,77.63
8.164985,1,0,129.0,1.0,85.66
8.250887,0,0,107.67,0.0673,97.49
8.348624,0,0,106.33,0.0,99.15
8.448016,0,0,109.33,0.1323,93.45
8.541705,1,1,129.0,1.0,82.38
8.624384,1,0,129.0,1.0,81.72
8.706356,1,0,116.33,0.4411,95.09
8.801701,0,0,104.33,0.0,100.2
8.902181,0,0,108.0,0.0737,97.74
9.000174,1,1,128.0,0.9559,86.54
9.087015,1,0,126.67,0.8972,77.79
9.165071,1,0,128.67,0.9854,85.12
9.250444,0,0,106.67,0.015,97.75
9.348452,0,0,105.67,0.0,99.7
9.448418,0,0,108.67,0.1161,93.16
9.541855,1,1,128.0,0.9565,82.8
9.624974,1,0,128.33,0.9709,81.21
9.70645,1,0,116.67,0.4639,94.83
9.801542,0,0,104.0,0.0,100.15
9.901983,0,0,108.0,0.087,97.99
10.000238,1,1,127.67,0.9422,86.55
10.087108,1,0,126.33,0.8839,78.6
10.166001,1,0,128.67,0.9857,84.14
10.250411,0,0,106.67,0.0291,97.15
10.347835,0,0,104.33,0.0,100.28
10.448392,0,0,108.33,0.1387,93.19
10.541864,1,1,128.33,0.9721,83.04
10.625228,1,0,128.0,0.9586,82.41
10.707923,1,0,115.33,0.4336,94.51
10.802711,0,0,104.0,0.0,100.94
10.903937,0,0,107.33,0.1021,97.44
11.001667,1,1,128.0,0.9586,85.72
11.087717,1,0,126.33,0.8887,77.29
11.165295,1,0,128.67,0.9862,84.8
11.250386,0,0,107.0,0.0833,97.53
11.348202,0,0,105.33,0.0207,99.44
11.447925,0,0,108.33,0.1448,93.21
11.541429,1,1,128.33,0.9723,82.99
11.624751,1,0,128.67,0.9863,81.25
11.70629,1,0,116.67,0.4932,94.59
11.801176,0,0,104.0,0.0,100.11
11.901577,0,0,107.67,0.1183,98.02
11.999905,1,1,128.0,0.9652,86.7
12.086949,1,0,128.67,0.9931,78.98
12.16626,1,0,129.0,1.0,87.1
12.253663,0,0,105.0,0.0166,101.12
12.355085,0,0,108.33,0.1538,99.03
12.454415,0,0,109.0,0.1814,91.05
12.545778,1,1,129.0,1.0,81.77
12.627899,1,0,129.0,1.0,78.48
12.706687,1,0,119.67,0.6208,90.3
12.797294,0,0,104.33,0.0,100.02
12.897629,0,0,109.0,0.1794,98.44
12.99639,1,1,126.67,0.9104,86.48
13.083234,1,0,128.33,0.9791,79.96
13.163512,1,0,129.0,1.0,86.72
13.250548,0,0,105.33,0.0275,100.17
13.351039,0,0,107.33,0.1126,100.18
13.451545,0,0,108.33,0.1538,92.37
13.54425,1,1,128.67,1.0,82.64
13.627261,1,0,128.33,0.9859,80.97
13.708558,1,0,115.33,0.4458,94.81
13.803705,0,0,104.0,0.0,100.27
13.904308,0,0,108.33,0.155,97.1
14.001754,1,1,127.67,0.9585,85.55
14.087677,1,0,126.33,0.9028,77.11
14.165124,1,0,128.67,1.0,85.47
14.250934,0,0,107.0,0.0998,96.85
14.348122,0,0,105.0,0.014,99.38
14.447839,0,0,109.0,0.1806,93.69
14.541879,1,1,128.0,0.9722,82.82
14.625095,1,0,128.33,0.9859,81.32
14.70676,1,0,116.0,0.4737,95.24
14.802343,0,0,104.0,0.0,100.09
14.902777,0,0,108.33,0.155,97.52
15.00065,1,1,127.67,0.9585,85.98
15.087024,1,0,126.33,0.9025,77.02
15.164402,1,0,128.67,1.0,84.84
15.249601,0,0,106.67,0.0835,96.68
15.34663,0,0,104.67,0.007,99.94
15.446923,0,0,108.33,0.1466,93.81
15.541098,1,1,128.0,0.9719,83.29
15.624789,1,0,128.33,0.9857,80.53
15.705686,1,0,117.0,0.5104,94.48
15.800524,0,0,104.0,0.0,100.34
15.901228,0,0,107.67,0.1189,97.68
15.999277,1,1,127.67,0.958,86.71
16.086402,1,0,128.33,0.9857,78.94
16.165704,1,0,129.0,1.0,87.41
16.253484,0,0,105.0,0.0083,99.74
16.353591,0,0,107.67,0.1202,100.27
16.454273,0,0,108.33,0.1478,91.33
16.546004,1,1,128.67,1.0,81.4
16.627833,1,0,128.33,0.9858,77.92
16.706187,1,0,119.67,0.6224,89.43
16.795995,0,0,104.0,0.0,100.46
16.896829,0,0,108.0,0.1328,99.24
16.996461,1,1,125.33,0.8599,86.7
17.083602,1,0,128.0,0.9719,79.39
17.163375,1,0,128.67,1.0,87.03
17.25079,0,0,104.67,0.0,99.77
17.350943,0,0,106.67,0.0833,100.53
17.451857,0,0,107.67,0.125,92.25
17.544502,1,1,128.33,0.9858,95.68
17.640709,1,0,127.67,0.9583,69.85
17.710951,1,0,115.0,0.4304,91.71
17.803052,0,0,103.67,0.0,100.85
17.904298,0,0,107.67,0.125,97.22
18.001915,1,1,127.33,0.9442,84.68
18.087037,1,0,126.0,0.8888,77.33
18.164763,1,0,128.33,0.9915,84.7
18.24986,0,0,106.33,0.0697,96.29
18.346549,0,0,104.33,0.0,100.24
18.44719,0,0,108.33,0.1596,93.06
18.540661,1,1,127.33,0.9512,83.28
18.624394,1,0,127.67,0.9723,80.97
18.705761,1,0,117.0,0.5245,93.88
18.800042,0,0,104.0,0.0,100.73
18.901179,0,0,108.0,0.1469,97.11
18.998701,1,1,127.33,0.958,86.73
19.085885,1,0,128.0,0.9862,79.55
19.165846,1,0,128.33,1.0,86.96
19.253219,0,0,105.33,0.0362,99.21
19.352843,0,0,107.33,0.12,100.21
19.45347,0,0,107.67,0.1343,91.47
19.545362,1,1,128.0,0.9862,81.31
19.627132,1,0,128.33,1.0,78.27
19.705828,1,0,120.67,0.6786,89.86
19.79611,0,0,104.0,0.0,99.38
19.895914,0,0,108.33,0.1607,98.89
19.995235,1,1,123.0,0.7763,86.86
20.082565,1,0,127.67,0.9723,79.44
20.162436,1,0,128.67,1.0,87.44
20.250328,0,0,105.0,0.0224,98.62
20.349374,0,0,106.0,0.0643,100.07
20.449884,0,0,108.33,0.1619,93.23
20.543548,1,1,128.33,1.0,81.75
20.625785,1,0,127.67,0.9723,81.69
20.707908,1,0,115.67,0.4695,94.53
20.802875,0,0,104.0,0.0,99.77
20.90308,0,0,108.0,0.1481,97.04
21.000564,1,1,127.0,0.9443,85.57
21.086628,1,0,125.33,0.8743,76.95
21.164028,1,0,128.0,0.9862,84.26
21.248731,0,0,106.67,0.0911,96.72
21.3459,0,0,104.0,0.0,100.14
21.44648,0,0,108.0,0.1587,92.61
21.539544,1,1,127.0,0.945,82.85
21.622889,1,0,127.33,0.9586,81.16
21.704497,1,0,118.0,0.5725,92.95
21.797899,0,0,103.33,0.0,100.77
21.899116,0,0,107.67,0.1462,98.05
21.997628,1,1,126.67,0.9314,86.93
22.085055,1,0,128.0,0.9864,79.29
22.164806,1,0,128.0,0.9918,86.32
22.251582,0,0,104.67,0.0224,100.18
22.352225,0,0,106.67,0.1055,100.21
22.452894,0,0,107.0,0.1192,91.21
22.544574,1,1,128.0,1.0,81.58
22.626662,1,0,127.33,0.9719,80.66
22.70779,1,0,115.0,0.4546,94.4
22.802647,0,0,103.0,0.0,99.8
22.902908,0,0,107.33,0.1328,97.21
23.000588,1,1,127.0,0.958,85.96
23.087059,1,0,125.67,0.9024,76.63
23.164164,1,0,128.0,1.0,84.31
23.248953,0,0,106.0,0.077,95.69
23.345121,0,0,104.67,0.0212,100.57
23.44619,0,0,107.33,0.1266,92.31
23.538981,1,1,127.0,0.9577,83.23
23.62273,1,0,127.33,0.9717,79.95
23.703156,1,0,118.67,0.6057,93.99
23.797627,0,0,103.0,0.0,99.71
23.897818,0,0,107.67,0.1409,98.94
23.997247,1,1,126.0,0.9155,86.69
24.084465,1,0,128.0,1.0,78.85
24.163799,1,0,127.67,0.9861,87.1
24.251388,0,0,104.67,0.0142,99.95
24.351822,0,0,107.0,0.1126,99.9
24.452203,0,0,107.67,0.1409,91.43
24.544134,1,1,128.0,1.0,81.87
24.626546,1,0,127.67,0.9861,80.63
24.707668,1,0,115.33,0.4661,93.66
24.801825,0,0,103.67,0.0,100.29
24.902612,0,0,108.0,0.1573,97.15
25.000269,1,1,127.33,0.9718,85.72
25.086546,1,0,128.0,1.0,78.73
25.165775,1,0,128.0,1.0,86.78
25.253057,0,0,105.0,0.0308,98.88
25.352438,0,0,107.33,0.129,99.67
25.45261,0,0,107.67,0.1434,91.28
25.544404,1,1,128.33,1.0,81.36
25.626333,1,0,127.33,0.9718,80.94
25.70778,1,0,115.33,0.4646,93.75
25.802067,0,0,103.33,0.0,100.01
25.902593,0,0,107.67,0.1409,97.21
26.000319,1,1,126.67,0.9438,85.13
26.086038,1,0,127.33,0.9717,78.22
26.164773,1,0,128.0,1.0,86.42
26.251705,0,0,105.33,0.0447,99.46
26.351683,0,0,107.0,0.0999,100.18
26.452375,0,0,107.33,0.114,91.24
26.544147,1,1,128.33,1.0,81.76
26.626501,1,0,127.67,0.9859,80.52
26.707543,1,0,115.67,0.4715,93.44
26.801502,0,0,103.67,0.0,99.97
26.902024,0,0,107.67,0.1286,97.3
26.999857,1,1,127.0,0.9571,85.66
27.086112,1,0,127.67,0.9859,78.07
27.164712,1,0,128.33,1.0,86.93
27.252172,0,0,104.67,0.0,98.94
27.351639,0,0,106.67,0.0857,100.02
27.452185,0,0,107.33,0.114,91.37
27.544103,1,1,128.0,1.0,81.27
27.625976,1,0,127.67,0.9859,80.19
27.7067,1,0,116.0,0.4856,94.07
27.801304,0,0,103.33,0.0,99.91
27.901756,0,0,107.67,0.1286,97.21
27.99951,1,1,127.33,0.9713,85.84
28.085964,1,0,127.67,0.9859,78.32
28.164834,1,0,128.0,1.0,86.33
28.251705,0,0,104.67,0.0,99.42
28.351671,0,0,106.67,0.0857,100.02
28.452231,0,0,107.33,0.114,91.27
28.544057,1,1,128.0,1.0,81.05
28.625699,1,0,127.67,0.9859,80.3
28.70656,1,0,115.67,0.4715,93.78
28.800893,0,0,103.0,0.0,100.1
28.901546,0,0,107.33,0.114,97.54
28.999646,1,1,127.0,0.9571,85.37
29.085647,1,0,127.0,0.9571,78.73
29.164935,1,0,127.67,0.9859,85.84
29.251337,0,0,104.67,0.0,99.71
29.351614,0,0,105.67,0.0429,99.73
29.451902,0,0,107.0,0.0999,91.81
29.544282,1,1,127.67,0.9859,80.77
29.625663,1,0,127.33,0.9713,80.62
29.706845,1,0,116.0,0.4856,93.55
29.800961,0,0,103.0,0.0,99.94
29.901471,0,0,107.33,0.114,97.22
29.999267,1,1,126.67,0.943,85.41
