t_s,phase_rad,frequency_hz,phase_error_rad,follower_flash,loop_dt_ms
7e-06,0.000104,2.3,0.0,0,0.007
1.057928,2.722089,2.3,0.0,1,1057.921
1.130207,3.766616,2.3,0.0,0,72.279
1.208112,4.892451,2.3,0.0,0,77.905
1.308991,0.067094,2.3,0.0,1,100.879
1.409218,1.515519,2.3,0.0,0,100.228
1.509354,2.962615,2.3,0.0,0,100.136
1.598259,4.247403,2.3,0.0,0,88.905
1.679858,5.426626,2.3,0.0,0,81.6
1.76834,0.422115,2.3,0.0,1,88.481
1.869394,1.88248,2.3,0.0,0,101.054
1.970228,3.339673,2.3,0.0,0,100.835
2.062307,4.682104,2.3,2.943513,0,92.079
2.145306,5.902696,2.3,2.931739,0,82.999
2.229249,0.861151,2.3,2.910593,1,83.943
2.325128,2.281113,2.3,2.882033,0,95.88
2.425454,3.769845,2.3,2.847658,0,100.326
2.540678,5.475543,2.299162,2.361616,0,115.224
2.611294,0.25385,2.297656,2.228442,1,70.617
2.691617,1.454853,2.295623,2.082497,0,80.323
2.783411,2.819699,2.293175,1.92273,0,91.794
2.884426,4.314842,2.290406,1.753221,0,101.015
2.984271,5.789807,2.287391,1.588093,0,99.845
3.07519,0.845048,2.283728,0.314672,1,90.919
3.156824,2.042312,2.279561,0.124361,0,81.635
3.246898,3.352835,2.275007,-0.074135,0,90.073
3.347345,4.803856,2.270162,-0.284165,0,100.448
3.448171,6.252224,2.265103,-0.48662,0,100.826
3.54326,1.330223,2.260358,-0.0734,1,95.089
3.627368,2.530354,2.255882,-0.171073,0,84.108
3.709643,3.699982,2.25164,-0.262218,0,82.276
3.806235,5.0678,2.247601,-0.363499,0,96.591
3.90641,0.198486,2.243741,-0.463725,1,100.175
4.003578,1.56658,2.240131,-0.278197,0,97.168
4.089173,2.768545,2.236735,-0.344707,0,85.594
4.167197,3.861238,2.233524,-0.402488,0,78.024
4.253088,5.061686,2.230474,-0.463592,0,85.892
4.35091,0.143346,2.227564,-0.530756,1,97.821
4.452248,1.554463,2.224779,-0.597522,0,101.339
4.543413,2.816509,2.222014,-1.63142,0,91.165
4.625636,3.947847,2.219275,-1.687081,0,82.223
4.70748,5.068861,2.216569,-1.736735,0,81.844
4.802873,0.090866,2.213899,-1.792109,1,95.393
4.903292,1.461655,2.21127,-1.846661,0,100.419
5.001828,2.803762,2.208774,-1.522385,0,98.537
5.087451,3.964302,2.206395,-1.546869,0,85.623
5.166018,5.025029,2.204118,-1.565141,0,78.567
5.251396,6.178324,2.201934,-1.585471,0,85.379
5.349452,1.222028,2.199831,-1.611047,1,98.056
5.449437,2.573691,2.197802,-1.635755,0,99.985
5.542493,3.823686,2.195367,-2.692355,0,93.056
5.624916,4.921547,2.192617,-2.761169,0,82.423
5.706842,6.007662,2.189626,-2.823902,0,81.926
5.802561,0.995722,2.186454,-2.898494,1,95.719
5.903134,2.328983,2.18315,-2.973939,0,100.573
6.000923,3.622259,2.180392,-2.346727,0,97.789
6.088132,4.769264,2.17808,-2.312931,0,87.209
6.165776,5.784544,2.176136,-2.276806,0,77.644
6.251555,0.627415,2.174493,-2.241292,1,85.779
6.348807,1.909886,2.173097,-2.206844,0,97.253
6.448737,3.228618,2.171906,-2.172395,0,99.93
6.542244,4.479904,2.170264,2.953389,0,93.507
6.625395,5.605518,2.168268,2.889026,0,83.151
6.706817,0.436252,2.165997,2.811029,1,81.423
6.802145,1.748141,2.163515,2.706772,0,95.327
6.902687,3.136882,2.160874,2.588737,0,100.542
7.00108,4.502572,2.158128,3.048492,0,98.393
7.087524,5.710303,2.15531,2.934264,0,86.443
7.16567,0.52514,2.152445,2.823745,1,78.146
7.250882,1.720178,2.149553,2.703801,0,85.212
7.348277,3.079976,2.146653,2.571296,0,97.395
7.448984,4.483533,2.143756,2.435807,0,100.707
7.541992,5.779385,2.140868,1.716226,0,93.009
7.624631,0.648666,2.137998,1.60054,1,82.639
7.707212,1.796638,2.135154,1.488605,0,82.58
7.802112,3.106173,2.132342,1.369976,0,94.901
7.902724,4.488268,2.129567,1.250558,0,100.612
8.000787,5.834552,2.126833,1.7157,0,98.063
8.087105,0.738628,2.124142,1.6133,1,86.318
8.164985,1.811147,2.121497,1.519266,0,77.88
8.250887,2.988367,2.118899,1.421131,0,85.902
8.348624,4.320569,2.116349,1.316566,0,97.736
8.448016,5.671879,2.113847,1.213533,0,99.392
8.541705,0.658938,2.111393,0.544585,1,93.689
8.624384,1.778346,2.108986,0.46108,0,82.679
8.706356,2.88416,2.106626,0.382642,0,81.973
8.801701,4.163039,2.104314,0.299486,0,95.345
8.902181,5.505922,2.102049,0.217084,0,100.48
9.000174,0.531329,2.099831,0.714741,1,97.993
9.087015,1.691141,2.097659,0.646198,0,86.841
9.165071,2.733497,2.095533,0.584488,0,78.055
9.250444,3.870523,2.093452,0.519925,0,85.373
9.348452,5.171842,2.091415,0.449738,0,98.009
9.448418,0.213523,2.089422,0.380477,1,99.965
9.541855,1.448127,2.087472,-0.265726,0,93.437
9.624974,2.543384,2.085564,-0.319082,0,83.119
9.70645,3.613627,2.083698,-0.367699,0,81.476
9.801542,4.858988,2.081872,-0.419994,0,95.092
9.901983,6.17126,2.080085,-0.471734,0,100.441
10.000238,1.171214,2.078338,0.062846,1,98.255
10.087108,2.304893,2.07663,0.021417,0,86.87
10.166001,3.33364,2.074958,-0.015557,0,78.893
10.250411,4.433393,2.073324,-0.054361,0,84.41
10.347835,5.701567,2.071726,-0.098157,0,97.424
10.448392,0.725996,2.070162,-0.142129,1,100.558
10.541864,1.937648,2.068633,-0.766864,0,93.471
10.625228,3.014679,2.067138,-0.798366,0,83.365
10.707923,4.080222,2.065675,-0.82644,0,82.695
10.802711,5.300232,2.064245,-0.856697,0,94.787
10.903937,0.318222,2.062846,-0.886954,1,101.227
11.001667,1.574095,2.06147,-0.357697,0,97.729
11.087717,2.678494,2.060117,-0.380889,0,86.051
11.165295,3.672919,2.058788,-0.400713,0,77.578
11.250386,4.764142,2.057485,-0.423167,0,85.091
11.348202,6.019281,2.056206,-0.449891,0,97.817
