accepted_flash_event,accepted_flash_event_count,adaptive_amplitude,adaptive_high,adaptive_low,agent_id,brightness_mean,brightness_used,detection_mode,detector_episode_latch_enabled,detector_reject_reason,duplicate_suppressed_count,elapsed_time_s,estimated_frequency_hz,event_type,frame_index,full_frame_mean,last_rising_edge_time_s,latch_off_threshold,latch_on_threshold,local_contrast,local_contrast_ratio,norm_off_threshold,norm_on_threshold,normalized_signal,periodicity_confidence,raw_brightness,rising_edge,rising_edge_count,roi,roi_id,roi_mean,roi_median_brightness,roi_top_percentile_brightness,signal_frequency_hz,signal_norm,signal_quality,source_agent_id,state,t_s,threshold_off,threshold_on,timestamp_s,top_percentile_brightness,use_adaptive
False,2,77.4,90.6,13.2,V1,92.0,92.0,local_contrast,False,,0,1.3347140639998543,2.724,,23,102.8,10014.377687378,0.35,0.65,92.0,0.8142,0.35,0.65,1.0,0.0703,92.0,False,2,"{'x': 378, 'y': 112, 'width': 262, 'height': 256}",1,131.74,112.0,204.0,2.724,1.0,0.9556,V1,ON,1.304725,120.0,180.0,10014.544317444,204.0,True
False,1,43.0,66.0,23.0,V0,49.0,49.0,local_contrast,False,,0,1.3682092869985354,2.14,,24,107.93,10014.177473698,0.35,0.65,49.0,0.4016,0.35,0.65,0.6047,0.2426,49.0,False,1,"{'x': 18, 'y': 107, 'width': 227, 'height': 226}",0,131.15,121.0,170.0,2.14,0.6047,0.9773,V0,OFF,1.349138,120.0,180.0,10014.577812667,170.0,True
False,2,78.4,91.7,13.3,V1,92.0,92.0,local_contrast,False,,0,1.3682092869985354,2.14,,24,107.93,10014.377687378,0.35,0.65,92.0,0.8214,0.35,0.65,1.0,0.2292,92.0,False,2,"{'x': 378, 'y': 112, 'width': 262, 'height': 256}",1,130.94,111.0,203.0,2.14,1.0,0.9679,V1,ON,1.349138,120.0,180.0,10014.577812667,203.0,True
True,2,43.0,66.0,23.0,V0,64.0,64.0,local_contrast,False,,0,1.4015868789992965,2.14,leader_rising_edge,25,110.66,10014.611190259,0.35,0.65,64.0,0.4812,0.35,0.65,0.9535,0.1942,64.0,True,2,"{'x': 18, 'y': 107, 'width': 227, 'height': 226}",0,144.72,132.0,196.0,2.14,0.9535,0.9773,V0,ON,1.382604,120.0,180.0,10014.611190259,196.0,True
False,2,78.2,91.6,13.4,V1,91.0,91.0,local_contrast,False,,0,1.4015868789992965,2.14,,25,110.66,10014.377687378,0.35,0.65,91.0,0.8053,0.35,0.65,0.9923,0.2481,91.0,False,2,"{'x': 378, 'y': 112, 'width': 262, 'height': 256}",1,131.2,112.0,203.0,2.14,0.9923,0.9654,V1,ON,1.382604,120.0,180.0,10014.611190259,203.0,True
False,2,43.0,66.0,23.0,V0,65.0,65.0,local_contrast,False,,0,1.434922321999693,2.497,,26,110.89,10014.611190259,0.35,0.65,65.0,0.4887,0.35,0.65,0.9767,0.1748,65.0,False,2,"{'x': 18, 'y': 107, 'width': 227, 'height': 226}",0,144.89,132.0,197.0,2.497,0.9767,0.9773,V0,ON,1.416384,120.0,180.0,10014.644525702,197.0,True
False,2,78.5,92.0,13.5,V1,92.0,92.0,local_contrast,False,,0,1.434922321999693,2.14,,26,110.89,10014.377687378,0.35,0.65,92.0,0.8142,0.35,0.65,1.0,0.2655,92.0,False,2,"{'x': 378, 'y': 112, 'width': 262, 'height': 256}",1,131.38,112.0,204.0,2.14,1.0,0.9691,V1,ON,1.416384,120.0,180.0,10014.644525702,204.0,True
False,2,43.0,66.0,23.0,V0,65.0,65.0,local_contrast,False,,0,1.4682920799987187,2.497,,27,105.57,10014.611190259,0.35,0.65,65.0,0.5039,0.35,0.65,0.9767,0.1902,65.0,False,2,"{'x': 18, 'y': 107, 'width': 227, 'height': 226}",0,141.54,128.0,193.0,2.497,0.9767,0.9773,V0,ON,1.449619,120.0,180.0,10014.67789546,193.0,True
False,2,78.4,92.0,13.6,V1,84.0,84.0,local_contrast,False,,0,1.4682920799987187,1.998,,27,105.57,10014.377687378,0.35,0.65,84.0,0.84,0.35,0.65,0.898,0.2431,84.0,False,2,"{'x': 378, 'y': 112, 'width': 262, 'height': 256}",1,118.6,99.0,183.0,1.998,0.898,0.9679,V1,ON,1.449619,120.0,180.0,10014.67789546,183.0,True
False,2,43.0,66.0,23.0,V0,64.0,64.0,local_contrast,False,,0,1.5681293879988516,2.497,,28,92.35,10014.611190259,0.35,0.65,64.0,0.5039,0.35,0.65,0.9535,0.2026,64.0,False,2,"{'x': 18, 'y': 107, 'width': 227, 'height': 226}",0,139.71,126.0,190.0,2.497,0.9535,0.9773,V0,ON,1.560208,120.0,180.0,10014.777732768,190.0,True
False,2,78.3,92.0,13.7,V1,14.0,14.0,local_contrast,False,,0,1.5681293879988516,1.997,,28,92.35,10014.377687378,0.35,0.65,14.0,0.209,0.35,0.65,0.0038,0.3077,14.0,False,2,"{'x': 378, 'y': 112, 'width': 262, 'height': 256}",1,66.0,66.0,80.0,1.997,0.0038,0.9667,V1,OFF,1.560208,120.0,180.0,10014.777732768,80.0,True
False,2,43.0,66.0,23.0,V0,64.0,64.0,local_contrast,False,,0,1.601562832000127,2.497,,29,92.78,10014.611190259,0.35,0.65,64.0,0.5039,0.35,0.65,0.9535,0.2145,64.0,False,2,"{'x': 18, 'y': 107, 'width': 227, 'height': 226}",0,139.89,126.0,190.0,2.497,0.9535,0.9773,V0,ON,1.58242,120.0,180.0,10014.811166212,190.0,True
False,2,79.0,92.0,13.0,V1,13.0,13.0,local_contrast,False,,0,1.601562832000127,1.997,,29,92.78,10014.377687378,0.35,0.65,13.0,0.1912,0.35,0.65,0.0,0.3575,13.0,False,2,"{'x': 378, 'y': 112, 'width': 262, 'height': 256}",1,66.7,67.0,80.0,1.997,0.0,0.9753,V1,OFF,1.58242,120.0,180.0,10014.811166212,80.0,True
False,2,43.0,66.0,23.0,V0,64.0,64.0,local_contrast,False,,0,1.6349539610000647,2.496,,30,96.95,10014.611190259,0.35,0.65,64.0,0.4848,0.35,0.65,0.9535,0.225,64.0,False,2,"{'x': 18, 'y': 107, 'width': 227, 'height': 226}",0,144.57,131.0,195.0,2.496,0.9535,0.9773,V0,ON,1.615828,120.0,180.0,10014.844557341,195.0,True
False,2,79.0,92.0,13.0,V1,13.29,13.29,local_contrast,False,,0,1.6349539610000647,1.997,,30,96.95,10014.377687378,0.35,0.65,13.29,0.1846,0.35,0.65,0.0037,0.3972,13.29,False,2,"{'x': 378, 'y': 112, 'width': 262, 'height': 256}",1,70.29,71.0,84.29,1.997,0.0037,0.9753,V1,OFF,1.615828,120.0,180.0,10014.844557341,84.29,True
False,2,43.0,66.0,23.0,V0,65.0,65.0,local_contrast,False,,0,1.6682853669990436,2.497,,31,100.27,10014.611190259,0.35,0.65,65.0,0.4745,0.35,0.65,0.9767,0.2346,65.0,False,2,"{'x': 18, 'y': 107, 'width': 227, 'height': 226}",0,149.12,136.0,201.0,2.497,0.9767,0.9773,V0,ON,1.649116,120.0,180.0,10014.877888747,201.0,True
False,2,79.0,92.0,13.0,V1,15.0,15.0,local_contrast,False,,0,1.6682853669990436,1.997,,31,100.27,10014.377687378,0.35,0.65,15.0,0.2027,0.35,0.65,0.0253,0.4282,15.0,False,2,"{'x': 378, 'y': 112, 'width': 262, 'height': 256}",1,72.88,73.0,88.0,1.997,0.0253,0.9753,V1,OFF,1.649116,120.0,180.0,10014.877888747,88.0,True
False,2,43.0,66.0,23.0,V0,24.0,24.0,local_contrast,False,,0,1.701605569000094,2.497,,32,111.17,10014.611190259,0.35,0.65,24.0,0.1951,0.35,0.65,0.0233,0.1895,24.0,False,2,"{'x': 18, 'y': 107, 'width': 227, 'height': 226}",0,122.61,122.0,146.0,2.497,0.0233,0.9773,V0,OFF,1.682468,120.0,180.0,10014.911208949,146.0,True
