t,follower_phase_rad,follower_frequency_hz,estimated_leader_phase_rad,phase_error_rad,coupling_term,follower_led_state,sync_state,loop_dt_ms,model_update_time_ms,cpu_percent,process_cpu_time_s,memory_rss_mb,cpu_temperature_c
2.102804,4.305284,1.5,4.785868,0.480584,0.462297,0,0,91.3,0.01,0.0,1.8967,183.89,43.5
2.192865,5.313495,1.5,5.917606,0.604111,0.56803,1,0,90.061,0.012,0.0,1.959,183.89,43.0
2.268886,0.058163,1.5,0.0,-0.058163,-0.058131,0,0,76.022,0.009,0.0,2.0225,183.89,43.0
2.33692,0.759185,1.5,0.78158,0.022396,0.022394,0,0,68.034,0.01,0.0,2.0864,183.89,43.5
2.401975,1.405721,1.5,1.528938,0.123217,0.122905,0,0,65.055,0.01,0.0,2.1498,183.89,44.1
2.478607,2.046834,1.5,2.409289,0.362454,0.35457,0,0,76.632,0.01,0.0,2.215,183.89,43.0
2.567869,2.864169,1.5,3.434745,0.570576,0.540117,0,0,89.263,0.01,0.0,2.2789,183.89,44.1
2.658414,3.874191,1.5,4.474937,0.600746,0.565258,0,0,90.545,0.01,0.0,2.3419,183.89,44.1
2.736418,4.906694,1.5,0.0,1.376491,0.981182,0,0,78.004,0.01,0.0,2.4061,183.91,44.6
2.805468,5.909737,1.5,0.855341,1.22879,0.942084,1,0,69.05,0.012,0.0,2.4701,183.91,43.5
2.869114,0.505013,1.5,1.643737,1.138724,0.9081,0,0,63.646,0.01,0.0,2.5337,183.91,44.1
2.940514,1.30715,1.5,2.528181,1.221031,0.939453,0,0,71.4,0.01,0.0,2.5985,183.92,45.2
3.02345,2.214844,1.5,3.555533,1.340689,0.973642,0,0,82.936,0.009,0.0,2.6631,183.92,44.1
3.114958,3.279127,1.5,4.689061,1.409934,0.98709,0,0,91.508,0.01,0.0,2.7279,183.92,43.0
3.198501,4.45771,1.5,5.723922,1.266212,0.953972,0,0,83.543,0.01,0.0,2.7915,183.92,43.5
3.270508,5.52402,1.5,0.0,0.759165,0.688316,1,0,72.007,0.011,0.0,2.855,183.92,43.0
3.3359,0.092957,1.5,0.769301,0.676344,0.625946,0,0,65.393,0.01,0.0,2.9181,183.92,44.1
3.400269,0.852533,1.5,1.52655,0.674017,0.624129,0,0,64.368,0.01,0.0,2.9824,183.94,44.1
3.475383,1.599801,1.5,2.410217,0.810416,0.724574,0,0,75.114,0.01,0.0,3.0474,183.94,41.9
3.564112,2.498227,1.5,3.454054,0.955827,0.816791,0,0,88.729,0.01,0.0,3.1113,183.94,43.0
3.6552,3.588138,1.5,4.525636,0.937498,0.80608,0,0,91.088,0.009,0.0,3.1745,183.94,43.5
3.734371,4.703602,1.5,0.0,1.579583,0.999961,0,0,79.171,0.01,0.0,3.2375,183.94,43.5
3.803353,5.72686,1.5,0.865446,1.421771,0.988916,1,0,68.982,0.011,0.0,3.3008,183.94,44.6
3.866663,0.332571,1.5,1.659733,1.327162,0.970468,0,0,63.31,0.01,0.0,3.3656,183.94,43.0
3.938112,1.144293,1.5,2.556137,1.411844,0.987394,0,0,71.449,0.01,0.0,3.4288,183.94,44.1
4.020208,2.064605,1.5,3.586119,1.521514,0.998786,0,0,82.096,0.01,0.0,3.4937,183.94,44.1
4.113321,3.125333,1.5,4.754315,1.628982,0.998308,0,0,93.113,0.01,0.0,3.5579,183.94,43.5
4.19869,4.328242,1.5,5.825353,1.497111,0.997286,0,0,85.369,0.01,0.0,3.6219,183.94,43.5
4.272436,5.430804,1.5,0.0,0.852382,0.75285,1,0,73.746,0.011,0.0,3.6862,183.94,45.2
4.338357,0.036979,1.5,0.775519,0.73854,0.673209,0,1,65.921,0.01,0.0,3.7501,183.94,43.5
4.403725,0.813601,1.5,1.544531,0.73093,0.667562,0,1,65.368,0.009,0.0,3.8142,183.94,44.1
4.480761,1.582413,1.5,2.450804,0.868391,0.76329,0,1,77.036,0.01,0.0,3.8778,183.94,43.5
4.568876,2.514261,1.5,3.487416,0.973155,0.826665,0,1,88.115,0.01,0.0,3.942,183.94,44.1
4.659407,3.599673,1.5,4.552441,0.952768,0.815022,0,1,90.53,0.01,0.0,4.0059,183.94,44.6
4.737053,4.711145,1.5,0.0,1.572041,0.999999,0,1,77.647,0.01,0.0,4.0687,183.94,43.5
4.804014,5.714711,1.5,0.840094,1.408568,0.98687,1,1,66.961,0.01,0.0,4.1329,183.94,45.8
4.866736,0.293903,1.5,1.627,1.333097,0.971882,0,1,62.722,0.009,0.0,4.1962,183.94,44.1
4.937743,1.098393,1.5,2.517861,1.419469,0.988572,0,1,71.007,0.01,0.0,4.2606,183.94,45.8
5.020949,2.013308,1.5,3.561758,1.54845,0.99975,0,1,83.205,0.01,0.0,4.3261,183.94,45.2
5.111744,3.088645,1.5,4.70088,1.612235,0.999142,0,1,90.795,0.01,0.0,4.3898,183.94,44.1
5.196853,4.261883,1.5,5.768658,1.506775,0.997951,0,1,85.109,0.01,0.0,4.4537,183.94,45.8
5.270439,5.361285,1.5,0.0,0.9219,0.796751,0,1,73.586,0.01,0.0,4.5176,183.94,44.1
5.336046,6.260022,1.5,0.772837,0.796001,0.714564,1,1,65.607,0.01,0.0,4.581,183.94,45.8
5.401148,0.759247,1.5,1.539728,0.780481,0.703621,0,1,65.102,0.01,0.0,4.6456,183.94,44.1
5.477369,1.533146,1.5,2.437595,0.90445,0.786085,0,1,76.221,0.009,0.0,4.7094,183.94,45.2
5.566736,2.461215,1.5,3.49033,1.029114,0.856843,0,1,89.368,0.009,0.0,4.7739,183.94,45.2
5.659174,3.571494,1.5,4.579231,1.007737,0.845626,0,1,92.438,0.01,0.0,4.8373,183.94,44.6
5.739045,4.716288,1.5,0.0,1.566897,0.999992,0,1,79.871,0.011,0.0,4.9021,183.94,44.6
5.808425,5.748604,1.5,0.870117,1.404699,0.986237,1,1,69.38,0.01,0.0,4.9663,183.94,44.6
5.872952,0.358793,1.5,1.679372,1.320578,0.968858,0,1,64.527,0.01,0.0,5.0304,183.94,44.6
5.945263,1.185753,1.5,2.586254,1.400501,0.985535,0,1,72.311,0.01,0.0,5.0949,183.94,45.2
6.029684,2.116698,1.5,3.645019,1.528321,0.999098,0,1,84.422,0.01,0.0,5.1602,183.94,45.2
6.123106,3.207563,1.5,4.81665,1.609087,0.999267,0,1,93.421,0.01,0.0,5.2248,183.94,44.6
6.209555,4.414771,1.5,5.900841,1.48607,0.996413,0,1,86.449,0.01,0.0,5.2907,183.94,44.6
6.283855,5.53102,1.5,0.0,0.752165,0.683221,1,1,74.3,0.011,0.0,5.3548,183.94,44.6
6.350124,0.125769,1.5,0.780644,0.654875,0.60906,0,1,66.27,0.01,0.0,5.4188,183.94,44.6
6.420702,0.891613,1.5,1.612035,0.720422,0.659702,0,1,70.578,0.01,0.0,5.4833,183.94,45.8
6.503468,1.719751,1.5,2.587006,0.867255,0.762556,0,1,82.766,0.01,0.0,5.5485,184.39,44.1
6.596456,2.720703,1.5,3.682391,0.961687,0.820158,0,1,92.988,0.01,0.0,5.6139,184.39,44.6
6.68733,3.864024,1.5,4.752866,0.888842,0.776342,0,1,90.874,0.01,0.0,5.6794,184.39,44.6
6.765531,4.967409,1.5,0.0,1.315776,0.967658,0,1,78.201,0.01,0.0,5.7431,184.39,45.8
6.833362,5.969284,1.5,0.839743,1.153644,0.914246,1,1,67.831,0.011,0.0,5.8073,184.39,45.8
6.901252,0.542442,1.5,1.680218,1.137777,0.907703,0,1,67.89,0.01,0.0,5.8722,184.39,45.2
6.979425,1.397977,1.5,2.647995,1.250018,0.94899,0,1,78.173,0.01,0.0,5.9377,184.39,45.8
7.068929,2.394391,1.5,3.756039,1.361648,0.978208,0,1,89.503,0.009,0.0,6.0026,184.39,44.6
7.160714,3.544376,1.5,4.892334,1.347958,0.975274,0,1,91.785,0.01,0.0,6.0681,184.39,44.1
7.240146,4.722739,1.5,0.0,1.560447,0.999946,0,1,79.432,0.01,0.0,6.1317,184.39,45.8
7.307776,5.749359,1.5,0.888716,1.422542,0.98903,1,1,67.631,0.01,0.0,6.195,184.39,44.6
7.372543,0.337688,1.5,1.739804,1.402117,0.985807,0,1,64.767,0.01,0.0,6.2609,184.39,45.2
7.445871,1.171571,1.5,2.70338,1.531808,0.99924,0,1,73.327,0.01,0.0,6.3252,184.39,44.6
7.528848,2.119115,1.5,3.793766,1.67465,0.994612,0,1,82.978,0.01,0.0,6.3904,184.39,44.6
7.622734,3.190017,1.5,5.027494,1.837477,0.964651,0,1,93.886,0.01,0.0,6.4553,184.39,43.5
7.709092,4.391853,1.5,6.162299,1.770445,0.980136,0,1,86.358,0.01,0.0,6.5191,184.39,44.6
7.78349,5.502004,1.5,0.0,0.781181,0.704119,1,1,74.399,0.01,0.0,6.5835,184.39,45.8
7.849961,0.103358,1.5,0.822906,0.719548,0.659045,0,1,66.471,0.009,0.0,6.6464,184.39,44.1
7.920492,0.883159,1.5,1.69607,0.812911,0.726291,0,1,70.531,0.009,0.0,6.7103,184.41,45.2
8.004231,1.727186,1.5,2.732755,1.00557,0.844467,0,1,83.739,0.01,0.0,6.774,184.41,44.6
8.096894,2.763913,1.5,3.879915,1.116002,0.898352,0,1,92.663,0.009,0.0,6.8381,184.41,44.6
8.188088,3.928595,1.5,5.008882,1.080286,0.882093,0,1,91.193,0.009,0.0,6.9017,184.41,45.8
8.26709,5.069616,1.5,0.0,1.213569,0.93687,0,1,79.003,0.01,0.0,6.9646,184.41,44.6
8.334791,6.073254,1.5,0.881354,1.091286,0.887221,1,1,67.701,0.01,0.0,7.0275,184.41,44.6
8.402754,0.63836,1.5,1.766127,1.127767,0.903457,0,1,67.963,0.01,0.0,7.0916,184.41,45.8
8.481196,1.493804,1.5,2.787316,1.293511,0.961802,0,1,78.442,0.009,0.0,7.1558,184.41,46.3
8.571816,2.497161,1.5,3.967046,1.469886,0.994913,0,1,90.62,0.01,0.0,7.2207,184.41,44.1
8.661574,3.666792,1.5,5.135552,1.46876,0.994799,0,1,89.758,0.01,0.0,7.2842,184.41,44.6
8.739488,4.825258,1.5,0.0,1.457927,0.993637,0,1,77.914,0.01,0.0,7.3473,184.41,46.3
8.807277,5.830539,1.5,0.882516,1.335162,0.972366,1,1,67.79,0.011,0.0,7.4112,184.41,45.2
8.871588,0.416965,1.5,1.71974,1.302775,0.964297,0,1,64.311,0.01,0.0,7.4746,184.41,45.2
8.942759,1.240131,1.5,2.646272,1.40614,0.986475,0,1,71.171,0.009,0.0,7.5394,184.41,45.2
9.026747,2.156629,1.5,3.739658,1.583029,0.999925,0,1,83.988,0.01,0.0,7.6045,184.41,45.2
9.119689,3.242128,1.5,4.949624,1.707495,0.990671,0,1,92.943,0.01,0.0,7.6683,184.41,44.6
9.206381,4.440357,1.5,6.078219,1.637863,0.997752,0,1,86.692,0.01,0.0,7.7326,184.41,44.6
9.281376,5.560152,1.5,0.0,0.723033,0.661662,1,1,74.994,0.011,0.0,7.7963,184.41,45.2
9.347859,0.157442,1.5,0.865513,0.708071,0.650369,0,1,66.484,0.01,0.0,7.8604,184.41,45.2
9.416988,0.935373,1.5,1.765458,0.830085,0.737989,0,1,69.129,0.009,0.0,7.9248,184.41,45.2
9.497762,1.765452,1.5,2.817004,1.051553,0.868195,0,1,80.774,0.01,0.0,7.9892,184.41,45.2
9.588044,2.772171,1.5,3.992333,1.220161,0.939155,0,1,90.282,0.01,0.0,8.0533,184.42,46.3
9.680391,3.919819,1.5,5.194544,1.274725,0.95649,0,1,92.347,0.009,0.0,8.1164,184.42,44.6
9.75893,5.09932,1.5,0.0,1.183865,0.926071,0,1,78.54,0.01,0.0,8.1799,184.42,44.6
9.827757,6.094105,1.5,0.896012,1.085092,0.884346,1,1,68.826,0.011,0.0,8.2427,184.42,45.2
9.895341,0.672627,1.5,1.775857,1.10323,0.892668,0,1,67.585,0.01,0.0,8.3067,184.42,45.2
9.973202,1.520754,1.5,2.789482,1.268728,0.954723,0,1,77.861,0.009,0.0,8.3714,184.44,44.6
10.063755,2.514749,1.5,3.968343,1.453594,0.99314,0,1,90.553,0.01,0.0,8.4356,184.44,45.8
10.157409,3.682957,1.5,5.187559,1.504602,0.99781,0,1,93.653,0.01,0.0,8.4996,184.44,44.6
10.238654,4.892685,1.5,0.0,1.3905,0.983791,0,1,81.246,0.01,0.0,8.5634,184.44,46.9
10.309877,5.938158,1.5,0.930947,1.275975,0.956854,1,1,71.223,0.01,0.0,8.6261,184.44,44.6
10.374981,0.564756,1.5,1.78192,1.217164,0.938121,0,1,65.104,0.009,0.0,8.6887,184.44,46.3
10.448247,1.392116,1.5,2.739574,1.347458,0.975164,0,1,73.266,0.01,0.0,8.7535,184.44,46.3
10.532581,2.332694,1.5,3.841887,1.509193,0.998103,0,1,84.333,0.01,0.0,8.8189,184.44,45.2
10.625705,3.422124,1.5,5.059111,1.636988,0.99781,0,1,93.125,0.01,0.0,8.8824,184.44,45.8
10.711403,4.625026,1.5,6.179257,1.554231,0.999863,0,1,85.698,0.01,0.0,8.9462,184.44,44.6
10.785693,5.732607,1.5,0.0,0.550579,0.52318,1,1,74.29,0.01,0.0,9.0084,184.44,44.6
10.851864,0.285622,1.5,0.861438,0.575816,0.544519,0,1,66.171,0.01,0.0,9.0722,184.44,46.3
10.924251,1.035376,1.5,1.803809,0.768433,0.695009,0,1,72.387,0.01,0.0,9.1373,184.44,45.2
11.007945,1.893697,1.5,2.893364,0.999668,0.841292,0,1,83.693,0.009,0.0,9.2012,184.44,44.6
11.101294,2.928925,1.5,4.108632,1.179706,0.924494,0,1,93.35,0.01,0.0,9.2644,184.44,45.2
11.19279,4.110781,1.5,5.299758,1.188977,0.927988,0,1,91.495,0.01,0.0,9.327,184.44,45.2
11.271805,5.270279,1.5,0.0,1.012906,0.848374,0,1,79.015,0.01,0.0,9.3906,184.44,44.6
11.34106,6.249602,1.5,0.901588,0.935171,0.804701,1,1,69.255,0.01,0.0,9.4548,184.44,46.9
11.408509,0.81418,1.5,1.779662,0.965482,0.822323,0,1,67.449,0.01,0.0,9.5196,184.44,44.6
11.486712,1.643995,1.5,2.797746,1.153751,0.91429,0,1,78.203,0.01,0.0,9.5837,184.45,46.3
11.577825,2.631295,1.5,3.98389,1.352595,0.976288,0,1,91.113,0.01,0.0,9.6474,184.45,45.2
11.67046,3.801346,1.5,5.189861,1.388515,0.983433,0,1,92.636,0.009,0.0,9.7107,184.45,45.2
11.751322,4.993271,1.5,0.0,1.289915,0.960811,0,1,80.862,0.01,0.0,9.7746,184.45,43.5
11.820999,6.027297,1.5,0.908929,1.164817,0.918716,1,1,69.677,0.01,0.0,9.8382,184.45,45.2
11.889855,0.624855,1.5,1.807138,1.182283,0.925473,0,1,68.856,0.01,0.0,9.9032,184.45,45.8
11.967565,1.49684,1.5,2.820854,1.324014,0.969703,0,1,77.71,0.009,0.0,9.9669,184.45,44.1
12.057963,2.492989,1.5,4.000072,1.507083,0.997971,0,1,90.398,0.01,0.0,10.032,184.45,44.6
12.154066,3.660715,1.5,5.253715,1.592999,0.999754,0,1,96.103,0.009,0.0,10.096,184.45,44.6
12.236649,4.902741,1.5,0.0,1.380444,0.981938,0,1,82.583,0.01,0.0,10.1611,184.45,45.8
12.310948,5.964883,1.5,0.963622,1.281924,0.958566,1,1,74.3,0.01,0.0,10.2246,184.45,46.3
12.376253,0.631232,1.5,1.810586,1.179354,0.92436,0,1,65.305,0.009,0.0,10.2883,184.45,45.2
12.448671,1.457995,1.5,2.749797,1.291802,0.961333,0,1,72.418,0.009,0.0,10.352,184.45,44.6
12.533348,2.384176,1.5,3.848007,1.463831,0.994285,0,1,84.677,0.01,0.0,10.4168,184.45,46.3
12.626558,3.476917,1.5,5.056873,1.579956,0.999958,0,1,93.209,0.01,0.0,10.4805,184.45,46.3
12.712371,4.681613,1.5,6.16982,1.488207,0.996591,0,1,85.813,0.01,0.0,10.5442,184.45,45.2
12.786327,5.78971,1.5,0.0,0.493476,0.47369,1,1,73.956,0.01,0.0,10.6085,184.45,45.8
12.853676,0.326158,1.5,0.87347,0.547313,0.520394,0,1,67.349,0.01,0.0,10.6723,184.45,46.3
12.924216,1.083572,1.5,1.788325,0.704753,0.647846,0,1,70.54,0.01,0.0,10.7372,184.45,45.2
13.008618,1.908339,1.5,2.882964,0.974625,0.827491,0,1,84.402,0.01,0.0,10.8016,184.45,45.8
13.102059,2.948254,1.5,4.094843,1.146589,0.911365,0,1,93.442,0.01,0.0,10.8657,184.47,44.6
13.193455,4.126978,1.5,5.280184,1.153206,0.914069,0,1,91.396,0.011,0.0,10.9282,184.47,45.2
13.271624,5.280757,1.5,0.0,1.002428,0.842781,0,1,78.169,0.01,0.0,10.9918,184.47,45.8
13.340253,6.248064,1.5,0.888521,0.923643,0.797803,1,1,68.629,0.01,0.0,11.0565,184.47,46.9
13.40716,0.803327,1.5,1.75474,0.951414,0.814237,0,1,66.907,0.01,0.0,11.1212,184.47,45.2
13.485297,1.624579,1.5,2.766359,1.14178,0.909376,0,1,78.137,0.009,0.0,11.1848,184.47,44.6
13.574657,2.6097,1.5,3.923275,1.313575,0.967101,0,1,89.36,0.009,0.0,11.2485,184.47,44.6
13.667019,3.754368,1.5,5.119056,1.364688,0.978835,0,1,92.362,0.009,0.0,11.3114,184.47,45.8
13.746691,4.941282,1.5,0.0,1.341904,0.973918,0,1,79.672,0.01,0.0,11.3754,184.47,45.2
13.816618,5.963752,1.5,0.905328,1.224761,0.940725,1,1,69.927,0.01,0.0,11.4387,184.47,46.3
13.883106,0.569854,1.5,1.766133,1.196279,0.930684,0,1,66.488,0.009,0.0,11.5023,184.47,45.2
13.958401,1.413071,1.5,2.740952,1.327882,0.970641,0,1,75.295,0.01,0.0,11.5663,184.97,46.9
14.047532,2.378503,1.5,3.89491,1.516407,0.998521,0,1,89.131,0.01,0.0,11.6308,184.97,45.2
14.141376,3.530045,1.5,5.109872,1.579827,0.999959,0,1,93.843,0.01,0.0,11.6955,184.97,45.2
14.225009,4.742936,1.5,0.0,1.540249,0.999533,0,1,83.633,0.01,0.0,11.7588,184.97,45.2
14.297258,5.823735,1.5,0.940818,1.400268,0.985495,1,1,72.249,0.011,0.0,11.8224,184.97,46.3
14.363171,0.470686,1.5,1.799128,1.328442,0.970776,0,1,65.913,0.01,0.0,11.886,184.97,45.8
14.435348,1.315855,1.5,2.739015,1.423161,0.989122,0,1,72.178,0.01,0.0,11.9505,184.97,45.8
14.519496,2.245986,1.5,3.834778,1.588792,0.999838,0,1,84.148,0.01,0.0,12.0153,184.97,44.6
14.610657,3.333532,1.5,5.021865,1.688333,0.9931,0,1,91.161,0.01,0.0,12.0791,184.97,44.6
14.697318,4.509566,1.5,6.150355,1.640789,0.997552,0,1,86.661,0.01,0.0,12.1431,184.97,45.8
14.771988,5.6289,1.5,0.0,0.654285,0.608592,1,1,74.669,0.011,0.0,12.2068,184.97,46.9
14.838018,0.208506,1.5,0.854871,0.646365,0.602289,0,1,66.03,0.01,0.0,12.2702,184.97,46.3
14.903374,0.970016,1.5,1.701013,0.730997,0.667613,0,1,65.356,0.009,0.0,12.3352,184.98,45.8
14.980756,1.738694,1.5,2.702864,0.96417,0.821576,0,1,77.383,0.009,0.0,12.3989,184.98,44.6
15.069023,2.690524,1.5,3.845626,1.155103,0.914836,0,1,88.267,0.01,0.0,12.4631,184.98,46.3
15.160047,3.805041,1.5,5.024093,1.219052,0.938773,0,1,91.024,0.01,0.0,12.5267,184.98,45.2
15.238341,4.962006,1.5,0.0,1.321179,0.969007,0,1,78.294,0.01,0.0,12.5903,184.98,45.2
15.305713,5.965443,1.5,0.872245,1.189987,0.928364,1,1,67.372,0.011,0.0,12.6551,184.98,46.3
15.370005,0.536134,1.5,1.704616,1.168482,0.920157,0,1,64.292,0.01,0.0,12.7186,184.98,45.2
15.440827,1.349129,1.5,2.621522,1.272393,0.955807,0,1,70.822,0.01,0.0,12.7817,184.98,45.2
15.523405,2.253528,1.5,3.690636,1.437108,0.991077,0,1,82.578,0.01,0.0,12.8469,184.98,45.2
15.616957,3.318253,1.5,4.901823,1.58357,0.999918,0,1,93.552,0.01,0.0,12.9108,184.98,46.3
15.700222,4.527363,1.5,5.97983,1.452467,0.993007,0,1,83.265,0.01,0.0,12.9761,184.98,45.8
15.77255,5.601506,1.5,0.0,0.68168,0.630098,1,1,72.328,0.01,0.0,13.0389,184.98,45.2
15.837287,0.159508,1.5,0.838127,0.678619,0.627719,0,1,64.737,0.01,0.0,13.1016,184.98,47.4
15.900529,0.911865,1.5,1.656901,0.745036,0.677999,0,1,63.242,0.01,0.0,13.1652,185.0,44.6
15.975366,1.657979,1.5,2.625802,0.967824,0.823653,0,1,74.838,0.01,0.0,13.2285,185.0,46.3
16.062826,2.579048,1.5,3.758121,1.179073,0.924252,0,1,87.46,0.009,0.0,13.2932,185.0,44.6
16.15483,3.686262,1.5,4.949267,1.263005,0.953005,0,1,92.004,0.01,0.0,13.3597,185.0,46.3
16.236254,4.860259,1.5,0.0,1.422926,0.989087,0,1,81.424,0.01,0.0,13.4234,185.0,45.8
16.304095,5.909534,1.5,0.883609,1.257261,0.951249,1,1,67.841,0.011,0.0,13.4872,185.0,45.8
16.367236,0.491606,1.5,1.705999,1.214394,0.937158,0,1,63.141,0.01,0.0,13.5519,185.0,45.2
16.438431,1.293801,1.5,2.633291,1.33949,0.973368,0,1,71.195,0.01,0.0,13.6174,185.02,44.6
16.520441,2.207345,1.5,3.701444,1.494098,0.99706,0,1,82.01,0.009,0.0,13.6827,185.02,46.3
16.61188,3.266463,1.5,4.892406,1.625944,0.99848,0,1,91.439,0.01,0.0,13.7477,185.02,46.3
16.697389,4.447805,1.5,6.006131,1.558326,0.999922,0,1,85.509,0.01,0.0,13.8118,185.02,46.3
16.771013,5.552965,1.5,0.0,0.73022,0.667034,1,1,73.624,0.011,0.0,13.8763,185.02,44.6
16.837997,0.135548,1.5,0.867226,0.731678,0.668119,0,1,66.984,0.01,0.0,13.9409,185.02,46.3
16.902356,0.923497,1.5,1.70046,0.776963,0.701117,0,1,64.359,0.01,0.0,14.0053,185.02,45.8
16.978575,1.687996,1.5,2.687243,0.999248,0.841064,0,1,76.219,0.01,0.0,14.0704,185.02,46.3
17.067744,2.630709,1.5,3.841693,1.210984,0.935963,0,1,89.169,0.01,0.0,14.136,185.02,46.3
17.158726,3.763218,1.5,5.019602,1.256384,0.950978,0,1,90.981,0.01,0.0,14.2015,185.02,45.8
17.238197,4.923522,1.5,0.0,1.359663,0.977794,0,1,79.472,0.01,0.0,14.266,185.02,45.8
17.305891,5.944498,1.5,0.88279,1.221477,0.939606,1,1,67.694,0.011,0.0,14.3303,185.02,45.2
17.369797,0.521935,1.5,1.716176,1.194241,0.929937,0,1,63.906,0.01,0.0,14.3948,185.02,45.8
17.441135,1.332231,1.5,2.646479,1.314247,0.967271,0,1,71.338,0.01,0.0,14.4597,185.02,46.3
17.523893,2.246081,1.5,3.725719,1.479638,0.995848,0,1,82.758,0.01,0.0,14.5258,185.02,45.8
17.61565,3.314511,1.5,4.922318,1.607807,0.999315,0,1,91.758,0.01,0.0,14.5912,185.02,45.2
17.699442,4.500238,1.5,6.015026,1.514788,0.998432,0,1,83.791,0.01,0.0,14.6556,185.02,45.2
17.77178,5.58276,1.5,0.0,0.700426,0.644543,1,1,72.338,0.011,0.0,14.7197,185.02,46.3
17.836925,0.144536,1.5,0.849546,0.70501,0.648041,0,1,65.145,0.01,0.0,14.7833,185.02,46.9
17.900926,0.90627,1.5,1.684179,0.777909,0.701791,0,1,64.001,0.009,0.0,14.8469,185.05,45.2
17.97629,1.666673,1.5,2.666993,1.00032,0.841644,0,1,75.364,0.01,0.0,14.913,185.05,44.6
18.064591,2.598968,1.5,3.81851,1.219541,0.938942,0,1,88.301,0.01,0.0,14.9784,185.05,45.8
18.156739,3.721364,1.5,5.020194,1.298831,0.963245,0,1,92.148,0.01,0.0,15.0436,185.05,45.2
18.236269,4.900497,1.5,0.0,1.382688,0.98236,0,1,79.531,0.01,0.0,15.1084,185.05,45.2
18.305123,5.923503,1.5,0.907541,1.267224,0.954275,1,1,68.853,0.011,0.0,15.173,185.05,46.9
18.368574,0.519212,1.5,1.743885,1.224673,0.940695,0,1,63.452,0.01,0.0,15.2385,185.05,46.9
18.439548,1.32614,1.5,2.67938,1.35324,0.976428,0,1,70.974,0.01,0.0,15.3037,185.08,45.2
18.522659,2.237608,1.5,3.774844,1.537236,0.999437,0,1,83.111,0.01,0.0,15.3691,185.08,45.2
18.616217,3.311631,1.5,5.008009,1.696378,0.992125,0,1,93.558,0.01,0.0,15.4338,185.08,45.2
18.702172,4.518265,1.5,6.140969,1.622704,0.998653,0,1,85.955,0.01,0.0,15.4979,185.08,46.3
18.776287,5.628813,1.5,0.0,0.654372,0.608661,1,1,74.115,0.011,0.0,15.5632,185.08,45.2
18.843612,0.202033,1.5,0.836083,0.63405,0.592412,0,1,67.325,0.009,0.0,15.6269,185.08,46.3
18.910971,0.976153,1.5,1.672579,0.696426,0.64148,0,1,67.358,0.01,0.0,15.6921,185.08,45.2
18.99185,1.762223,1.5,2.676987,0.914763,0.792418,0,1,80.879,0.01,0.0,15.7569,185.08,45.2
19.086016,2.74881,1.5,3.846397,1.097587,0.89011,0,1,94.166,0.01,0.0,15.8216,185.08,45.8
19.182359,3.929669,1.5,5.042843,1.113173,0.897105,0,1,96.343,0.01,0.0,15.8862,185.08,46.3
19.264552,5.140188,1.5,0.0,1.142997,0.909881,0,1,82.193,0.01,0.0,15.9505,185.08,46.3
19.337026,6.176584,1.5,0.891262,0.997864,0.840315,1,1,72.474,0.01,0.0,16.0147,185.08,45.8
