K,agent_id,applied_kuramoto_correction,coupling_input,dt,effective_period_s,fire_count,flash_count_delta,flash_on,frequency_hz_after,frequency_hz_before,neighbour_period_est,neighbour_phase_est,phase_after,phase_before,phase_delta,phase_delta_unwrapped,pi_flash_events_consumed_this_step,time,warning,wrapped_phase_error
4.5,0,0.022602619,0.152206188,0.033,0.474156199,0,0,0,2.109009653,2.0,0.5,5.329205276,2.777705559,2.340412709,0.437292849,0.437292849,0,0.033387,,2.988792566
4.5,0,0.025913945,0.174504679,0.033,0.470592715,0,0,0,2.12497977,2.109009653,0.5,5.743895506,3.218309734,2.777705559,0.440604175,0.440604175,0,0.066692,,2.966189947
4.5,0,0.029693995,0.199959564,0.033,0.466589728,0,0,0,2.143210489,2.12497977,0.5,6.158585736,3.662693959,3.218309734,0.444384226,0.444384226,0,0.100132,,2.940276002
4.5,0,0.034000774,0.228961439,0.033,0.462111148,0,0,0,2.163981552,2.143210489,0.5,0.290090659,4.111384963,3.662693959,0.448691004,0.448691004,0,0.133236,,2.910582007
4.5,0,0.038895163,0.26192029,0.033,0.457124762,0,0,0,2.18758659,2.163981552,0.5,0.70478089,4.564970357,4.111384963,0.453585393,0.453585393,0,0.166834,,2.876581233
4.5,0,0.044438631,0.299250044,0.033,0.451605491,0,0,0,2.214322056,2.18758659,0.5,1.11947112,5.024099218,4.564970357,0.459128862,0.459128862,0,0.200303,,2.83768607
4.5,0,0.050689417,0.341342878,0.033,0.445539714,0,0,0,2.244468829,2.214322056,0.5,1.53416135,5.489478866,5.024099218,0.465379648,0.465379648,0,0.233444,,2.793247439
4.5,0,0.057696556,0.388528998,0.033,0.438930811,0,0,0,2.278263398,2.244468829,0.5,1.94885158,5.961865653,5.489478866,0.472386787,0.472386787,0,0.266972,,2.742558022
4.5,0,0.065490982,0.441016713,0.033,0.431805972,1,1,1,2.315854955,2.278263398,0.5,2.363541811,0.158861558,5.961865653,0.480181212,0.480181212,0,0.300131,,2.684861465
4.5,0,0.074072892,0.498807351,0.033,0.42422414,1,0,0,2.35724445,2.315854955,0.5,2.778232041,0.64762468,0.158861558,0.488763122,0.488763122,0,0.333674,,2.619370483
4.5,0,0.083394747,0.561580788,0.033,0.416284619,1,0,0,2.402202612,2.35724445,0.5,3.192922271,1.145709657,0.64762468,0.498084977,0.498084977,0,0.367195,,2.545297592
4.5,0,0.093339942,0.628551798,0.033,0.408135435,1,0,0,2.450167065,2.402202612,0.5,3.607612501,1.653739829,1.145709657,0.508030172,0.508030172,0,0.400725,phase_jump_gt_0.5rad,2.461902845
4.5,0,0.103698609,0.698307131,0.033,0.399979898,1,0,0,2.500125642,2.450167065,0.5,4.022302732,2.172128668,1.653739829,0.518388839,0.518388839,0,0.433837,phase_jump_gt_0.5rad,2.368562903
4.5,0,0.114144559,0.768650228,0.033,0.392079189,1,0,0,2.550505175,2.500125642,0.5,4.436992962,2.700963457,2.172128668,0.528834789,0.528834789,0,0.467386,phase_jump_gt_0.5rad,2.264864294
4.5,0,0.124220936,0.836504622,0.033,0.384748226,1,0,0,2.599102305,2.550505175,0.5,4.851683192,3.239874624,2.700963457,0.538911167,0.538911167,0,0.500562,phase_jump_gt_0.5rad,2.150719735
4.5,0,0.133345886,0.897952097,0.033,0.378342063,1,0,0,2.643110817,2.599102305,0.5,5.266373423,3.787910741,3.239874624,0.548036117,0.548036117,0,0.534104,phase_jump_gt_0.5rad,2.026498799
4.5,0,0.034089988,0.22956221,0.033,0.462019284,1,0,0,2.164411822,2.643110817,0.5,0.41469023,4.236690959,3.787910741,0.448780218,0.448780218,1,0.567638,,2.909964797
4.5,0,0.038996395,0.262601987,0.033,0.457022763,1,0,0,2.18807482,2.164411822,0.5,0.829380461,4.690377585,4.236690959,0.453686625,0.453686625,0,0.601168,,2.875874809
4.5,0,0.044553058,0.300020592,0.033,0.451492968,1,0,0,2.214873921,2.18807482,0.5,1.244070691,5.149620873,4.690377585,0.459243288,0.459243288,0,0.634745,,2.836878413
4.5,0,0.050818101,0.342209435,0.033,0.44541655,1,0,0,2.245089454,2.214873921,0.5,1.658760921,5.615129204,5.149620873,0.465508331,0.465508331,0,0.668343,,2.792325356
4.5,0,0.057840304,0.389496999,0.033,0.438797284,1,0,0,2.278956677,2.245089454,0.5,2.073451151,6.087659739,5.615129204,0.472530535,0.472530535,0,0.701769,,2.741507254
4.5,0,0.065650138,0.442088475,0.033,0.431662897,2,1,1,2.316622547,2.278956677,0.5,2.488141382,0.2848148,6.087659739,0.480340369,0.480340369,0,0.734948,,2.68366695
4.5,0,0.074247051,0.499980139,0.033,0.424073032,2,0,0,2.358084397,2.316622547,0.5,2.902831612,0.773752081,0.2848148,0.488937281,0.488937281,0,0.768481,,2.618016812
4.5,0,0.083582377,0.562844292,0.033,0.416127862,2,0,0,2.403107531,2.358084397,0.5,3.317521842,1.272024689,0.773752081,0.498272608,0.498272608,0,0.802023,,2.543769761
4.5,0,0.093537938,0.629885102,0.033,0.407976433,2,0,0,2.451121974,2.403107531,0.5,3.732212072,1.780252857,1.272024689,0.508228168,0.508228168,0,0.835577,phase_jump_gt_0.5rad,2.460187384
4.5,0,0.103901812,0.699675501,0.033,0.399823172,2,0,0,2.501105665,2.451121974,0.5,4.146902303,2.298844899,1.780252857,0.518592042,0.518592042,0,0.869062,phase_jump_gt_0.5rad,2.366649446
4.5,0,0.114345366,0.770002468,0.033,0.391930366,2,0,0,2.551473645,2.501105665,0.5,4.561592533,2.827880496,2.298844899,0.529035597,0.529035597,0,0.902603,phase_jump_gt_0.5rad,2.262747634
4.5,0,0.12440918,0.837772253,0.033,0.384613879,2,0,0,2.600010179,2.551473645,0.5,4.976282763,3.366979906,2.827880496,0.53909941,0.53909941,0,0.935799,phase_jump_gt_0.5rad,2.148402268
4.5,0,0.133509225,0.899052023,0.033,0.378229334,2,0,0,2.643898581,2.600010179,0.5,5.390972994,3.915179361,3.366979906,0.548199456,0.548199456,0,0.969266,phase_jump_gt_0.5rad,2.023993088
4.5,0,0.140976049,0.949333663,0.033,0.373146838,2,0,0,2.679910153,2.643898581,0.5,5.805663224,4.47084564,3.915179361,0.555666279,0.555666279,0,1.002485,phase_jump_gt_0.5rad,1.890483863
4.5,0,0.146134923,0.984073558,0.033,0.369714364,2,0,0,2.70479077,2.679910153,0.5,6.220353454,5.031670794,4.47084564,0.560825154,0.560825154,0,1.035793,phase_jump_gt_0.5rad,1.749507814
4.5,0,0.14842121,0.999469431,0.033,0.368213288,2,0,0,2.715817252,2.70479077,0.5,0.351858377,5.594782235,5.031670794,0.563111441,0.563111441,0,1.069328,phase_jump_gt_0.5rad,1.60337289
4.5,0,0.14750468,0.99329751,0.033,0.368813576,2,0,0,2.711396939,2.715817252,0.5,0.766548607,6.156977145,5.594782235,0.56219491,0.56219491,0,1.102676,phase_jump_gt_0.5rad,1.45495168
4.5,0,0.143380242,0.965523512,0.033,0.371539305,3,1,1,2.691505279,2.711396939,0.5,1.181238838,0.43186231,6.156977145,0.558070472,0.558070472,0,1.136006,phase_jump_gt_0.5rad,1.307447
4.5,0,0.136385302,0.91841954,0.033,0.376255346,3,0,0,2.657769544,2.691505279,0.5,1.595929068,0.982937842,0.43186231,0.551075532,0.551075532,0,1.169352,phase_jump_gt_0.5rad,1.164066758
4.5,0,0.127131304,0.856103056,0.033,0.38268157,3,0,0,2.613138649,2.657769544,0.5,2.010619298,1.524759376,0.982937842,0.541821534,0.541821534,0,1.202985,phase_jump_gt_0.5rad,1.027681456
4.5,0,0.116374813,0.783668771,0.033,0.390432618,3,0,0,2.561261414,2.613138649,0.5,2.425309529,2.055824419,1.524759376,0.531065043,0.531065043,0,1.236465,phase_jump_gt_0.5rad,0.900550153
4.5,0,0.104876876,0.706241586,0.033,0.39907283,3,0,0,2.505808277,2.561261414,0.5,2.839999759,2.575391525,2.055824419,0.519567106,0.519567106,0,1.269981,phase_jump_gt_0.5rad,0.78417534
4.5,0,0.093294735,0.628247374,0.033,0.408171756,3,0,0,2.449949038,2.505808277,0.5,3.254689989,3.08337649,2.575391525,0.507984965,0.507984965,0,1.303429,phase_jump_gt_0.5rad,0.679298465
4.5,0,0.082125835,0.553035925,0.033,0.417347847,3,0,0,2.396082806,2.449949038,0.5,3.669380219,3.580192555,3.08337649,0.496816065,0.496816065,0,1.337005,,0.586003729
4.5,0,0.071699527,0.482825098,0.033,0.426294164,3,0,0,2.345798004,2.396082806,0.5,4.08407045,4.066582312,3.580192555,0.486389757,0.486389757,0,1.370499,,0.503877894
4.5,0,0.062199206,0.418849873,0.033,0.434786555,3,0,0,2.299979125,2.345798004,0.5,4.49876068,4.543471749,4.066582312,0.476889436,0.476889436,0,1.404051,,0.432178367
4.5,0,0.053697007,0.361596003,0.033,0.442678833,3,0,0,2.258974061,2.299979125,0.5,4.91345091,5.011858986,4.543471749,0.468387237,0.468387237,0,1.437431,,0.369979161
4.5,0,0.148131939,0.997521474,0.033,0.368402537,3,0,0,2.714422131,2.258974061,0.905243002,0.229049122,5.574681155,5.011858986,0.562822169,0.562822169,1,1.470983,phase_jump_gt_0.5rad,1.500375444
4.5,0,0.136533826,0.919419705,0.033,0.376153966,3,0,0,2.658485859,2.714422131,0.905243002,0.458098245,6.125905211,5.574681155,0.551224057,0.551224057,0,1.504562,phase_jump_gt_0.5rad,1.166602397
4.5,0,0.11101726,0.747590979,0.033,0.394411567,4,1,1,2.535422599,2.658485859,0.905243002,0.687147367,0.368427395,6.125905211,0.525707491,0.525707491,0,1.53807,phase_jump_gt_0.5rad,0.844427463
4.5,0,0.077336428,0.520784028,0.033,0.421410327,4,0,0,2.372984086,2.535422599,0.905243002,0.916196489,0.860454053,0.368427395,0.492026658,0.492026658,0,1.571566,,0.547769095
