t,follower_phase_rad,follower_frequency_hz,estimated_leader_phase_rad,phase_error_rad,coupling_term,follower_led_state,sync_state,loop_dt_ms,model_update_time_ms,cpu_percent,process_cpu_time_s,memory_rss_mb,cpu_temperature_c
2e-06,0.0,1.8,0.0,0.0,0.0,0,0,0.002,0.01,0.0,0.0637,189.28,46.9
0.059368,1.9e-05,1.8,0.0,-1.9e-05,-1.9e-05,0,0,59.366,0.011,0.0,0.1273,189.28,46.3
0.120794,0.671431,1.8,0.0,-0.671431,-0.622107,0,0,61.426,0.01,0.0,0.1912,189.28,47.4
0.181344,1.232392,1.8,0.0,-1.232392,-0.943286,0,0,60.551,0.01,0.0,0.2551,189.28,45.8
0.24112,1.717296,1.8,0.0,-1.717296,-0.989288,0,0,59.775,0.011,0.0,0.3199,189.28,47.4
0.301676,2.186366,1.8,0.0,-2.186366,-0.816445,0,0,60.556,0.011,0.0,0.3839,189.28,48.0
0.361981,2.698197,1.8,0.0,-2.698197,-0.429009,0,0,60.305,0.01,0.0,0.4482,189.28,48.0
0.428115,3.28968,1.8,0.0,2.993505,0.147547,0,0,66.134,0.011,0.0,0.5134,189.28,47.4
0.499231,4.071795,1.8,0.0,2.211391,0.801741,0,0,71.116,0.01,0.0,0.5775,189.28,47.4
0.566959,5.075656,1.8,0.0,1.207529,0.934741,0,0,67.728,0.01,0.0,0.6436,189.28,46.3
0.629009,6.063215,1.8,0.0,0.21997,0.2182,1,0,62.05,0.011,0.0,0.708,189.28,48.0
0.689063,0.529191,1.8,0.0,-0.529191,-0.504835,0,0,60.054,0.01,0.0,0.7725,189.28,48.0
0.74913,1.102275,1.8,0.754825,-0.347449,-0.340501,0,0,60.067,0.01,0.0,0.8366,189.28,48.0
0.808929,1.710033,1.8,1.506278,-0.203755,-0.202348,0,0,59.799,0.01,0.0,0.9003,189.28,48.5
0.868796,2.343989,1.8,2.258595,-0.085394,-0.08529,0,0,59.868,0.011,0.0,0.9654,189.28,46.9
0.935236,3.003203,1.8,3.093504,0.0903,0.090178,0,0,66.44,0.01,0.0,1.0311,189.28,46.9
1.005606,3.775591,1.8,3.977792,0.202201,0.200826,0,0,70.369,0.01,0.0,1.0957,189.28,48.5
1.07252,4.620913,1.8,4.818659,0.197747,0.196461,0,0,66.914,0.01,0.0,1.1596,189.28,48.5
1.132589,5.423704,1.8,5.573505,0.149801,0.149241,0,0,60.069,0.01,0.0,1.2242,189.28,46.9
1.193257,6.134442,1.8,0.0,0.148744,0.148196,1,0,60.669,0.011,0.0,1.2889,189.28,47.4
1.252798,0.56887,1.8,0.741988,0.173118,0.172255,0,0,59.541,0.01,0.0,1.3532,189.28,46.9
1.313278,1.278157,1.8,1.495677,0.21752,0.215809,0,0,60.48,0.01,0.0,1.4182,189.28,48.0
1.375525,2.007849,1.8,2.271391,0.263542,0.260502,0,0,62.247,0.01,0.0,1.4813,189.28,46.9
1.44268,2.768601,1.8,3.108269,0.339668,0.333174,0,0,67.155,0.01,0.0,1.546,189.28,48.5
