t_s,agent_id,model,phase,frequency_hz,is_firing
0.0,0,eapf,5.208925,1.5,0
0.01,0,eapf,5.303173,1.5,0
0.02,0,eapf,5.397421,1.5,0
0.03,0,eapf,5.491669,1.5,0
0.04,0,eapf,5.585917,1.5,0
0.05,0,eapf,5.680164,1.5,0
0.06,0,eapf,5.774412,1.5,0
0.07,0,eapf,5.86866,1.5,0
0.08,0,eapf,5.962908,1.5,0
0.09,0,eapf,6.057155,1.5,0
0.1,0,eapf,6.151403,1.5,0
0.11,0,eapf,6.245651,1.5,0
0.12,0,eapf,0.056714,1.5,1
0.13,0,eapf,0.150961,1.5,0
0.14,0,eapf,0.245209,1.5,0
0.15,0,eapf,0.339457,1.5,0
0.16,0,eapf,0.433705,1.5,0
0.17,0,eapf,0.527952,1.5,0
0.18,0,eapf,0.6222,1.5,0
0.19,0,eapf,0.716448,1.5,0
0.2,0,eapf,0.810696,1.5,0
0.21,0,eapf,0.904944,1.5,0
0.22,0,eapf,0.999191,1.5,0
0.23,0,eapf,1.093439,1.5,0
0.24,0,eapf,1.187687,1.5,0
0.25,0,eapf,1.281935,1.5,0
0.26,0,eapf,1.376182,1.5,0
0.27,0,eapf,1.47043,1.5,0
0.28,0,eapf,1.564678,1.5,0
0.29,0,eapf,1.658926,1.5,0
0.3,0,eapf,1.753174,1.5,0
0.31,0,eapf,1.847421,1.5,0
0.32,0,eapf,1.941669,1.5,0
0.33,0,eapf,2.035917,1.5,0
0.34,0,eapf,2.130165,1.5,0
0.35,0,eapf,2.224412,1.5,0
0.36,0,eapf,2.31866,1.5,0
0.37,0,eapf,2.412908,1.5,0
0.38,0,eapf,2.507156,1.5,0
0.39,0,eapf,2.601404,1.5,0
0.4,0,eapf,2.695651,1.5,0
0.41,0,eapf,2.789899,1.5,0
0.42,0,eapf,2.884147,1.5,0
0.43,0,eapf,2.978395,1.5,0
0.44,0,eapf,3.072642,1.5,0
0.45,0,eapf,3.16689,1.5,0
0.46,0,eapf,3.261138,1.5,0
0.47,0,eapf,3.355386,1.5,0
0.48,0,eapf,3.449634,1.5,0
0.49,0,eapf,3.543881,1.5,0
0.5,0,eapf,3.638129,1.5,0
0.51,0,eapf,3.732377,1.5,0
0.52,0,eapf,3.826625,1.5,0
0.53,0,eapf,3.920872,1.5,0
0.54,0,eapf,4.01512,1.5,0
0.55,0,eapf,4.109368,1.5,0
0.56,0,eapf,4.203616,1.5,0
0.57,0,eapf,4.297864,1.5,0
0.58,0,eapf,4.392111,1.5,0
0.59,0,eapf,4.486359,1.5,0
0.6,0,eapf,4.580607,1.5,0
0.61,0,eapf,4.674855,1.5,0
0.62,0,eapf,4.769103,1.5,0
0.63,0,eapf,4.86335,1.5,0
0.64,0,eapf,4.957598,1.5,0
0.65,0,eapf,5.051846,1.5,0
0.66,0,eapf,5.146094,1.5,0
0.67,0,eapf,5.240341,1.5,0
0.68,0,eapf,5.334589,1.5,0
0.69,0,eapf,5.428837,1.5,0
0.7,0,eapf,5.523085,1.5,0
0.71,0,eapf,5.617333,1.5,0
0.72,0,eapf,5.71158,1.5,0
0.73,0,eapf,5.805828,1.5,0
0.74,0,eapf,5.900076,1.5,0
0.75,0,eapf,5.994324,1.5,0
0.76,0,eapf,6.088571,1.5,0
0.77,0,eapf,6.182819,1.5,0
0.78,0,eapf,6.277067,1.5,0
0.79,0,eapf,0.088129,1.5,1
0.8,0,eapf,0.182377,1.5,0
0.81,0,eapf,0.276625,1.5,0
0.82,0,eapf,0.370873,1.5,0
0.83,0,eapf,0.465121,1.5,0
0.84,0,eapf,0.559368,1.5,0
0.85,0,eapf,0.653616,1.5,0
0.86,0,eapf,0.747864,1.5,0
0.87,0,eapf,0.842112,1.5,0
0.88,0,eapf,0.936359,1.5,0
0.89,0,eapf,1.030607,1.5,0
0.9,0,eapf,1.124855,1.5,0
0.91,0,eapf,1.219103,1.5,0
0.92,0,eapf,1.313351,1.5,0
0.93,0,eapf,1.407598,1.5,0
0.94,0,eapf,1.501846,1.5,0
0.95,0,eapf,1.596094,1.5,0
0.96,0,eapf,1.690342,1.5,0
0.97,0,eapf,1.784589,1.5,0
0.98,0,eapf,1.878837,1.5,0
0.99,0,eapf,1.973085,1.5,0
1.0,0,eapf,2.067333,1.5,0
1.01,0,eapf,2.161581,1.5,0
1.02,0,eapf,2.255828,1.5,0
1.03,0,eapf,2.350076,1.5,0
1.04,0,eapf,2.444324,1.5,0
1.05,0,eapf,2.538572,1.5,0
1.06,0,eapf,2.63282,1.5,0
1.07,0,eapf,2.727067,1.5,0
1.08,0,eapf,2.821315,1.5,0
1.09,0,eapf,2.915563,1.5,0
1.1,0,eapf,3.009811,1.5,0
1.11,0,eapf,3.104058,1.5,0
1.12,0,eapf,3.198306,1.5,0
1.13,0,eapf,3.292554,1.5,0
1.14,0,eapf,3.386802,1.5,0
1.15,0,eapf,3.48105,1.5,0
1.16,0,eapf,3.575297,1.5,0
1.17,0,eapf,3.669545,1.5,0
1.18,0,eapf,3.763793,1.5,0
1.19,0,eapf,3.858041,1.5,0
1.2,0,eapf,3.952288,1.5,0
1.21,0,eapf,4.046536,1.5,0
1.22,0,eapf,4.140784,1.5,0
1.23,0,eapf,4.235032,1.5,0
1.24,0,eapf,4.32928,1.5,0
1.25,0,eapf,4.423527,1.5,0
1.26,0,eapf,4.517775,1.5,0
1.27,0,eapf,4.612023,1.5,0
1.28,0,eapf,4.706271,1.5,0
1.29,0,eapf,4.800518,1.5,0
1.3,0,eapf,4.894766,1.5,0
1.31,0,eapf,4.989014,1.5,0
1.32,0,eapf,5.083262,1.5,0
1.33,0,eapf,5.17751,1.5,0
1.34,0,eapf,5.271757,1.5,0
1.35,0,eapf,5.366005,1.5,0
1.36,0,eapf,5.460253,1.5,0
1.37,0,eapf,5.554501,1.5,0
1.38,0,eapf,5.648748,1.5,0
1.39,0,eapf,5.742996,1.5,0
1.4,0,eapf,5.837244,1.5,0
1.41,0,eapf,5.931492,1.5,0
1.42,0,eapf,6.02574,1.5,0
1.43,0,eapf,6.119987,1.5,0
1.44,0,eapf,6.214235,1.5,0
1.45,0,eapf,0.025298,1.5,1
1.46,0,eapf,0.119545,1.5,0
1.47,0,eapf,0.213793,1.5,0
1.48,0,eapf,0.308041,1.5,0
1.49,0,eapf,0.402289,1.5,0
1.5,0,eapf,0.496536,1.5,0
1.51,0,eapf,0.590784,1.5,0
1.52,0,eapf,0.685032,1.5,0
1.53,0,eapf,0.77928,1.5,0
1.54,0,eapf,0.873528,1.5,0
1.55,0,eapf,0.967775,1.5,0
1.56,0,eapf,1.062023,1.5,0
1.57,0,eapf,1.156271,1.5,0
1.58,0,eapf,1.250519,1.5,0
1.59,0,eapf,1.344767,1.5,0
1.6,0,eapf,1.439014,1.5,0
1.61,0,eapf,1.533262,1.5,0
1.62,0,eapf,1.62751,1.5,0
1.63,0,eapf,1.721758,1.5,0
1.64,0,eapf,1.816005,1.5,0
1.65,0,eapf,1.910253,1.5,0
1.66,0,eapf,2.004501,1.5,0
1.67,0,eapf,2.098749,1.5,0
1.68,0,eapf,2.192997,1.5,0
1.69,0,eapf,2.287244,1.5,0
1.7,0,eapf,2.381492,1.5,0
1.71,0,eapf,2.47574,1.5,0
1.72,0,eapf,2.569988,1.5,0
1.73,0,eapf,2.664235,1.5,0
1.74,0,eapf,2.758483,1.5,0
1.75,0,eapf,2.852731,1.5,0
1.76,0,eapf,2.946979,1.5,0
1.77,0,eapf,3.041227,1.5,0
1.78,0,eapf,3.135474,1.5,0
1.79,0,eapf,3.229722,1.5,0
1.8,0,eapf,3.32397,1.5,0
1.81,0,eapf,3.418218,1.5,0
1.82,0,eapf,3.512465,1.5,0
1.83,0,eapf,3.606713,1.5,0
1.84,0,eapf,3.700961,1.5,0
1.85,0,eapf,3.795209,1.5,0
1.86,0,eapf,3.889457,1.5,0
1.87,0,eapf,3.983704,1.5,0
1.88,0,eapf,4.077952,1.5,0
1.89,0,eapf,4.1722,1.5,0
1.9,0,eapf,4.266448,1.5,0
1.91,0,eapf,4.360695,1.5,0
1.92,0,eapf,4.454943,1.5,0
1.93,0,eapf,4.549191,1.5,0
1.94,0,eapf,4.643439,1.5,0
1.95,0,eapf,4.737687,1.5,0
1.96,0,eapf,4.831934,1.5,0
1.97,0,eapf,4.926182,1.5,0
1.98,0,eapf,5.02043,1.5,0
1.99,0,eapf,5.114678,1.5,0
2.0,0,eapf,5.208925,1.5,0
2.01,0,eapf,5.303173,1.5,0
2.02,0,eapf,5.397421,1.5,0
2.03,0,eapf,5.491669,1.5,0
2.04,0,eapf,5.585917,1.5,0
2.05,0,eapf,5.680164,1.5,0
2.06,0,eapf,5.774412,1.5,0
2.07,0,eapf,5.86866,1.5,0
2.08,0,eapf,5.962908,1.5,0
2.09,0,eapf,6.057155,1.5,0
2.1,0,eapf,6.151403,1.5,0
2.11,0,eapf,6.245651,1.5,0
2.12,0,eapf,0.056714,1.5,1
2.13,0,eapf,0.150961,1.5,0
2.14,0,eapf,0.245209,1.5,0
2.15,0,eapf,0.339457,1.5,0
2.16,0,eapf,0.433705,1.5,0
2.17,0,eapf,0.527952,1.5,0
2.18,0,eapf,0.6222,1.5,0
2.19,0,eapf,0.716448,1.5,0
2.2,0,eapf,0.810696,1.5,0
2.21,0,eapf,0.904944,1.5,0
2.22,0,eapf,0.999191,1.5,0
2.23,0,eapf,1.093439,1.5,0
2.24,0,eapf,1.187687,1.5,0
2.25,0,eapf,1.281935,1.5,0
2.26,0,eapf,1.376182,1.5,0
2.27,0,eapf,1.47043,1.5,0
2.28,0,eapf,1.564678,1.5,0
2.29,0,eapf,1.658926,1.5,0
2.3,0,eapf,1.753174,1.5,0
2.31,0,eapf,1.847421,1.5,0
2.32,0,eapf,1.941669,1.5,0
2.33,0,eapf,2.035917,1.5,0
2.34,0,eapf,2.130165,1.5,0
2.35,0,eapf,2.224412,1.5,0
2.36,0,eapf,2.31866,1.5,0
2.37,0,eapf,2.412908,1.5,0
2.38,0,eapf,2.507156,1.5,0
2.39,0,eapf,2.601404,1.5,0
2.4,0,eapf,2.695651,1.5,0
2.41,0,eapf,2.789899,1.5,0
2.42,0,eapf,2.884147,1.5,0
2.43,0,eapf,2.978395,1.5,0
2.44,0,eapf,3.072642,1.5,0
2.45,0,eapf,3.16689,1.5,0
2.46,0,eapf,3.261138,1.5,0
2.47,0,eapf,3.355386,1.5,0
2.48,0,eapf,3.449634,1.5,0
2.49,0,eapf,3.543881,1.5,0
2.5,0,eapf,3.638129,1.5,0
2.51,0,eapf,3.732377,1.5,0
2.52,0,eapf,3.826625,1.5,0
2.53,0,eapf,3.920872,1.5,0
2.54,0,eapf,4.01512,1.5,0
2.55,0,eapf,4.109368,1.5,0
2.56,0,eapf,4.203616,1.5,0
2.57,0,eapf,4.297864,1.5,0
2.58,0,eapf,4.392111,1.5,0
2.59,0,eapf,4.486359,1.5,0
2.6,0,eapf,4.580607,1.5,0
2.61,0,eapf,4.674855,1.5,0
2.62,0,eapf,4.769103,1.5,0
2.63,0,eapf,4.86335,1.5,0
2.64,0,eapf,4.957598,1.5,0
2.65,0,eapf,5.051846,1.5,0
2.66,0,eapf,5.146094,1.5,0
2.67,0,eapf,5.240341,1.5,0
2.68,0,eapf,5.334589,1.5,0
2.69,0,eapf,5.428837,1.5,0
2.7,0,eapf,5.523085,1.5,0
2.71,0,eapf,5.617333,1.5,0
2.72,0,eapf,5.71158,1.5,0
2.73,0,eapf,5.805828,1.5,0
2.74,0,eapf,5.900076,1.5,0
2.75,0,eapf,5.994324,1.5,0
2.76,0,eapf,6.088571,1.5,0
2.77,0,eapf,6.182819,1.5,0
2.78,0,eapf,6.277067,1.5,0
2.79,0,eapf,0.088129,1.5,1
2.8,0,eapf,0.182377,1.5,0
2.81,0,eapf,0.276625,1.5,0
2.82,0,eapf,0.370873,1.5,0
2.83,0,eapf,0.465121,1.5,0
2.84,0,eapf,0.559368,1.5,0
2.85,0,eapf,0.653616,1.5,0
2.86,0,eapf,0.747864,1.5,0
2.87,0,eapf,0.842112,1.5,0
2.88,0,eapf,0.936359,1.5,0
2.89,0,eapf,1.030607,1.5,0
2.9,0,eapf,1.124855,1.5,0
2.91,0,eapf,1.219103,1.5,0
2.92,0,eapf,1.313351,1.5,0
2.93,0,eapf,1.407598,1.5,0
2.94,0,eapf,1.501846,1.5,0
2.95,0,eapf,1.596094,1.5,0
2.96,0,eapf,1.690342,1.5,0
2.97,0,eapf,1.784589,1.5,0
2.98,0,eapf,1.878837,1.5,0
2.99,0,eapf,1.973085,1.5,0
3.0,0,eapf,2.067333,1.5,0
3.01,0,eapf,2.161581,1.5,0
3.02,0,eapf,2.255828,1.5,0
3.03,0,eapf,2.350076,1.5,0
3.04,0,eapf,2.444324,1.5,0
3.05,0,eapf,2.538572,1.5,0
3.06,0,eapf,2.63282,1.5,0
3.07,0,eapf,2.727067,1.5,0
3.08,0,eapf,2.821315,1.5,0
