t_s,timestamp_s,frame_index,roi_id,agent_id,raw_brightness,brightness_used,normalized_signal,signal_norm,state,rising_edge,accepted_flash_event,event_type,threshold_on,threshold_off,norm_on_threshold,norm_off_threshold,adaptive_low,adaptive_high,adaptive_amplitude,estimated_frequency_hz,signal_frequency_hz,accepted_flash_event_count,brightness_mean,detection_mode,detector_episode_latch_enabled,detector_reject_reason,duplicate_suppressed_count,elapsed_time_s,full_frame_mean,last_rising_edge_time_s,latch_off_threshold,latch_on_threshold,local_contrast,local_contrast_ratio,periodicity_confidence,rising_edge_count,roi,roi_mean,roi_median_brightness,roi_top_percentile_brightness,signal_quality,source_agent_id,top_percentile_brightness,use_adaptive
0.267401,15161.569741045,1,0,V0,20.0,20.0,0.0,0.0,OFF,False,False,,180.0,120.0,0.65,0.35,0.0,1.0,0.0,0.0,0.0,0,20.0,local_contrast,False,,0,0.38726422899890167,107.77,,0.35,0.65,20.0,0.2817,0.0,0,"{'x': 76, 'y': 274, 'width': 224, 'height': 206}",70.68,70.0,90.0,0.0,V0,90.0,True
0.267401,15161.569741045,1,1,V1,102.0,102.0,0.0,0.0,OFF,False,False,,180.0,120.0,0.65,0.35,0.0,1.0,0.0,0.0,0.0,0,102.0,local_contrast,False,,0,0.38726422899890167,107.77,,0.35,0.65,102.0,1.7895,0.0,0,"{'x': 495, 'y': 305, 'width': 141, 'height': 139}",74.58,56.0,158.0,0.0,V1,158.0,True
0.400877,15161.583360214,2,0,V0,58.0,58.0,0.0,0.0,OFF,False,False,,180.0,120.0,0.65,0.35,0.0,1.0,0.0,0.0,0.0,0,58.0,local_contrast,False,,0,0.4008833979987685,109.48,,0.35,0.65,58.0,0.5979,0.0,0,"{'x': 76, 'y': 274, 'width': 224, 'height': 206}",109.05,96.0,154.0,0.0,V0,154.0,True
0.400877,15161.583360214,2,1,V1,101.0,101.0,0.0,0.0,OFF,False,False,,180.0,120.0,0.65,0.35,0.0,1.0,0.0,0.0,0.0,0,101.0,local_contrast,False,,0,0.4008833979987685,109.48,,0.35,0.65,101.0,1.9057,0.0,0,"{'x': 495, 'y': 305, 'width': 141, 'height': 139}",69.71,52.0,153.0,0.0,V1,153.0,True
0.434164,15161.616647536,3,0,V0,57.0,57.0,0.0,0.0,OFF,False,False,,180.0,120.0,0.65,0.35,0.0,1.0,0.0,0.0,0.0,0,57.0,local_contrast,False,,0,0.43417072000011103,105.56,,0.35,0.65,57.0,0.6196,0.0,0,"{'x': 76, 'y': 274, 'width': 224, 'height': 206}",104.99,91.0,148.0,0.0,V0,148.0,True
0.434164,15161.616647536,3,1,V1,74.0,74.0,0.0,0.0,OFF,False,False,,180.0,120.0,0.65,0.35,0.0,1.0,0.0,0.0,0.0,0,74.0,local_contrast,False,,0,0.43417072000011103,105.56,,0.35,0.65,74.0,1.5417,0.0,0,"{'x': 495, 'y': 305, 'width': 141, 'height': 139}",58.6,47.0,121.0,0.0,V1,121.0,True
0.46747,15161.649953413,4,0,V0,57.0,57.0,0.0,0.0,OFF,False,False,,180.0,120.0,0.65,0.35,0.0,1.0,0.0,0.0,0.0,0,57.0,local_contrast,False,,0,0.46747659699940414,104.62,,0.35,0.65,57.0,0.6129,0.0,0,"{'x': 76, 'y': 274, 'width': 224, 'height': 206}",105.18,92.0,149.0,0.0,V0,149.0,True
0.46747,15161.649953413,4,1,V1,5.0,5.0,0.0,0.0,OFF,False,False,,180.0,120.0,0.65,0.35,0.0,1.0,0.0,0.0,0.0,0,5.0,local_contrast,False,,0,0.46747659699940414,104.62,,0.35,0.65,5.0,0.1136,0.0,0,"{'x': 495, 'y': 305, 'width': 141, 'height': 139}",42.63,43.0,48.0,0.0,V1,48.0,True
0.500799,15161.683282439,5,0,V0,57.0,57.0,0.0,0.0,OFF,False,False,,180.0,120.0,0.65,0.35,0.0,1.0,0.0,0.0,0.0,0,57.0,local_contrast,False,,0,0.5008056229999056,104.64,,0.35,0.65,57.0,0.6129,0.0,0,"{'x': 76, 'y': 274, 'width': 224, 'height': 206}",105.22,92.0,149.0,0.0,V0,149.0,True
0.500799,15161.683282439,5,1,V1,6.0,6.0,0.0,0.0,OFF,False,False,,180.0,120.0,0.65,0.35,0.0,1.0,0.0,0.0,0.0,0,6.0,local_contrast,False,,0,0.5008056229999056,104.64,,0.35,0.65,6.0,0.1395,0.0,0,"{'x': 495, 'y': 305, 'width': 141, 'height': 139}",42.47,42.0,48.0,0.0,V1,48.0,True
