t_s,detected_state,leader_flash_event,brightness_used,signal_norm,camera_ms
1.5e-05,0,0,101.33,0.0,998.85
0.998966,0,0,116.67,0.0,76.21
1.07527,0,0,121.33,0.0,79.89
1.155233,0,0,100.33,0.0,100.26
1.255568,0,0,102.0,0.0,73.68
1.329325,0,0,100.33,0.0,66.16
1.395555,0,0,123.0,0.0,76.9
1.472542,0,0,122.33,0.0,76.1
1.548711,0,0,123.33,0.0,86.72
1.635505,0,0,99.33,0.0,95.6
1.731179,0,0,102.0,0.0737,95.61
1.826865,0,0,100.0,0.0,64.36
1.891289,1,1,121.67,0.9475,57.83
1.949257,1,0,121.67,0.9503,72.04
2.021425,1,0,122.67,0.9913,79.74
2.101282,0,0,101.0,0.0368,90.59
2.191993,0,0,99.67,0.0,96.44
2.288549,0,0,101.0,0.0481,67.87
2.356531,0,0,103.67,0.1638,62.08
2.418729,1,1,121.67,0.9546,78.53
2.497449,1,0,123.0,1.0,90.97
2.588523,1,0,113.33,0.5798,72.1
2.660724,0,0,99.67,0.0,96.41
2.75724,0,0,101.33,0.0675,70.59
2.827931,0,0,100.33,0.0229,64.89
2.892925,1,1,121.67,0.9493,74.15
2.96723,1,0,121.33,0.9358,73.69
3.041023,1,0,123.67,1.0,83.27
3.124398,0,0,100.0,0.0029,94.05
3.218551,0,0,102.5,0.11,92.95
3.311601,0,0,99.33,0.0,63.58
3.375388,0,0,106.33,0.2849,56.8
3.43236,1,1,121.0,0.9166,71.27
3.503833,1,0,122.33,0.9753,78.24
3.58223,0,0,106.0,0.2687,89.04
3.671434,0,0,99.33,0.0,95.3
3.766898,0,0,100.67,0.0432,66.04
3.83309,0,0,99.33,0.0,62.02
3.89527,1,1,120.33,0.896,72.19
3.967659,1,0,121.0,0.9262,71.74
4.039571,1,0,122.0,0.9709,83.46
4.123196,0,0,98.67,0.0,93.18
4.216549,0,0,101.0,0.069,92.23
4.308949,0,0,98.67,0.0,64.06
4.373186,0,0,104.33,0.2155,57.13
4.43048,1,1,120.0,0.8921,70.33
4.501026,1,0,121.33,0.9509,76.26
4.577459,1,0,108.0,0.3753,88.52
4.666153,0,0,98.0,0.0,95.06
4.761389,0,0,100.0,0.0291,67.61
4.829178,0,0,98.67,0.0,63.4
4.892751,1,1,119.67,0.8843,73.21
4.966187,1,0,119.0,0.8552,71.95
5.038319,1,0,121.67,0.9713,81.33
5.119826,0,0,99.33,0.0,91.08
5.211085,0,0,100.33,0.0435,92.54
5.303806,0,0,98.33,0.0,63.97
5.367953,1,1,119.0,0.8552,92.83
5.461002,1,0,119.0,0.8552,70.65
5.531837,1,0,121.33,0.9565,77.12
5.609137,0,0,99.0,0.0,89.5
5.698818,0,0,98.67,0.0,92.87
5.791883,0,0,100.33,0.0558,65.03
5.857102,0,0,101.33,0.0976,61.53
5.918828,1,1,119.0,0.8603,71.43
5.990491,1,0,121.33,0.9624,74.43
6.065116,1,0,120.0,0.9047,87.99
6.153299,0,0,97.67,0.0,94.65
6.248137,0,0,98.67,0.0,69.89
6.318215,0,0,98.33,0.0,64.4
6.382809,1,1,119.33,0.8781,74.18
6.457228,1,0,118.33,0.8475,70.81
6.528235,1,0,120.0,0.9274,76.23
6.604669,0,0,98.67,0.0,88.4
6.693264,0,0,97.83,0.0,92.81
6.786265,0,0,99.33,0.0287,64.5
6.850951,0,0,97.67,0.0,61.08
6.912245,1,1,118.0,0.8404,71.06
6.983552,1,0,118.0,0.8404,70.1
7.053883,1,0,120.0,0.9329,81.1
7.135189,0,0,98.0,0.0,90.2
7.225601,0,0,100.0,0.0665,89.39
7.315192,0,0,97.67,0.0,62.77
7.378163,1,1,118.0,0.8477,90.89
7.469314,1,0,119.0,0.8987,70.27
7.539798,1,0,120.33,0.9565,81.59
7.621595,0,0,99.67,0.0583,90.19
7.711995,0,0,101.67,0.1452,89.94
7.802148,0,0,98.67,0.0148,62.61
7.86496,1,1,117.33,0.8261,90.53
7.955743,1,0,117.67,0.8409,68.79
8.024755,1,0,120.0,0.9476,76.22
8.10119,0,0,101.33,0.1323,86.32
8.187731,0,0,100.0,0.0737,90.55
8.278506,0,0,102.0,0.1619,64.17
8.342896,0,0,99.67,0.0591,60.4
8.403515,1,1,118.33,0.8822,69.46
8.47328,1,0,119.0,0.9227,67.95
8.541454,1,0,122.0,1.0,76.92
8.618608,0,0,101.0,0.1192,88.58
8.707418,0,0,100.0,0.0745,93.29
8.800935,0,0,100.0,0.0745,65.11
8.866261,0,0,102.0,0.1638,57.77
8.924263,1,1,118.0,0.878,73.04
8.997585,1,0,118.33,0.9146,76.01
9.073855,1,0,110.0,0.5385,89.22
9.163311,0,0,93.67,0.0,99.86
9.263407,0,0,94.33,0.0,97.67
9.361315,0,0,103.33,0.2423,64.11
9.425668,0,0,110.0,0.5455,57.75
9.483662,0,0,110.0,0.5455,77.26
9.561115,0,0,108.33,0.4695,86.62
9.647975,0,0,95.67,0.0,89.86
9.738077,0,0,96.33,0.0,86.63
9.824944,0,0,94.33,0.0,60.31
9.885485,0,0,104.67,0.3135,87.03
9.972756,0,0,103.33,0.2535,65.58
10.038584,0,0,107.33,0.4326,73.14
10.111974,0,0,94.33,0.0,82.87
10.195096,0,0,96.67,0.0,83.61
10.278953,0,0,97.33,0.0172,59.4
10.338595,0,0,96.33,0.0,86.77
10.425611,0,0,107.0,0.4476,62.98
10.488843,0,0,110.67,0.6036,67.11
10.556216,1,1,112.0,0.6677,76.99
10.633505,0,0,95.33,0.0,83.53
10.717291,0,0,97.0,0.0286,82.36
10.799898,0,0,95.33,0.0,75.14
10.875297,0,0,109.33,0.5629,66.85
10.942451,0,0,107.67,0.4932,62.79
11.005512,0,0,110.67,0.6334,67.78
11.073553,1,1,112.0,0.6965,78.2
11.152055,0,0,95.67,0.0,84.49
11.236804,0,0,97.33,0.0712,80.62
11.317689,0,0,95.67,0.0,73.25
11.391206,0,0,107.67,0.5203,65.58
11.45705,0,0,107.33,0.5071,62.38
11.519701,1,1,113.0,0.7536,72.04
11.592061,0,0,99.0,0.147,81.44
11.673798,0,0,96.33,0.0291,84.02
11.758149,0,0,96.67,0.0441,58.66
11.817084,0,0,96.0,0.0146,86.68
11.904031,0,0,107.0,0.5,60.95
11.965248,0,0,107.67,0.5296,61.1
12.02662,1,1,111.33,0.6911,69.79
12.096733,0,0,97.67,0.0889,79.98
12.17699,0,0,95.33,0.0,84.63
12.261919,0,0,96.0,0.0221,60.55
12.322747,0,0,94.0,0.0,89.57
12.412603,0,0,108.0,0.5549,64.15
12.477036,0,0,109.33,0.6221,64.95
12.542269,1,1,113.33,0.8119,73.59
12.616188,0,0,95.33,0.0,83.11
12.699586,0,0,96.0,0.0303,84.95
12.784832,0,0,97.33,0.0904,60.11
12.84523,0,0,99.67,0.1961,88.23
12.933771,1,1,108.67,0.6759,63.8
12.997924,1,0,112.0,0.9364,69.73
13.067941,1,0,113.0,1.0,80.57
13.148813,0,0,96.33,0.0566,85.15
13.234257,0,0,98.33,0.1698,82.98
13.317539,0,0,96.33,0.0566,74.4
13.392238,1,1,110.33,0.8489,67.19
13.459772,1,0,108.67,0.7815,64.69
13.52476,1,0,113.33,1.0,73.22
13.598286,0,0,97.0,0.1002,82.79
13.681384,0,0,96.67,0.0804,85.32
13.767012,0,0,97.33,0.12,60.53
13.827841,0,0,95.0,0.0,89.18
13.91733,1,1,108.0,0.76,64.03
13.981706,1,0,110.0,0.88,65.72
14.047733,1,0,113.0,1.0,73.83
14.121895,0,0,97.67,0.1404,83.81
14.206048,0,0,97.67,0.1404,84.16
14.290516,0,0,95.0,0.0,59.06
14.349914,0,0,102.0,0.4001,86.85
14.437077,1,1,107.67,0.7403,60.64
14.498096,1,0,111.33,0.9598,67.29
14.565714,1,0,113.33,1.0,75.25
14.641279,0,0,96.33,0.06,83.58
14.725181,0,0,98.0,0.1602,83.18
14.808682,0,0,96.0,0.0402,74.9
14.883903,1,1,109.67,0.8602,67.44
14.951718,1,0,108.33,0.7798,62.74
15.014778,1,0,111.33,0.9598,68.51
15.083625,1,0,104.0,0.5201,80.34
15.164289,0,0,95.67,0.0062,84.35
15.248963,0,0,97.0,0.0871,61.89
15.311203,0,0,94.33,0.0,58.04
15.369572,0,0,101.0,0.3401,66.65
15.436542,1,1,107.33,0.7199,61.11
15.49805,1,0,111.0,0.94,66.61
15.564993,1,0,112.67,1.0,75.01
15.640337,0,0,95.67,0.0061,84.01
15.72468,0,0,98.0,0.1462,82.77
15.807783,0,0,96.33,0.0399,74.24
15.882361,1,1,109.67,0.8469,68.23
15.950968,1,0,108.67,0.7864,62.28
16.013603,1,0,111.67,0.9679,68.32
16.082265,1,0,105.67,0.6049,79.84
16.16245,0,0,96.0,0.02,85.23
16.248023,0,0,97.0,0.0805,61.26
16.309651,0,0,94.33,0.0,58.31
16.368302,0,0,101.0,0.3265,67.95
16.436594,1,1,107.33,0.7094,60.73
16.497716,1,0,111.0,0.9314,66.44
16.564509,1,0,112.33,1.0,74.82
16.639671,0,0,95.0,0.0,83.49
16.723514,0,0,97.33,0.1195,82.48
16.806339,0,0,95.67,0.0203,74.08
16.880768,1,1,109.33,0.8365,67.14
16.948295,1,0,108.0,0.7571,62.75
17.0114,1,0,111.0,0.9363,68.53
17.080294,1,0,106.67,0.6776,78.59
17.159246,0,0,96.33,0.0598,85.21
17.244811,0,0,96.67,0.0649,63.13
17.308315,0,0,94.67,0.0,57.99
17.366658,0,0,100.0,0.2671,68.4
17.43541,1,1,107.33,0.7123,61.17
17.496989,1,0,111.0,0.9353,66.31
17.563672,1,0,113.33,1.0,74.93
17.638967,0,0,96.33,0.0403,82.56
17.721918,0,0,98.33,0.1622,82.49
17.804769,0,0,95.67,0.0,74.47
17.879607,1,1,109.33,0.8331,67.06
17.947076,1,0,108.0,0.752,63.28
18.010741,1,0,111.0,0.9503,67.4
18.07851,1,0,108.67,0.8266,79.43
18.158322,0,0,96.33,0.042,83.85
18.242544,0,0,96.67,0.0636,63.22
18.306138,0,0,94.33,0.0,57.98
18.364491,0,0,99.0,0.2155,68.28
18.433139,1,1,107.33,0.7441,61.11
18.494687,1,0,110.33,0.9344,65.62
18.560686,1,0,112.67,1.0,74.26
18.635324,0,0,96.0,0.0252,83.35
