t_s,phase_rad,frequency_hz,phase_error_rad,follower_flash,loop_dt_ms
7.549963,1.754343,1.939236,1.623057,0,71.557
7.631376,2.78134,1.94005,1.586978,0,81.413
7.716036,3.847534,1.940696,1.551276,0,84.66
7.774635,4.59552,1.941205,1.516345,0,58.599
7.862196,5.697007,1.941627,1.689757,0,87.561
7.923522,0.195417,1.941979,1.657549,1,61.326
7.984944,0.97812,1.942272,1.625279,0,61.421
8.054336,1.857939,1.942517,1.59322,0,69.393
8.134368,2.867362,1.942724,1.561497,0,80.031
8.21827,3.923733,1.942898,1.530075,0,83.902
8.279396,4.701711,1.943046,1.498664,0,61.127
8.368611,5.822678,1.943242,1.592451,0,89.215
8.43374,0.366408,1.943477,1.568597,1,65.129
8.496695,1.1667,1.943742,1.544469,0,62.954
8.57,2.093286,1.944029,1.521627,0,73.305
8.652639,3.133756,1.944333,1.499965,0,82.639
8.736477,4.188725,1.944649,1.478547,0,83.838
8.79608,4.947416,1.944974,1.454522,0,59.603
8.884669,6.059711,1.945234,1.335787,0,88.589
8.945874,0.55357,1.945442,1.306016,1,61.206
9.012737,1.399151,1.945606,1.276863,0,66.862
9.090106,2.372575,1.945735,1.248288,0,77.369
9.174369,3.429709,1.945835,1.220282,0,84.264
9.255026,4.442169,1.945912,1.192885,0,80.656
9.327617,5.355453,1.945969,1.166118,0,72.591
9.393451,6.184735,1.946064,0.932742,0,65.835
9.453739,0.661825,1.946188,0.912964,1,60.287
9.519449,1.487417,1.946335,0.894759,0,65.71
9.593551,2.4148,1.946499,0.878156,0,74.103
9.677248,3.45882,1.946677,0.863076,0,83.697
9.759788,4.488098,1.946864,0.848602,0,82.54
9.83422,5.421555,1.947059,1.800332,0,74.432
9.902515,6.282553,1.94726,1.782095,0,68.295
9.964275,0.782445,1.947463,1.760793,1,61.76
10.031886,1.63866,1.947668,1.737859,0,67.611
10.110522,2.630946,1.947874,1.714097,0,78.635
10.194905,3.694449,1.948079,1.689526,0,84.384
10.27671,4.726999,1.948284,1.663922,0,81.805
10.350604,5.662809,1.948486,1.560734,0,73.894
10.41651,0.217626,1.948687,1.533463,1,65.907
10.479167,1.015721,1.948885,1.506032,0,62.657
10.550895,1.924698,1.94908,1.479248,0,71.728
10.632911,2.959445,1.949272,1.453227,0,82.016
10.716637,4.014867,1.949461,1.42752,0,83.726
10.775623,4.766973,1.949647,1.400732,0,58.987
10.863163,5.868513,1.949829,1.375782,0,87.54
10.923899,0.354414,1.949981,0.415319,1,60.736
10.985652,1.132576,1.95011,0.390917,0,61.753
11.055246,2.00404,1.950218,0.369971,0,69.594
11.135207,3.000242,1.95031,0.351896,0,79.961
11.218318,4.033155,1.950388,0.336137,0,83.111
11.279193,4.792004,1.950455,0.322113,0,60.874
11.36876,5.90591,1.950513,1.491783,0,89.567
11.432825,0.426777,1.950564,1.475938,1,64.065
11.49635,1.226269,1.950608,1.457417,0,63.524
11.569508,2.145407,1.950647,1.436884,0,73.158
11.652105,3.181406,1.950682,1.414828,0,82.597
11.736796,4.243922,1.950713,1.391609,0,84.691
11.795823,4.99247,1.950741,1.367409,0,59.027
11.884312,6.102295,1.95077,1.291686,0,88.489
11.945968,0.600076,1.950801,1.267128,1,61.656
12.011819,1.432387,1.950832,1.242579,0,65.85
12.086474,2.372475,1.950864,1.218187,0,74.655
12.169337,3.412966,1.950895,1.194025,0,82.863
12.251214,4.44111,1.950927,1.170062,0,81.877
12.325325,5.373748,1.950959,1.146283,0,74.111
12.393627,6.234006,1.950986,0.909658,0,68.302
12.454534,0.719384,1.95101,0.886853,1,60.907
12.52069,1.551362,1.951031,0.865106,0,66.155
12.595387,2.48724,1.951049,0.844301,0,74.697
12.678253,3.522527,1.951066,0.824335,0,82.866
12.760904,4.554514,1.95108,0.805099,0,82.651
12.835173,5.486918,1.951094,1.728854,0,74.269
12.902958,0.059092,1.951106,1.707077,1,67.785
12.965794,0.855642,1.951117,1.682843,0,62.836
13.034087,1.720483,1.951128,1.656761,0,68.294
13.112689,2.712689,1.951138,1.629317,0,78.601
13.196738,3.772374,1.951147,1.600885,0,84.05
13.278206,4.800836,1.951155,1.571761,0,81.467
13.36951,5.950121,1.951163,1.542224,0,91.304
13.445473,0.628209,1.951171,1.512427,1,75.963
13.52192,1.595354,1.951179,1.482566,0,76.447
13.600142,2.584083,1.951186,1.452776,0,78.222
13.677987,3.567937,1.951192,1.423157,0,77.845
13.755575,4.548318,1.951199,1.393794,0,77.588
13.833869,5.536975,1.951205,1.364754,0,78.293
13.91097,0.227416,1.951212,1.336084,1,77.101
13.98919,1.214317,1.951218,1.307829,0,78.22
14.066923,2.194787,1.951223,1.280015,0,77.733
14.144969,3.178605,1.951229,1.252667,0,78.046
14.223332,4.165826,1.951234,1.2258,0,78.363
14.302037,5.156742,1.95124,1.199424,0,78.705
14.38066,6.146148,1.951245,1.173547,0,78.623
14.459735,0.857413,1.95125,1.148172,1,79.075
14.537812,1.839118,1.951255,1.123299,0,78.077
14.617203,2.836439,1.95126,1.098927,0,79.391
14.69503,3.814089,1.951265,1.075052,0,77.827
14.774715,4.814033,1.951269,1.051672,0,79.685
14.85426,5.811774,1.951274,1.02878,0,79.545
14.932989,0.515857,1.951278,1.006369,1,78.729
15.012161,1.508091,1.951282,0.984432,0,79.172
15.091023,2.496071,1.951286,0.962961,0,78.863
15.17125,3.500324,1.951291,0.941952,0,80.227
15.251047,4.498872,1.951295,0.921392,0,79.797
15.329394,5.479195,1.951298,0.901274,0,78.346
15.408407,0.184083,1.951302,0.88159,1,79.013
15.487505,1.172778,1.951306,0.862332,0,79.098
15.567443,2.171369,1.95131,0.843493,0,79.938
15.646547,3.159325,1.951313,0.825061,0,79.104
15.725979,4.150919,1.951317,0.80703,0,79.432
15.805931,5.148495,1.95132,0.789392,0,79.952
15.886212,6.14974,1.951324,0.772138,0,80.282
15.966169,0.863452,1.951327,0.75526,1,79.957
16.045477,1.852033,1.95133,0.738749,0,79.308
16.125677,2.851199,1.951333,0.722599,0,80.2
16.205592,3.846523,1.951336,0.706801,0,79.915
16.286143,4.849303,1.951339,0.691348,0,80.55
16.366544,5.849921,1.951342,0.676233,0,80.401
16.446261,0.558646,1.951345,0.661447,1,79.717
16.526297,1.554154,1.951348,0.646985,0,80.036
16.607018,2.55775,1.951351,0.632839,0,80.721
16.686505,3.545909,1.951353,0.619001,0,79.487
16.766748,4.543036,1.951356,0.605466,0,80.242
16.846768,5.537148,1.951358,0.592226,0,80.02
16.927126,0.251942,1.951361,0.579277,1,80.359
17.006866,1.242051,1.951363,0.56661,0,79.739
17.087068,2.237565,1.951366,0.55422,0,80.202
17.16659,3.224475,1.951368,0.542101,0,79.522
17.247208,4.224568,1.95137,0.530247,0,80.618
17.327352,5.218586,1.951373,0.518652,0,80.144
17.407206,6.208808,1.951375,0.50731,0,79.854
17.487123,0.916368,1.951377,0.496217,1,79.917
17.566425,1.899345,1.951379,0.485366,0,79.302
17.647169,2.899763,1.951381,0.474752,0,80.744
17.727223,3.891499,1.951383,0.464371,0,80.054
17.807024,4.879898,1.951385,0.454216,0,79.8
17.88747,5.876007,1.951387,0.444284,0,80.447
17.967505,0.58367,1.951389,0.434568,1,80.035
18.047335,1.571791,1.951391,0.425065,0,79.83
18.128263,2.573176,1.951392,0.415771,0,80.928
18.207282,3.550959,1.951394,0.406678,0,79.019
18.287611,4.544609,1.951396,0.397786,0,80.329
18.368018,5.539018,1.951398,0.389087,0,80.407
18.448005,0.244915,1.951399,0.380579,1,79.987
18.527678,1.229967,1.951401,0.372256,0,79.673
18.607926,2.221889,1.951402,0.364116,0,80.248
18.687793,3.208961,1.951404,0.356153,0,79.867
18.767867,4.198396,1.951405,0.348365,0,80.074
18.847556,5.182956,1.951407,0.340747,0,79.689
18.928356,6.180967,1.951408,0.333296,0,80.8
19.007756,0.878466,1.95141,0.326007,1,79.4
19.088528,1.875823,1.951411,0.318879,0,80.772
19.168326,2.861088,1.951413,0.311906,0,79.798
19.24861,3.852151,1.951414,0.305085,0,80.283
19.328565,4.83904,1.951415,0.298413,0,79.955
19.408757,5.828701,1.951416,0.291888,0,80.193
19.488853,0.533851,1.951418,0.285505,1,80.096
19.569062,1.52344,1.951419,0.279262,0,80.209
19.648337,2.501435,1.95142,0.273155,0,79.275
19.729164,3.498333,1.951421,0.267182,0,80.827
19.809012,4.483104,1.951422,0.261339,0,79.848
19.889823,5.479558,1.951423,0.255624,0,80.811
19.969015,0.172844,1.951424,0.250034,1,79.192
20.049055,1.159595,1.951425,0.244566,0,80.04
20.129372,2.149631,1.951427,0.239218,0,80.317
20.209329,3.135136,1.951428,0.233987,0,79.957
20.288964,4.116585,1.951428,0.22887,0,79.635
20.368674,5.098847,1.951429,0.223865,0,79.71
20.44945,6.09406,1.95143,0.21897,0,80.775
20.529276,0.794339,1.951431,0.214181,1,79.826
20.60966,1.78455,1.951432,0.209498,0,80.384
20.690189,2.776437,1.951433,0.204917,0,80.529
20.769479,3.75303,1.951434,0.200435,0,79.29
20.849517,4.738692,1.951435,0.196052,0,80.037
20.929398,5.722348,1.951436,0.191765,0,79.881
21.00952,0.425676,1.951436,0.187571,1,80.122
21.090287,1.420006,1.951437,0.18347,0,80.767
21.169778,2.398612,1.951438,0.179457,0,79.491
21.249832,3.384025,1.951439,0.175533,0,80.054
21.329323,4.362464,1.951439,0.171694,0,79.492
21.410134,5.356994,1.95144,0.16794,0,80.811
21.489806,0.054299,1.951441,0.164267,1,79.672
21.570032,1.041499,1.951442,0.160675,0,80.226
21.650553,2.032238,1.951442,0.157162,0,80.521
21.730742,3.018828,1.951443,0.153725,0,80.189
21.810534,4.000482,1.951444,0.150363,0,79.792
21.890568,4.985032,1.951444,0.147075,0,80.034
21.97062,5.96974,1.951445,0.143859,0,80.053
22.050277,0.666344,1.951445,0.140713,1,79.657
22.130275,1.650242,1.951446,0.137636,0,79.998
22.210305,2.634474,1.951447,0.134626,0,80.03
22.290639,3.622364,1.951447,0.131682,0,80.334
22.370837,4.608518,1.951448,0.128802,0,80.197
22.45053,5.588424,1.951448,0.125985,0,79.693
22.531429,0.299876,1.951449,0.123231,1,80.899
22.611524,1.2846,1.951449,0.120536,0,80.096
22.691005,2.261731,1.95145,0.1179,0,79.481
22.77225,3.260431,1.95145,0.115322,0,81.245
22.851516,4.234813,1.951451,0.1128,0,79.266
22.930925,5.210902,1.951451,0.110333,0,79.409
23.01115,6.196933,1.951452,0.10792,0,80.225
23.091578,0.902221,1.951452,0.10556,1,80.428
23.171915,1.889524,1.951453,0.103252,0,80.337
23.251441,2.866838,1.951453,0.100994,0,79.526
23.331636,3.852314,1.951453,0.098785,0,80.196
23.411617,4.835103,1.951454,0.096625,0,79.98
23.491911,5.821692,1.951454,0.094512,0,80.294
23.572272,0.525873,1.951455,0.092445,1,80.361
23.651602,1.500549,1.951455,0.090423,0,79.33
23.73189,2.486934,1.951455,0.088446,0,80.288
23.811552,3.4656,1.951456,0.086512,0,79.662
23.892369,4.45839,1.951456,0.08462,0,80.817
23.971798,5.434107,1.951457,0.082769,0,79.428
24.051658,0.131901,1.951457,0.080959,1,79.861
24.132075,1.119657,1.951457,0.079189,0,80.417
24.212329,2.105388,1.951458,0.077457,0,80.254
24.29253,3.090425,1.951458,0.075763,0,80.201
24.37208,4.067437,1.951458,0.074107,0,79.549
24.452844,5.059305,1.951459,0.072486,0,80.764
24.532631,6.039169,1.951459,0.070901,0,79.788
24.611616,0.725965,1.951459,0.06935,1,78.984
24.69281,1.723015,1.951459,0.067834,0,81.195
24.772779,2.704998,1.95146,0.06635,0,79.969
24.852334,3.681875,1.95146,0.064899,0,79.555
24.932916,4.671318,1.95146,0.06348,0,80.582
25.012905,5.653458,1.951461,0.062092,0,79.989
25.093023,0.353967,1.951461,0.060734,1,80.118
25.172735,1.332652,1.951461,0.059406,0,79.712
25.252495,2.311899,1.951461,0.058107,0,79.76
25.332822,3.298059,1.951462,0.056836,0,80.326
25.412484,4.276055,1.951462,0.055593,0,79.663
25.493012,5.264629,1.951462,0.054377,0,80.528
25.573249,6.249613,1.951462,0.053188,0,80.237
25.652702,0.941783,1.951462,0.052025,1,79.454
25.733464,1.933151,1.951463,0.050887,0,80.762
25.813394,2.914302,1.951463,0.049774,0,79.93
25.894014,3.903881,1.951463,0.048686,0,80.62
25.973314,4.877259,1.951463,0.047621,0,79.3
26.05345,5.860868,1.951463,0.04658,0,80.136
26.13327,0.557378,1.951464,0.045561,1,79.819
26.213187,1.538257,1.951464,0.044565,0,79.917
26.293618,2.525416,1.951464,0.04359,0,80.431
26.373813,3.509655,1.951464,0.042637,0,80.195
26.453419,4.486651,1.951464,0.041705,0,79.606
26.534293,5.479181,1.951465,0.040793,0,80.874
26.614013,0.17435,1.951465,0.0399,1,79.72
26.694397,1.160827,1.951465,0.039028,0,80.384
26.774392,2.142512,1.951465,0.038174,0,79.995
26.854698,3.128005,1.951465,0.03734,0,80.307
26.934325,4.105145,1.951465,0.036523,0,79.627
27.014184,5.085107,1.951466,0.035724,0,79.858
27.094575,6.071584,1.951466,0.034943,0,80.391
27.174359,0.767416,1.951466,0.034179,1,79.784
27.254621,1.752284,1.951466,0.033431,0,80.263
27.334425,2.731511,1.951466,0.0327,0,79.804
27.415175,3.722318,1.951466,0.031985,0,80.75
27.495082,4.702785,1.951466,0.031286,0,79.908
27.579367,5.736907,1.951467,0.030602,0,84.285
27.668721,0.549985,1.951467,0.029933,1,89.354
27.748873,1.533406,1.951467,0.029278,0,80.152
27.815289,2.348386,1.951467,0.028637,0,66.416
27.894797,3.323889,1.951467,0.028011,0,79.509
27.974946,4.307231,1.951467,0.027399,0,80.149
28.054895,5.288111,1.951467,0.026799,0,79.949
28.134881,6.26943,1.951467,0.026213,0,79.986
28.215206,0.971701,1.951467,0.02564,1,80.325
28.295623,1.958278,1.951468,0.025079,0,80.417
28.375205,2.934607,1.951468,0.024531,0,79.582
28.455249,3.916591,1.951468,0.023994,0,80.044
28.536175,4.909375,1.951468,0.02347,0,80.926
28.61513,5.877982,1.951468,0.022956,0,78.955
28.69567,0.582828,1.951468,0.022454,1,80.54
28.775733,1.564992,1.951468,0.021963,0,80.063
28.855534,2.543943,1.951468,0.021483,0,79.801
28.935801,3.528595,1.951468,0.021013,0,80.267
29.015541,4.506765,1.951468,0.020554,0,79.739
29.095547,5.488196,1.951469,0.020104,0,80.006
29.175983,0.191715,1.951469,0.019665,1,80.437
29.255512,1.167276,1.951469,0.019234,0,79.529
29.336259,2.157761,1.951469,0.018814,0,80.747
29.415367,3.128143,1.951469,0.018402,0,79.108
29.496077,4.118162,1.951469,0.018,0,80.71
29.576321,5.10245,1.951469,0.017606,0,80.244
29.656728,6.088736,1.951469,0.017221,0,80.407
29.7358,0.775461,1.951469,0.016845,1,79.072
29.816645,1.767093,1.951469,0.016476,0,80.845
29.896086,2.741516,1.951469,0.016116,0,79.442
29.976575,3.728766,1.951469,0.015764,0,80.488
