t_s,agent_id,event_type,model
0.05,0,agent_flash,kuramoto
0.1,1,agent_flash,kuramoto
0.19,2,agent_flash,kuramoto
0.61,2,agent_flash,kuramoto
0.63,1,agent_flash,kuramoto
0.68,0,agent_flash,kuramoto
1.11,2,agent_flash,kuramoto
1.15,1,agent_flash,kuramoto
1.2,0,agent_flash,kuramoto
1.62,2,agent_flash,kuramoto
1.66,1,agent_flash,kuramoto
1.72,0,agent_flash,kuramoto
2.13,2,agent_flash,kuramoto
2.17,1,agent_flash,kuramoto
2.23,0,agent_flash,kuramoto
2.64,2,agent_flash,kuramoto
2.68,1,agent_flash,kuramoto
2.74,0,agent_flash,kuramoto
3.15,2,agent_flash,kuramoto
3.19,1,agent_flash,kuramoto
3.25,0,agent_flash,kuramoto
3.66,2,agent_flash,kuramoto
3.7,1,agent_flash,kuramoto
3.76,0,agent_flash,kuramoto
4.17,2,agent_flash,kuramoto
4.21,1,agent_flash,kuramoto
4.27,0,agent_flash,kuramoto
4.68,2,agent_flash,kuramoto
4.72,1,agent_flash,kuramoto
4.78,0,agent_flash,kuramoto
5.2,2,agent_flash,kuramoto
5.23,1,agent_flash,kuramoto
5.3,0,agent_flash,kuramoto
5.71,2,agent_flash,kuramoto
5.74,1,agent_flash,kuramoto
5.81,0,agent_flash,kuramoto
6.22,2,agent_flash,kuramoto
6.25,1,agent_flash,kuramoto
6.32,0,agent_flash,kuramoto
6.73,2,agent_flash,kuramoto
6.77,1,agent_flash,kuramoto
6.83,0,agent_flash,kuramoto
7.24,2,agent_flash,kuramoto
7.28,1,agent_flash,kuramoto
7.34,0,agent_flash,kuramoto
7.75,2,agent_flash,kuramoto
7.79,1,agent_flash,kuramoto
7.85,0,agent_flash,kuramoto
8.26,2,agent_flash,kuramoto
8.3,1,agent_flash,kuramoto
8.36,0,agent_flash,kuramoto
8.77,2,agent_flash,kuramoto
8.81,1,agent_flash,kuramoto
8.87,0,agent_flash,kuramoto
9.28,2,agent_flash,kuramoto
9.32,1,agent_flash,kuramoto
9.38,0,agent_flash,kuramoto
9.79,2,agent_flash,kuramoto
9.83,1,agent_flash,kuramoto
9.89,0,agent_flash,kuramoto
10.31,2,agent_flash,kuramoto
10.34,1,agent_flash,kuramoto
10.41,0,agent_flash,kuramoto
10.82,2,agent_flash,kuramoto
10.85,1,agent_flash,kuramoto
10.92,0,agent_flash,kuramoto
11.33,2,agent_flash,kuramoto
11.36,1,agent_flash,kuramoto
11.43,0,agent_flash,kuramoto
11.84,2,agent_flash,kuramoto
11.88,1,agent_flash,kuramoto
11.94,0,agent_flash,kuramoto
12.35,2,agent_flash,kuramoto
12.39,1,agent_flash,kuramoto
12.45,0,agent_flash,kuramoto
12.86,2,agent_flash,kuramoto
12.9,1,agent_flash,kuramoto
12.96,0,agent_flash,kuramoto
13.37,2,agent_flash,kuramoto
13.41,1,agent_flash,kuramoto
13.47,0,agent_flash,kuramoto
13.88,2,agent_flash,kuramoto
13.92,1,agent_flash,kuramoto
13.98,0,agent_flash,kuramoto
14.39,2,agent_flash,kuramoto
14.43,1,agent_flash,kuramoto
14.49,0,agent_flash,kuramoto
14.9,2,agent_flash,kuramoto
14.94,1,agent_flash,kuramoto
15.0,0,agent_flash,kuramoto
15.42,2,agent_flash,kuramoto
15.45,1,agent_flash,kuramoto
15.52,0,agent_flash,kuramoto
15.93,2,agent_flash,kuramoto
15.96,1,agent_flash,kuramoto
16.03,0,agent_flash,kuramoto
16.44,2,agent_flash,kuramoto
16.48,1,agent_flash,kuramoto
16.54,0,agent_flash,kuramoto
16.95,2,agent_flash,kuramoto
16.99,1,agent_flash,kuramoto
17.05,0,agent_flash,kuramoto
17.46,2,agent_flash,kuramoto
17.5,1,agent_flash,kuramoto
17.56,0,agent_flash,kuramoto
17.97,2,agent_flash,kuramoto
18.01,1,agent_flash,kuramoto
18.07,0,agent_flash,kuramoto
18.48,2,agent_flash,kuramoto
18.52,1,agent_flash,kuramoto
18.58,0,agent_flash,kuramoto
18.99,2,agent_flash,kuramoto
19.03,1,agent_flash,kuramoto
19.09,0,agent_flash,kuramoto
19.5,2,agent_flash,kuramoto
19.54,1,agent_flash,kuramoto
19.6,0,agent_flash,kuramoto
20.01,2,agent_flash,kuramoto
20.05,1,agent_flash,kuramoto
20.11,0,agent_flash,kuramoto
20.53,2,agent_flash,kuramoto
20.56,1,agent_flash,kuramoto
20.63,0,agent_flash,kuramoto
21.04,2,agent_flash,kuramoto
21.07,1,agent_flash,kuramoto
21.14,0,agent_flash,kuramoto
21.55,2,agent_flash,kuramoto
21.59,1,agent_flash,kuramoto
21.65,0,agent_flash,kuramoto
22.06,2,agent_flash,kuramoto
22.1,1,agent_flash,kuramoto
22.16,0,agent_flash,kuramoto
22.57,2,agent_flash,kuramoto
22.61,1,agent_flash,kuramoto
22.67,0,agent_flash,kuramoto
23.08,2,agent_flash,kuramoto
23.12,1,agent_flash,kuramoto
23.18,0,agent_flash,kuramoto
23.59,2,agent_flash,kuramoto
23.63,1,agent_flash,kuramoto
23.69,0,agent_flash,kuramoto
24.1,2,agent_flash,kuramoto
24.14,1,agent_flash,kuramoto
24.2,0,agent_flash,kuramoto
24.61,2,agent_flash,kuramoto
24.65,1,agent_flash,kuramoto
24.71,0,agent_flash,kuramoto
25.12,2,agent_flash,kuramoto
25.16,1,agent_flash,kuramoto
25.22,0,agent_flash,kuramoto
25.64,2,agent_flash,kuramoto
25.67,1,agent_flash,kuramoto
25.74,0,agent_flash,kuramoto
26.15,2,agent_flash,kuramoto
26.18,1,agent_flash,kuramoto
26.25,0,agent_flash,kuramoto
26.66,2,agent_flash,kuramoto
26.7,1,agent_flash,kuramoto
26.76,0,agent_flash,kuramoto
27.17,2,agent_flash,kuramoto
27.21,1,agent_flash,kuramoto
27.27,0,agent_flash,kuramoto
27.68,2,agent_flash,kuramoto
27.72,1,agent_flash,kuramoto
27.78,0,agent_flash,kuramoto
28.19,2,agent_flash,kuramoto
28.23,1,agent_flash,kuramoto
28.29,0,agent_flash,kuramoto
28.7,2,agent_flash,kuramoto
28.74,1,agent_flash,kuramoto
28.8,0,agent_flash,kuramoto
29.21,2,agent_flash,kuramoto
29.25,1,agent_flash,kuramoto
29.31,0,agent_flash,kuramoto
29.72,2,agent_flash,kuramoto
29.76,1,agent_flash,kuramoto
29.82,0,agent_flash,kuramoto
30.23,2,agent_flash,kuramoto
30.27,1,agent_flash,kuramoto
30.34,0,agent_flash,kuramoto
30.75,2,agent_flash,kuramoto
30.78,1,agent_flash,kuramoto
30.85,0,agent_flash,kuramoto
31.26,2,agent_flash,kuramoto
31.29,1,agent_flash,kuramoto
31.36,0,agent_flash,kuramoto
31.77,2,agent_flash,kuramoto
31.81,1,agent_flash,kuramoto
31.87,0,agent_flash,kuramoto
32.28,2,agent_flash,kuramoto
32.32,1,agent_flash,kuramoto
32.38,0,agent_flash,kuramoto
32.79,2,agent_flash,kuramoto
32.83,1,agent_flash,kuramoto
32.89,0,agent_flash,kuramoto
33.3,2,agent_flash,kuramoto
33.34,1,agent_flash,kuramoto
33.4,0,agent_flash,kuramoto
33.81,2,agent_flash,kuramoto
33.85,1,agent_flash,kuramoto
33.91,0,agent_flash,kuramoto
34.32,2,agent_flash,kuramoto
34.36,1,agent_flash,kuramoto
34.42,0,agent_flash,kuramoto
34.83,2,agent_flash,kuramoto
34.87,1,agent_flash,kuramoto
34.93,0,agent_flash,kuramoto
35.34,2,agent_flash,kuramoto
35.38,1,agent_flash,kuramoto
35.45,0,agent_flash,kuramoto
35.86,2,agent_flash,kuramoto
35.89,1,agent_flash,kuramoto
35.96,0,agent_flash,kuramoto
36.37,2,agent_flash,kuramoto
36.4,1,agent_flash,kuramoto
36.47,0,agent_flash,kuramoto
36.88,2,agent_flash,kuramoto
36.92,1,agent_flash,kuramoto
36.98,0,agent_flash,kuramoto
37.39,2,agent_flash,kuramoto
37.43,1,agent_flash,kuramoto
37.49,0,agent_flash,kuramoto
37.9,2,agent_flash,kuramoto
37.94,1,agent_flash,kuramoto
38.0,0,agent_flash,kuramoto
38.41,2,agent_flash,kuramoto
38.45,1,agent_flash,kuramoto
38.51,0,agent_flash,kuramoto
38.92,2,agent_flash,kuramoto
38.96,1,agent_flash,kuramoto
39.02,0,agent_flash,kuramoto
39.43,2,agent_flash,kuramoto
39.47,1,agent_flash,kuramoto
39.53,0,agent_flash,kuramoto
39.94,2,agent_flash,kuramoto
39.98,1,agent_flash,kuramoto
40.04,0,agent_flash,kuramoto
40.45,2,agent_flash,kuramoto
40.49,1,agent_flash,kuramoto
40.56,0,agent_flash,kuramoto
40.97,2,agent_flash,kuramoto
41.0,1,agent_flash,kuramoto
41.07,0,agent_flash,kuramoto
41.48,2,agent_flash,kuramoto
41.51,1,agent_flash,kuramoto
41.58,0,agent_flash,kuramoto
41.99,2,agent_flash,kuramoto
42.03,1,agent_flash,kuramoto
42.09,0,agent_flash,kuramoto
42.5,2,agent_flash,kuramoto
42.54,1,agent_flash,kuramoto
42.6,0,agent_flash,kuramoto
43.01,2,agent_flash,kuramoto
43.05,1,agent_flash,kuramoto
43.11,0,agent_flash,kuramoto
43.52,2,agent_flash,kuramoto
43.56,1,agent_flash,kuramoto
43.62,0,agent_flash,kuramoto
44.03,2,agent_flash,kuramoto
44.07,1,agent_flash,kuramoto
44.13,0,agent_flash,kuramoto
44.54,2,agent_flash,kuramoto
44.58,1,agent_flash,kuramoto
44.64,0,agent_flash,kuramoto
45.05,2,agent_flash,kuramoto
45.09,1,agent_flash,kuramoto
45.15,0,agent_flash,kuramoto
45.56,2,agent_flash,kuramoto
45.6,1,agent_flash,kuramoto
45.67,0,agent_flash,kuramoto
46.08,2,agent_flash,kuramoto
46.11,1,agent_flash,kuramoto
46.18,0,agent_flash,kuramoto
46.59,2,agent_flash,kuramoto
46.62,1,agent_flash,kuramoto
46.69,0,agent_flash,kuramoto
47.1,2,agent_flash,kuramoto
47.14,1,agent_flash,kuramoto
47.2,0,agent_flash,kuramoto
47.61,2,agent_flash,kuramoto
47.65,1,agent_flash,kuramoto
47.71,0,agent_flash,kuramoto
48.12,2,agent_flash,kuramoto
48.16,1,agent_flash,kuramoto
48.22,0,agent_flash,kuramoto
48.63,2,agent_flash,kuramoto
48.67,1,agent_flash,kuramoto
48.73,0,agent_flash,kuramoto
49.14,2,agent_flash,kuramoto
49.18,1,agent_flash,kuramoto
49.24,0,agent_flash,kuramoto
49.65,2,agent_flash,kuramoto
49.69,1,agent_flash,kuramoto
49.75,0,agent_flash,kuramoto
50.16,2,agent_flash,kuramoto
50.2,1,agent_flash,kuramoto
50.26,0,agent_flash,kuramoto
