t_s,agent_id,event_type,model
0.2,2,agent_flash,kuramoto
0.23,1,agent_flash,kuramoto
0.25,0,agent_flash,kuramoto
0.68,2,agent_flash,kuramoto
0.73,1,agent_flash,kuramoto
0.8,0,agent_flash,kuramoto
1.18,2,agent_flash,kuramoto
1.23,1,agent_flash,kuramoto
1.31,0,agent_flash,kuramoto
1.68,2,agent_flash,kuramoto
1.74,1,agent_flash,kuramoto
1.82,0,agent_flash,kuramoto
2.18,2,agent_flash,kuramoto
2.25,1,agent_flash,kuramoto
2.33,0,agent_flash,kuramoto
2.69,2,agent_flash,kuramoto
2.75,1,agent_flash,kuramoto
2.83,0,agent_flash,kuramoto
3.2,2,agent_flash,kuramoto
3.26,1,agent_flash,kuramoto
3.34,0,agent_flash,kuramoto
3.7,2,agent_flash,kuramoto
3.77,1,agent_flash,kuramoto
3.85,0,agent_flash,kuramoto
4.21,2,agent_flash,kuramoto
4.27,1,agent_flash,kuramoto
4.35,0,agent_flash,kuramoto
4.72,2,agent_flash,kuramoto
4.78,1,agent_flash,kuramoto
4.86,0,agent_flash,kuramoto
5.23,2,agent_flash,kuramoto
5.29,1,agent_flash,kuramoto
5.37,0,agent_flash,kuramoto
5.73,2,agent_flash,kuramoto
5.79,1,agent_flash,kuramoto
5.87,0,agent_flash,kuramoto
6.24,2,agent_flash,kuramoto
6.3,1,agent_flash,kuramoto
6.38,0,agent_flash,kuramoto
6.75,2,agent_flash,kuramoto
6.81,1,agent_flash,kuramoto
6.89,0,agent_flash,kuramoto
7.25,2,agent_flash,kuramoto
7.31,1,agent_flash,kuramoto
7.39,0,agent_flash,kuramoto
7.76,2,agent_flash,kuramoto
7.82,1,agent_flash,kuramoto
7.9,0,agent_flash,kuramoto
8.27,2,agent_flash,kuramoto
8.33,1,agent_flash,kuramoto
8.41,0,agent_flash,kuramoto
8.77,2,agent_flash,kuramoto
8.83,1,agent_flash,kuramoto
8.91,0,agent_flash,kuramoto
9.28,2,agent_flash,kuramoto
9.34,1,agent_flash,kuramoto
9.42,0,agent_flash,kuramoto
9.79,2,agent_flash,kuramoto
9.85,1,agent_flash,kuramoto
9.93,0,agent_flash,kuramoto
10.29,2,agent_flash,kuramoto
10.35,1,agent_flash,kuramoto
10.44,0,agent_flash,kuramoto
10.8,2,agent_flash,kuramoto
10.86,1,agent_flash,kuramoto
10.94,0,agent_flash,kuramoto
11.31,2,agent_flash,kuramoto
11.37,1,agent_flash,kuramoto
11.45,0,agent_flash,kuramoto
11.81,2,agent_flash,kuramoto
11.87,1,agent_flash,kuramoto
11.96,0,agent_flash,kuramoto
12.32,2,agent_flash,kuramoto
12.38,1,agent_flash,kuramoto
12.46,0,agent_flash,kuramoto
12.83,2,agent_flash,kuramoto
12.89,1,agent_flash,kuramoto
12.97,0,agent_flash,kuramoto
13.33,2,agent_flash,kuramoto
13.39,1,agent_flash,kuramoto
13.48,0,agent_flash,kuramoto
13.84,2,agent_flash,kuramoto
13.9,1,agent_flash,kuramoto
13.98,0,agent_flash,kuramoto
14.35,2,agent_flash,kuramoto
14.41,1,agent_flash,kuramoto
14.49,0,agent_flash,kuramoto
14.85,2,agent_flash,kuramoto
14.91,1,agent_flash,kuramoto
15.0,0,agent_flash,kuramoto
15.36,2,agent_flash,kuramoto
15.42,1,agent_flash,kuramoto
15.5,0,agent_flash,kuramoto
15.87,2,agent_flash,kuramoto
15.93,1,agent_flash,kuramoto
16.01,0,agent_flash,kuramoto
16.37,2,agent_flash,kuramoto
16.43,1,agent_flash,kuramoto
16.52,0,agent_flash,kuramoto
16.88,2,agent_flash,kuramoto
16.94,1,agent_flash,kuramoto
17.02,0,agent_flash,kuramoto
17.39,2,agent_flash,kuramoto
17.45,1,agent_flash,kuramoto
17.53,0,agent_flash,kuramoto
17.89,2,agent_flash,kuramoto
17.95,1,agent_flash,kuramoto
18.04,0,agent_flash,kuramoto
18.4,2,agent_flash,kuramoto
18.46,1,agent_flash,kuramoto
18.54,0,agent_flash,kuramoto
18.91,2,agent_flash,kuramoto
18.97,1,agent_flash,kuramoto
19.05,0,agent_flash,kuramoto
19.41,2,agent_flash,kuramoto
19.48,1,agent_flash,kuramoto
19.56,0,agent_flash,kuramoto
19.92,2,agent_flash,kuramoto
19.98,1,agent_flash,kuramoto
20.06,0,agent_flash,kuramoto
20.43,2,agent_flash,kuramoto
20.49,1,agent_flash,kuramoto
20.57,0,agent_flash,kuramoto
20.93,2,agent_flash,kuramoto
21.0,1,agent_flash,kuramoto
21.08,0,agent_flash,kuramoto
21.44,2,agent_flash,kuramoto
21.5,1,agent_flash,kuramoto
21.58,0,agent_flash,kuramoto
21.95,2,agent_flash,kuramoto
22.01,1,agent_flash,kuramoto
22.09,0,agent_flash,kuramoto
22.46,2,agent_flash,kuramoto
22.52,1,agent_flash,kuramoto
22.6,0,agent_flash,kuramoto
22.96,2,agent_flash,kuramoto
23.02,1,agent_flash,kuramoto
23.1,0,agent_flash,kuramoto
23.47,2,agent_flash,kuramoto
23.53,1,agent_flash,kuramoto
23.61,0,agent_flash,kuramoto
23.98,2,agent_flash,kuramoto
24.04,1,agent_flash,kuramoto
24.12,0,agent_flash,kuramoto
24.48,2,agent_flash,kuramoto
24.54,1,agent_flash,kuramoto
24.62,0,agent_flash,kuramoto
24.99,2,agent_flash,kuramoto
25.05,1,agent_flash,kuramoto
25.13,0,agent_flash,kuramoto
25.5,2,agent_flash,kuramoto
25.56,1,agent_flash,kuramoto
25.64,0,agent_flash,kuramoto
26.0,2,agent_flash,kuramoto
26.06,1,agent_flash,kuramoto
26.14,0,agent_flash,kuramoto
26.51,2,agent_flash,kuramoto
26.57,1,agent_flash,kuramoto
26.65,0,agent_flash,kuramoto
27.02,2,agent_flash,kuramoto
27.08,1,agent_flash,kuramoto
27.16,0,agent_flash,kuramoto
27.52,2,agent_flash,kuramoto
27.58,1,agent_flash,kuramoto
27.67,0,agent_flash,kuramoto
28.03,2,agent_flash,kuramoto
28.09,1,agent_flash,kuramoto
28.17,0,agent_flash,kuramoto
28.54,2,agent_flash,kuramoto
28.6,1,agent_flash,kuramoto
28.68,0,agent_flash,kuramoto
29.04,2,agent_flash,kuramoto
29.1,1,agent_flash,kuramoto
29.19,0,agent_flash,kuramoto
29.55,2,agent_flash,kuramoto
29.61,1,agent_flash,kuramoto
29.69,0,agent_flash,kuramoto
30.06,2,agent_flash,kuramoto
30.12,1,agent_flash,kuramoto
30.2,0,agent_flash,kuramoto
30.56,2,agent_flash,kuramoto
30.62,1,agent_flash,kuramoto
30.71,0,agent_flash,kuramoto
31.07,2,agent_flash,kuramoto
31.13,1,agent_flash,kuramoto
31.21,0,agent_flash,kuramoto
31.58,2,agent_flash,kuramoto
31.64,1,agent_flash,kuramoto
31.72,0,agent_flash,kuramoto
32.08,2,agent_flash,kuramoto
32.14,1,agent_flash,kuramoto
32.23,0,agent_flash,kuramoto
32.59,2,agent_flash,kuramoto
32.65,1,agent_flash,kuramoto
32.73,0,agent_flash,kuramoto
33.1,2,agent_flash,kuramoto
33.16,1,agent_flash,kuramoto
33.24,0,agent_flash,kuramoto
33.6,2,agent_flash,kuramoto
33.66,1,agent_flash,kuramoto
33.75,0,agent_flash,kuramoto
34.11,2,agent_flash,kuramoto
34.17,1,agent_flash,kuramoto
34.25,0,agent_flash,kuramoto
34.62,2,agent_flash,kuramoto
34.68,1,agent_flash,kuramoto
34.76,0,agent_flash,kuramoto
35.12,2,agent_flash,kuramoto
35.18,1,agent_flash,kuramoto
35.27,0,agent_flash,kuramoto
35.63,2,agent_flash,kuramoto
35.69,1,agent_flash,kuramoto
35.77,0,agent_flash,kuramoto
36.14,2,agent_flash,kuramoto
36.2,1,agent_flash,kuramoto
36.28,0,agent_flash,kuramoto
36.64,2,agent_flash,kuramoto
36.7,1,agent_flash,kuramoto
36.79,0,agent_flash,kuramoto
37.15,2,agent_flash,kuramoto
37.21,1,agent_flash,kuramoto
37.29,0,agent_flash,kuramoto
37.66,2,agent_flash,kuramoto
37.72,1,agent_flash,kuramoto
37.8,0,agent_flash,kuramoto
38.16,2,agent_flash,kuramoto
38.23,1,agent_flash,kuramoto
38.31,0,agent_flash,kuramoto
38.67,2,agent_flash,kuramoto
38.73,1,agent_flash,kuramoto
38.81,0,agent_flash,kuramoto
39.18,2,agent_flash,kuramoto
39.24,1,agent_flash,kuramoto
39.32,0,agent_flash,kuramoto
39.68,2,agent_flash,kuramoto
39.75,1,agent_flash,kuramoto
39.83,0,agent_flash,kuramoto
40.19,2,agent_flash,kuramoto
40.25,1,agent_flash,kuramoto
40.33,0,agent_flash,kuramoto
40.7,2,agent_flash,kuramoto
40.76,1,agent_flash,kuramoto
40.84,0,agent_flash,kuramoto
41.21,2,agent_flash,kuramoto
41.27,1,agent_flash,kuramoto
41.35,0,agent_flash,kuramoto
41.71,2,agent_flash,kuramoto
41.77,1,agent_flash,kuramoto
41.85,0,agent_flash,kuramoto
42.22,2,agent_flash,kuramoto
42.28,1,agent_flash,kuramoto
42.36,0,agent_flash,kuramoto
42.73,2,agent_flash,kuramoto
42.79,1,agent_flash,kuramoto
42.87,0,agent_flash,kuramoto
43.23,2,agent_flash,kuramoto
43.29,1,agent_flash,kuramoto
43.37,0,agent_flash,kuramoto
43.74,2,agent_flash,kuramoto
43.8,1,agent_flash,kuramoto
43.88,0,agent_flash,kuramoto
44.25,2,agent_flash,kuramoto
44.31,1,agent_flash,kuramoto
44.39,0,agent_flash,kuramoto
44.75,2,agent_flash,kuramoto
44.81,1,agent_flash,kuramoto
44.9,0,agent_flash,kuramoto
45.26,2,agent_flash,kuramoto
45.32,1,agent_flash,kuramoto
45.4,0,agent_flash,kuramoto
45.77,2,agent_flash,kuramoto
45.83,1,agent_flash,kuramoto
45.91,0,agent_flash,kuramoto
46.27,2,agent_flash,kuramoto
46.33,1,agent_flash,kuramoto
46.42,0,agent_flash,kuramoto
46.78,2,agent_flash,kuramoto
46.84,1,agent_flash,kuramoto
46.92,0,agent_flash,kuramoto
47.29,2,agent_flash,kuramoto
47.35,1,agent_flash,kuramoto
47.43,0,agent_flash,kuramoto
47.79,2,agent_flash,kuramoto
47.85,1,agent_flash,kuramoto
47.94,0,agent_flash,kuramoto
48.3,2,agent_flash,kuramoto
48.36,1,agent_flash,kuramoto
48.44,0,agent_flash,kuramoto
48.81,2,agent_flash,kuramoto
48.87,1,agent_flash,kuramoto
48.95,0,agent_flash,kuramoto
49.31,2,agent_flash,kuramoto
49.37,1,agent_flash,kuramoto
49.46,0,agent_flash,kuramoto
49.82,2,agent_flash,kuramoto
49.88,1,agent_flash,kuramoto
49.96,0,agent_flash,kuramoto
50.33,2,agent_flash,kuramoto
50.39,1,agent_flash,kuramoto
50.47,0,agent_flash,kuramoto
50.83,2,agent_flash,kuramoto
50.89,1,agent_flash,kuramoto
50.98,0,agent_flash,kuramoto
51.34,2,agent_flash,kuramoto
51.4,1,agent_flash,kuramoto
51.48,0,agent_flash,kuramoto
51.85,2,agent_flash,kuramoto
51.91,1,agent_flash,kuramoto
51.99,0,agent_flash,kuramoto
52.35,2,agent_flash,kuramoto
52.41,1,agent_flash,kuramoto
52.5,0,agent_flash,kuramoto
52.86,2,agent_flash,kuramoto
52.92,1,agent_flash,kuramoto
53.0,0,agent_flash,kuramoto
53.37,2,agent_flash,kuramoto
53.43,1,agent_flash,kuramoto
53.51,0,agent_flash,kuramoto
53.87,2,agent_flash,kuramoto
53.93,1,agent_flash,kuramoto
54.02,0,agent_flash,kuramoto
