t_s,agent_id,event_type,model
0.39,2,agent_flash,kuramoto
0.42,1,agent_flash,kuramoto
0.46,0,agent_flash,kuramoto
0.87,2,agent_flash,kuramoto
0.92,1,agent_flash,kuramoto
0.99,0,agent_flash,kuramoto
1.37,2,agent_flash,kuramoto
1.42,1,agent_flash,kuramoto
1.5,0,agent_flash,kuramoto
1.87,2,agent_flash,kuramoto
1.93,1,agent_flash,kuramoto
2.01,0,agent_flash,kuramoto
2.38,2,agent_flash,kuramoto
2.44,1,agent_flash,kuramoto
2.52,0,agent_flash,kuramoto
2.88,2,agent_flash,kuramoto
2.94,1,agent_flash,kuramoto
3.03,0,agent_flash,kuramoto
3.39,2,agent_flash,kuramoto
3.45,1,agent_flash,kuramoto
3.53,0,agent_flash,kuramoto
3.9,2,agent_flash,kuramoto
3.96,1,agent_flash,kuramoto
4.04,0,agent_flash,kuramoto
4.4,2,agent_flash,kuramoto
4.46,1,agent_flash,kuramoto
4.55,0,agent_flash,kuramoto
4.91,2,agent_flash,kuramoto
4.97,1,agent_flash,kuramoto
5.05,0,agent_flash,kuramoto
5.42,2,agent_flash,kuramoto
5.48,1,agent_flash,kuramoto
5.56,0,agent_flash,kuramoto
5.92,2,agent_flash,kuramoto
5.98,1,agent_flash,kuramoto
6.07,0,agent_flash,kuramoto
6.43,2,agent_flash,kuramoto
6.49,1,agent_flash,kuramoto
6.57,0,agent_flash,kuramoto
6.94,2,agent_flash,kuramoto
7.0,1,agent_flash,kuramoto
7.08,0,agent_flash,kuramoto
7.44,2,agent_flash,kuramoto
7.51,1,agent_flash,kuramoto
7.59,0,agent_flash,kuramoto
7.95,2,agent_flash,kuramoto
8.01,1,agent_flash,kuramoto
8.09,0,agent_flash,kuramoto
8.46,2,agent_flash,kuramoto
8.52,1,agent_flash,kuramoto
8.6,0,agent_flash,kuramoto
8.96,2,agent_flash,kuramoto
9.03,1,agent_flash,kuramoto
9.11,0,agent_flash,kuramoto
9.47,2,agent_flash,kuramoto
9.53,1,agent_flash,kuramoto
9.61,0,agent_flash,kuramoto
9.98,2,agent_flash,kuramoto
10.04,1,agent_flash,kuramoto
10.12,0,agent_flash,kuramoto
10.49,2,agent_flash,kuramoto
10.55,1,agent_flash,kuramoto
10.63,0,agent_flash,kuramoto
10.99,2,agent_flash,kuramoto
11.05,1,agent_flash,kuramoto
11.13,0,agent_flash,kuramoto
11.5,2,agent_flash,kuramoto
11.56,1,agent_flash,kuramoto
11.64,0,agent_flash,kuramoto
12.01,2,agent_flash,kuramoto
12.07,1,agent_flash,kuramoto
12.15,0,agent_flash,kuramoto
12.51,2,agent_flash,kuramoto
12.57,1,agent_flash,kuramoto
12.65,0,agent_flash,kuramoto
13.02,2,agent_flash,kuramoto
13.08,1,agent_flash,kuramoto
13.16,0,agent_flash,kuramoto
13.53,2,agent_flash,kuramoto
13.59,1,agent_flash,kuramoto
13.67,0,agent_flash,kuramoto
14.03,2,agent_flash,kuramoto
14.09,1,agent_flash,kuramoto
14.17,0,agent_flash,kuramoto
14.54,2,agent_flash,kuramoto
14.6,1,agent_flash,kuramoto
14.68,0,agent_flash,kuramoto
15.05,2,agent_flash,kuramoto
15.11,1,agent_flash,kuramoto
15.19,0,agent_flash,kuramoto
15.55,2,agent_flash,kuramoto
15.61,1,agent_flash,kuramoto
15.7,0,agent_flash,kuramoto
16.06,2,agent_flash,kuramoto
16.12,1,agent_flash,kuramoto
16.2,0,agent_flash,kuramoto
16.57,2,agent_flash,kuramoto
16.63,1,agent_flash,kuramoto
16.71,0,agent_flash,kuramoto
17.07,2,agent_flash,kuramoto
17.13,1,agent_flash,kuramoto
17.22,0,agent_flash,kuramoto
17.58,2,agent_flash,kuramoto
17.64,1,agent_flash,kuramoto
17.72,0,agent_flash,kuramoto
18.09,2,agent_flash,kuramoto
18.15,1,agent_flash,kuramoto
18.23,0,agent_flash,kuramoto
18.59,2,agent_flash,kuramoto
18.65,1,agent_flash,kuramoto
18.74,0,agent_flash,kuramoto
19.1,2,agent_flash,kuramoto
19.16,1,agent_flash,kuramoto
19.24,0,agent_flash,kuramoto
19.61,2,agent_flash,kuramoto
19.67,1,agent_flash,kuramoto
19.75,0,agent_flash,kuramoto
20.11,2,agent_flash,kuramoto
20.17,1,agent_flash,kuramoto
20.26,0,agent_flash,kuramoto
20.62,2,agent_flash,kuramoto
20.68,1,agent_flash,kuramoto
20.76,0,agent_flash,kuramoto
21.13,2,agent_flash,kuramoto
21.19,1,agent_flash,kuramoto
21.27,0,agent_flash,kuramoto
21.63,2,agent_flash,kuramoto
21.69,1,agent_flash,kuramoto
21.78,0,agent_flash,kuramoto
22.14,2,agent_flash,kuramoto
22.2,1,agent_flash,kuramoto
22.28,0,agent_flash,kuramoto
22.65,2,agent_flash,kuramoto
22.71,1,agent_flash,kuramoto
22.79,0,agent_flash,kuramoto
23.15,2,agent_flash,kuramoto
23.21,1,agent_flash,kuramoto
23.3,0,agent_flash,kuramoto
23.66,2,agent_flash,kuramoto
23.72,1,agent_flash,kuramoto
23.8,0,agent_flash,kuramoto
24.17,2,agent_flash,kuramoto
24.23,1,agent_flash,kuramoto
24.31,0,agent_flash,kuramoto
24.67,2,agent_flash,kuramoto
24.74,1,agent_flash,kuramoto
24.82,0,agent_flash,kuramoto
25.18,2,agent_flash,kuramoto
25.24,1,agent_flash,kuramoto
25.32,0,agent_flash,kuramoto
25.69,2,agent_flash,kuramoto
25.75,1,agent_flash,kuramoto
25.83,0,agent_flash,kuramoto
26.19,2,agent_flash,kuramoto
26.26,1,agent_flash,kuramoto
26.34,0,agent_flash,kuramoto
26.7,2,agent_flash,kuramoto
26.76,1,agent_flash,kuramoto
26.84,0,agent_flash,kuramoto
27.21,2,agent_flash,kuramoto
27.27,1,agent_flash,kuramoto
27.35,0,agent_flash,kuramoto
27.72,2,agent_flash,kuramoto
27.78,1,agent_flash,kuramoto
27.86,0,agent_flash,kuramoto
28.22,2,agent_flash,kuramoto
28.28,1,agent_flash,kuramoto
28.36,0,agent_flash,kuramoto
28.73,2,agent_flash,kuramoto
28.79,1,agent_flash,kuramoto
