t_s,phase_rad,frequency_hz,phase_error_rad,follower_flash,loop_dt_ms
7e-06,6.7e-05,1.5,0.0,0,0.007
0.996048,3.104345,1.5,0.0,1,996.041
1.077078,3.868035,1.5,0.0,0,81.03
1.159238,4.642371,1.5,0.0,0,82.16
1.25945,5.586853,1.5,0.0,0,100.213
1.334754,0.013388,1.5,0.0,1,75.304
1.402242,0.649451,1.5,0.0,0,67.488
1.481295,1.394502,1.5,0.0,0,79.052
1.55976,2.134017,1.5,0.0,0,78.465
1.64898,2.974897,1.5,0.0,0,89.22
1.749704,3.924198,1.5,0.0,0,100.724
1.825214,4.63587,1.5,0.0,0,75.511
1.893757,5.28846,1.5,1.647315,0,68.543
1.972642,6.043762,1.5,1.640726,0,78.884
2.051735,0.521999,1.5,1.628891,1,79.094
2.1419,1.391019,1.5,1.612908,0,90.165
2.242162,2.357733,1.5,1.59367,0,100.262
2.340495,3.308202,1.5,1.571905,0,98.333
2.406803,3.939615,1.501797,-3.121078,0,66.308
2.46601,4.491632,1.505023,-2.961137,0,59.207
2.545704,5.228988,1.509381,-2.732087,0,79.694
2.636293,6.065237,1.514626,-2.465521,0,90.589
2.736241,0.706252,1.520561,-2.169777,1,99.948
2.834614,1.61701,1.527022,-1.877898,0,98.373
2.902291,2.237372,1.534016,-1.423085,0,67.677
2.961426,2.779267,1.541407,-1.227267,0,59.135
3.042433,3.537449,1.549087,-0.974384,0,81.007
3.138125,4.445003,1.556966,-0.687083,0,95.692
3.238928,5.410487,1.564975,-0.393361,0,100.803
3.337286,0.077481,1.573053,-0.11433,1,98.358
3.404349,0.727138,1.581192,0.098967,0,67.063
3.463568,1.305984,1.589345,0.264929,0,59.219
3.54234,2.086922,1.597477,0.473607,0,78.772
3.632502,2.990158,1.60556,0.702689,0,90.162
3.732466,4.000981,1.613571,0.947026,0,99.963
3.83148,5.011461,1.621493,1.17994,0,99.015
3.898296,5.703224,1.629365,1.432693,0,66.815
3.957895,0.045267,1.637164,1.56229,1,59.599
4.036291,0.870673,1.644874,1.728359,0,78.396
4.126562,1.82647,1.652483,1.913597,0,90.272
4.226033,2.885978,1.659979,2.111033,0,99.471
4.325927,3.958441,1.667356,2.300823,0,99.894
4.39317,4.697243,1.674661,2.47298,0,67.242
4.453352,5.36825,1.68188,2.568539,0,60.182
4.530243,6.221777,1.689,2.693274,0,76.891
4.614755,0.879545,1.696012,2.827111,1,84.512
4.711669,1.959488,1.702912,2.979219,0,96.914
4.811503,3.077954,1.709692,3.129812,0,99.834
4.879369,3.834918,1.71635,-3.072086,0,67.866
4.93974,4.518537,1.722831,2.557728,0,60.371
5.014879,5.368602,1.729145,2.658333,0,75.139
5.096343,0.010891,1.735298,2.762798,0,81.464
5.191996,1.097671,1.7413,2.884436,0,95.653
5.291711,2.23576,1.747155,3.005741,0,99.715
5.362295,3.039839,1.752929,-2.114993,0,70.584
5.426187,3.758786,1.758614,-2.037223,0,63.893
5.502785,4.609649,1.764206,-1.926916,0,76.598
5.585857,5.526872,1.7697,-1.798163,0,83.071
5.682002,0.303296,1.775094,-1.643673,1,96.145
5.782083,1.406034,1.780387,-1.480545,0,100.081
5.854284,2.19749,1.785578,-1.358595,0,72.202
5.918892,2.90092,1.790613,-2.107949,0,64.608
5.995701,3.740015,1.795503,-1.982514,0,76.809
6.078154,4.642762,1.800258,-1.848322,0,82.453
6.174086,5.699147,1.804885,-1.696773,0,95.932
6.274692,0.527722,1.809392,-1.540805,1,100.606
6.34671,1.317462,1.813785,-1.422613,0,72.018
6.413084,2.045748,1.818132,-1.230582,0,66.374
6.489578,2.892656,1.822426,-1.104411,0,76.493
6.567547,3.759996,1.82666,-0.979661,0,77.969
6.656525,4.757472,1.830828,-0.844933,0,88.978
6.755333,5.872302,1.834929,-0.702433,0,98.809
6.830799,0.43936,1.838957,-0.591871,1,75.466
6.897125,1.188422,1.842913,-0.363034,0,66.326
6.974034,2.064097,1.846795,-0.259137,0,76.909
7.052717,2.964586,1.850601,-0.157586,0,78.683
7.146133,4.040592,1.854332,-0.044386,0,93.416
7.246451,5.201533,1.857988,0.071572,0,100.318
7.321755,6.074964,1.861569,0.157103,0,75.304
7.389452,0.580172,1.865097,0.278728,1,67.696
7.467543,1.494014,1.868569,0.361754,0,78.091
7.544523,2.39853,1.871981,0.439836,0,76.98
7.631978,3.429849,1.875332,0.524474,0,87.454
7.731196,4.603553,1.878621,0.616553,0,99.218
7.829033,5.764895,1.881847,0.703361,0,97.837
