coupling_term,follower_flash_event,freq_error_hz,frequency_error_hz,frequency_hz,loop_dt_ms,model,phase_error_rad,phase_rad,t_s,virtual_frequency_hz
0.158428,0,0.0,0.29983347977376607,1.626073,0.001,kuramoto,2.982494,3.300701,0.0701,1.9259064797737662
0.158438,0,0.0,0.29982547977376606,1.626081,341.005,kuramoto,2.982484,4.322398,0.411104,1.9259064797737662
0.924913,0,0.0,0.310115520226234,2.236022,40.4,kuramoto,1.960787,4.889998,0.451505,1.9259064797737662
0.984269,0,0.0,0.357349520226234,2.283256,56.971,kuramoto,1.393188,5.707308,0.508475,1.9259064797737662
0.544571,1,0.0,0.007449520226233908,1.933356,50.854,kuramoto,0.575878,0.041878,0.559329,1.9259064797737662
-0.041866,0,0.0,0.45922247977376607,1.466684,117.761,kuramoto,-0.041878,0.963423,0.67709,1.9259064797737662
-0.82115,0,0.0,1.0793564797737663,0.84655,30.934,kuramoto,-0.963423,1.127963,0.708025,1.9259064797737662
-0.903541,0,0.0,1.1449214797737661,0.780985,46.095,kuramoto,-1.127963,1.354156,0.75412,1.9259064797737662
-0.976625,0,0.0,1.2030804797737662,0.722826,30.756,kuramoto,-1.354156,1.493837,0.784875,1.9259064797737662
-0.99704,0,0.0,1.219325479773766,0.706581,29.678,kuramoto,-1.493837,1.625594,0.814553,1.9259064797737662
-0.927975,0,0.0,1.1643654797737661,0.761541,34.748,kuramoto,-1.188943,1.791858,0.849301,1.9259064797737662
-0.75601,0,0.0,1.027520479773766,0.898386,39.63,kuramoto,-0.857196,2.015561,0.888931,1.9259064797737662
-0.514715,0,0.0,0.8355034797737662,1.090403,42.99,kuramoto,-0.540675,2.310092,0.931921,1.9259064797737662
-0.241275,0,0.0,0.6179074797737663,1.307999,47.072,kuramoto,-0.243679,2.69695,0.978993,1.9259064797737662
-0.008447,0,0.0,0.43262847977376606,1.493278,49.504,kuramoto,-0.008447,3.161427,1.028498,1.9259064797737662
0.165054,0,0.0,0.5358690598007858,1.631346,50.829,kuramoto,0.165813,3.682428,1.079327,2.1672150598007858
0.395068,0,0.0,0.35283005980078586,1.814385,60.585,kuramoto,0.406142,4.3731,1.139911,2.1672150598007858
0.208891,0,0.0,0.5009850598007857,1.66623,39.389,kuramoto,0.21044,4.785468,1.1793,2.1672150598007858
0.155583,0,0.0,0.5434060598007857,1.623809,28.5,kuramoto,0.156218,5.076247,1.2078,2.1672150598007858
0.200911,0,0.0,0.5073350598007857,1.65988,26.806,kuramoto,0.202288,5.355813,1.234606,2.1672150598007858
0.218083,0,0.0,0.4936700598007857,1.673545,23.645,kuramoto,0.21985,5.60444,1.25825,2.1672150598007858
0.627817,0,0.0,0.1676140598007858,1.999601,24.395,kuramoto,0.678745,5.910939,1.282646,2.1672150598007858
0.79792,1,0.0,0.03225005980078599,2.134965,41.093,kuramoto,0.923837,0.178991,1.323739,2.1672150598007858
0.967038,0,0.0,0.10232894019921401,2.269544,108.446,kuramoto,1.828264,1.604988,1.432185,2.1672150598007858
0.958465,0,0.0,0.09550694019921435,2.262722,65.508,kuramoto,1.281572,2.536316,1.497692,2.1672150598007858
0.855458,0,0.0,0.013535940199214114,2.180751,50.376,kuramoto,1.026434,3.226565,1.548068,2.1672150598007858
0.846604,0,0.0,0.006490940199214368,2.173706,50.167,kuramoto,1.009572,3.911734,1.598235,2.1672150598007858
0.841229,0,0.0,0.0022139401992142815,2.169429,50.298,kuramoto,0.999552,4.597343,1.648533,2.1672150598007858
0.60479,0,0.0,0.18593905980078573,1.981276,24.999,kuramoto,0.649502,4.908547,1.673532,2.1672150598007858
0.611609,0,0.0,0.18051205980078566,1.986703,23.824,kuramoto,0.658093,5.205944,1.697356,2.1672150598007858
0.880654,0,0.0,0.033586940199214155,2.200802,21.344,kuramoto,1.077241,5.501089,1.7187,2.1672150598007858
0.887799,0,0.0,0.03927294019921401,2.206488,22.336,kuramoto,1.092541,5.810755,1.741036,2.1672150598007858
0.964532,1,0.0,0.10033594019921432,2.267551,37.471,kuramoto,1.303666,0.061433,1.778507,2.1672150598007858
0.765103,0,0.0,0.05836505980078588,2.10885,107.967,kuramoto,2.270391,1.386463,1.886474,2.1672150598007858
0.936635,0,0.0,0.0781359401992141,2.245351,19.249,kuramoto,1.212898,1.65803,1.905723,2.1672150598007858
0.99923,0,0.0,0.12794694019921415,2.295162,48.113,kuramoto,1.610032,2.351862,1.953836,2.1672150598007858
0.999184,0,0.0,0.1279099401992143,2.295125,50.005,kuramoto,1.611203,3.072972,2.003841,2.1672150598007858
0.999797,0,0.0,0.12839794019921413,2.295613,50.425,kuramoto,1.590932,3.800293,2.054266,2.1672150598007858
0.999895,0,0.0,0.40379605110888295,2.295691,49.841,kuramoto,1.556327,4.519207,2.104107,1.8918949488911172
0.99418,0,0.0,0.39924905110888287,2.291144,60.533,kuramoto,1.678734,5.390619,2.16464,1.8918949488911172
0.978897,0,0.0,0.38708705110888286,2.278982,40.124,kuramoto,1.364994,5.96517,2.204764,1.8918949488911172
0.996888,1,0.0,0.40140305110888286,2.293298,50.468,kuramoto,1.49188,0.409191,2.255232,1.8918949488911172
-0.397867,0,0.0,0.7085079488911172,1.183387,119.493,kuramoto,-0.409191,1.152735,2.374725,1.8918949488911172
-0.711835,0,0.0,0.9583549488911172,0.93354,26.867,kuramoto,-0.792107,1.310324,2.401592,1.8918949488911172
-0.401176,0,0.0,0.7111409488911171,1.180754,39.998,kuramoto,-0.412801,1.607066,2.44159,1.8918949488911172
-0.161034,0,0.0,0.5200419488911172,1.371853,40.811,kuramoto,-0.161738,1.958842,2.482401,1.8918949488911172
0.146722,0,0.0,0.2751369488911173,1.616758,49.227,kuramoto,0.147254,2.458905,2.531628,1.8918949488911172
0.28196,0,0.0,0.1675189488911173,1.724376,47.579,kuramoto,0.285836,2.974399,2.579206,1.8918949488911172
0.418261,0,0.0,0.05905294889111712,1.832842,49.258,kuramoto,0.43153,3.541658,2.628464,1.8918949488911172
0.51204,0,0.0,0.01557305110888274,1.907468,50.159,kuramoto,0.537558,4.142817,2.678624,1.8918949488911172
0.579816,0,0.0,0.0695080511088828,1.961403,50.816,kuramoto,0.618503,4.769068,2.72944,1.8918949488911172
0.319916,0,0.0,0.13731394889111725,1.754581,24.837,kuramoto,0.325641,5.042883,2.754277,1.8918949488911172
0.945882,0,0.0,0.36081405110888265,2.252709,25.707,kuramoto,1.240302,5.406751,2.779984,1.8918949488911172
0.985601,0,0.0,0.3924210511088828,2.284316,37.735,kuramoto,1.400891,5.948346,2.817719,1.8918949488911172
0.985594,1,0.0,0.392416051108883,2.284311,38.965,kuramoto,1.400852,0.224413,2.856684,1.8918949488911172
0.702813,0,0.0,0.16738605110888272,2.059281,109.41,kuramoto,2.362249,1.518297,2.966094,1.8918949488911172
0.972475,0,0.0,0.381976051108883,2.273871,19.229,kuramoto,1.335627,1.793031,2.985323,1.8918949488911172
0.984723,0,0.0,0.39172305110888295,2.283618,49.28,kuramoto,1.745815,2.500118,3.034603,1.8918949488911172
0.986355,0,0.0,0.39302105110888275,2.284916,50.182,kuramoto,1.736181,3.220553,3.084785,1.8918949488911172
0.99038,0,0.0,0.9391420032415352,2.288119,49.924,kuramoto,1.709616,3.93829,3.134709,1.3489769967584648
0.998325,0,0.0,0.9454650032415353,2.294442,37.488,kuramoto,1.512907,4.47873,3.172197,1.3489769967584648
0.998644,0,0.0,0.9457190032415352,2.294696,39.302,kuramoto,1.518713,5.04539,3.211499,1.3489769967584648
0.945066,0,0.0,0.9030820032415352,2.252059,23.891,kuramoto,1.237796,5.383446,3.235389,1.3489769967584648
0.993861,0,0.0,0.9419130032415353,2.29089,40.603,kuramoto,1.459934,5.967888,3.275992,1.3489769967584648
0.991583,1,0.0,0.940100003241535,2.289077,40.985,kuramoto,1.440963,0.274181,3.316978,1.3489769967584648
0.659328,0,0.0,0.6756990032415351,2.024676,113.807,kuramoto,2.421668,1.546323,3.430785,1.3489769967584648
0.994656,0,0.0,0.9425450032415352,2.291522,23.037,kuramoto,1.467367,1.878011,3.453822,1.3489769967584648
0.969393,0,0.0,0.922442003241535,2.271419,49.516,kuramoto,1.818846,2.58469,3.503337,1.3489769967584648
0.970384,0,0.0,0.923230003241535,2.272207,50.925,kuramoto,1.814779,3.311735,3.554263,1.3489769967584648
0.977471,0,0.0,0.9288700032415351,2.277847,50.426,kuramoto,1.783464,4.033446,3.604689,1.3489769967584648
0.983746,0,0.0,0.9338630032415354,2.28284,49.981,kuramoto,1.75134,4.750351,3.65467,1.3489769967584648
0.986582,0,0.0,0.9361200032415351,2.285097,50.762,kuramoto,1.734797,5.47918,3.705433,1.3489769967584648
0.98192,0,0.0,0.9324100032415352,2.281387,27.135,kuramoto,1.380352,5.868148,3.732568,1.3489769967584648
0.973919,0,0.0,0.9260430032415352,2.27502,25.406,kuramoto,1.341906,6.231308,3.757974,1.3489769967584648
0.051854,1,0.0,0.19228700324153514,1.541264,22.851,kuramoto,0.051877,0.169412,3.780825,1.3489769967584648
0.935625,0,0.0,0.895570003241535,2.244547,101.374,kuramoto,1.210025,1.579702,3.882199,1.3489769967584648
0.430089,0,0.0,0.49327700324153523,1.842254,47.39,kuramoto,0.444591,2.128255,3.929589,1.3489769967584648
0.513169,0,0.0,0.5593900032415351,1.908367,47.242,kuramoto,0.538873,2.694712,3.976831,1.3489769967584648
0.616994,0,0.0,0.6420110032415351,1.990988,50.892,kuramoto,0.664917,3.331352,4.027722,1.3489769967584648
0.652213,0,0.0,0.6700380032415352,2.019015,50.136,kuramoto,0.710501,3.967375,4.077859,1.3489769967584648
0.687267,0,0.0,0.6979330032415352,2.04691,50.211,kuramoto,0.75772,4.613146,4.12807,1.3489769967584648
0.461184,0,0.0,0.3554167080725106,1.866998,26.999,kuramoto,0.479329,4.929859,4.155069,2.2224147080725105
0.976447,0,0.0,0.05461629192748951,2.277031,37.171,kuramoto,1.353327,5.461659,4.192239,2.2224147080725105
0.959532,0,0.0,0.04115629192748971,2.263571,33.617,kuramoto,1.285334,5.939772,4.225856,2.2224147080725105
0.978956,1,0.0,0.05661429192748946,2.279029,40.448,kuramoto,1.365284,0.235789,4.266304,2.2224147080725105
0.753826,0,0.0,0.12253870807251044,2.099876,108.839,kuramoto,2.287727,1.55518,4.375144,2.2224147080725105
0.95917,0,0.0,0.04086829192748942,2.263283,22.883,kuramoto,1.284053,1.880592,4.398027,2.2224147080725105
0.99604,0,0.0,0.07020929192748948,2.292624,50.821,kuramoto,1.659819,2.612673,4.448848,2.2224147080725105
0.999009,0,0.0,0.07257129192748968,2.294986,49.835,kuramoto,1.615314,3.331291,4.498684,2.2224147080725105
0.999788,0,0.0,0.0731912919274893,2.295606,50.351,kuramoto,1.591385,4.057541,4.549035,2.2224147080725105
0.94799,0,0.0,0.031971291927489265,2.254386,27.667,kuramoto,1.24686,4.449442,4.576702,2.2224147080725105
0.935324,0,0.0,0.021892291927489538,2.244307,25.674,kuramoto,1.209174,4.811474,4.602376,2.2224147080725105
0.995095,0,0.0,0.06945629192748948,2.291871,23.228,kuramoto,1.471711,5.145966,4.625604,2.2224147080725105
0.995687,0,0.0,0.06992729192748959,2.292342,24.167,kuramoto,1.477884,5.494045,4.649771,2.2224147080725105
0.991777,0,0.0,0.0668162919274895,2.289231,40.387,kuramoto,1.699123,6.074965,4.690158,2.2224147080725105
0.991909,1,0.0,0.06692129192748952,2.289336,41.137,kuramoto,1.698093,0.383514,4.731295,2.2224147080725105
0.365974,0,0.0,0.43118170807251044,1.791233,117.8,kuramoto,2.766914,1.508978,4.849095,2.2224147080725105
0.916581,0,0.0,0.006977291927489304,2.229392,24.169,kuramoto,1.982148,1.847533,4.873264,2.2224147080725105
